ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
12800899001	101@78;201@54;301@355;903@0.033;1303@0.037;1602@0.017;2102@0.017	12800899	1	101@78;201@54;301@355;903@0.033;1303@0.037;1602@0.017;2102@0.017			1	
12800899002	101@94.4;201@54;301@355;903@0.033;1303@0.037;1602@0.017;2102@0.017	12800899	2	101@16.4	4104041;3000003	20;1200	1	
12800899003	101@94.4;201@65.4;301@355;903@0.033;1303@0.037;1602@0.017;2102@0.017	12800899	3	201@11.4	4104041;3000003	20;1280	1	
12800899004	101@94.4;201@65.4;301@429.7;903@0.033;1303@0.037;1602@0.017;2102@0.017	12800899	4	301@74.7	4104041;3000003	20;1360	1	
12800899005	101@94.4;201@65.4;301@429.7;903@0.066;1303@0.037;1602@0.017;2102@0.017	12800899	5	903@0.033	4104041;3000003	20;1440	1	
12800899006	101@110.8;201@65.4;301@429.7;903@0.066;1303@0.037;1602@0.017;2102@0.017	12800899	6	101@16.4	4104041;3000003	20;1520	1	
12800899007	101@110.8;201@76.8;301@429.7;903@0.066;1303@0.037;1602@0.017;2102@0.017	12800899	7	201@11.4	4104041;3000003	20;1600	1	
12800899008	101@110.8;201@76.8;301@504.4;903@0.066;1303@0.037;1602@0.017;2102@0.017	12800899	8	301@74.7	4104041;3000003	20;1680	1	
12800899009	101@110.8;201@76.8;301@504.4;903@0.066;1303@0.074;1602@0.017;2102@0.017	12800899	9	1303@0.037	4104041;3000003	20;1760	1	
12800899010	101@127.2;201@76.8;301@504.4;903@0.066;1303@0.074;1602@0.017;2102@0.017	12800899	10	101@16.4	4104041;3000003	20;1840	1	
12800899011	101@127.2;201@88.2;301@504.4;903@0.066;1303@0.074;1602@0.017;2102@0.017	12800899	11	201@11.4	4104041;3000003	40;1920	1	
12800899012	101@127.2;201@88.2;301@579.1;903@0.066;1303@0.074;1602@0.017;2102@0.017	12800899	12	301@74.7	4104041;3000003	40;2000	1	
12800899013	101@127.2;201@88.2;301@579.1;903@0.066;1303@0.074;1602@0.034;2102@0.017	12800899	13	1602@0.017	4104041;3000003	40;2080	1	
12800899014	101@143.6;201@88.2;301@579.1;903@0.066;1303@0.074;1602@0.034;2102@0.017	12800899	14	101@16.4	4104041;3000003	40;2160	1	
12800899015	101@143.6;201@99.6;301@579.1;903@0.066;1303@0.074;1602@0.034;2102@0.017	12800899	15	201@11.4	4104041;3000003	40;2240	1	
12800899016	101@143.6;201@99.6;301@653.8;903@0.066;1303@0.074;1602@0.034;2102@0.017	12800899	16	301@74.7	4104041;3000003	40;2320	1	
12800899017	101@143.6;201@99.6;301@653.8;903@0.066;1303@0.074;1602@0.034;2102@0.034	12800899	17	2102@0.017	4104041;3000003	40;2400	1	
12800899018	101@160;201@99.6;301@653.8;903@0.066;1303@0.074;1602@0.034;2102@0.034	12800899	18	101@16.4	4104041;3000003	40;2480	1	
12800899019	101@160;201@111;301@653.8;903@0.066;1303@0.074;1602@0.034;2102@0.034	12800899	19	201@11.4	4104041;3000003	40;2560	1	
12800899020	101@160;201@111;301@728.5;903@0.066;1303@0.074;1602@0.034;2102@0.034	12800899	20	301@74.7	4104041;3000003	40;2640	1	
12800899021	101@160;201@111;301@728.5;903@0.099;1303@0.074;1602@0.034;2102@0.034	12800899	21	903@0.033	4104041;4104042;3000003	55;55;2720	1	
12800899022	101@176.4;201@111;301@728.5;903@0.099;1303@0.074;1602@0.034;2102@0.034	12800899	22	101@16.4	4104041;4104042;3000003	55;55;2800	1	
12800899023	101@176.4;201@122.4;301@728.5;903@0.099;1303@0.074;1602@0.034;2102@0.034	12800899	23	201@11.4	4104041;4104042;3000003	55;55;2880	1	
12800899024	101@176.4;201@122.4;301@803.2;903@0.099;1303@0.074;1602@0.034;2102@0.034	12800899	24	301@74.7	4104041;4104042;3000003	55;55;2960	1	
12800899025	101@176.4;201@122.4;301@803.2;903@0.099;1303@0.111;1602@0.034;2102@0.034	12800899	25	1303@0.037	4104041;4104042;3000003	55;55;3040	1	
12800899026	101@192.8;201@122.4;301@803.2;903@0.099;1303@0.111;1602@0.034;2102@0.034	12800899	26	101@16.4	4104041;4104042;3000003	55;55;3120	1	
