ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
10400301001	101@24.3;201@15.7;301@111;1303@0.025;401@0.01;1602@0.011;2102@0.011	10400301	1	101@24.3;201@15.7;301@111;1303@0.025;401@0.01;1602@0.011;2102@0.011			1	
10400301002	101@33.4;201@15.7;301@111;1303@0.025;401@0.01;1602@0.011;2102@0.011	10400301	2	101@9.1	4104041;3000003	15;900	1	
10400301003	101@33.4;201@21.6;301@111;1303@0.025;401@0.01;1602@0.011;2102@0.011	10400301	3	201@5.9	4104041;3000003	15;960	1	
10400301004	101@33.4;201@21.6;301@152.6;1303@0.025;401@0.01;1602@0.011;2102@0.011	10400301	4	301@41.6	4104041;3000003	15;1020	1	
10400301005	101@33.4;201@21.6;301@152.6;1303@0.05;401@0.01;1602@0.011;2102@0.011	10400301	5	1303@0.025	4104041;3000003	15;1080	1	
10400301006	101@42.5;201@21.6;301@152.6;1303@0.05;401@0.01;1602@0.011;2102@0.011	10400301	6	101@9.1	4104041;3000003	15;1140	1	
10400301007	101@42.5;201@27.5;301@152.6;1303@0.05;401@0.01;1602@0.011;2102@0.011	10400301	7	201@5.9	4104041;3000003	15;1200	1	
10400301008	101@42.5;201@27.5;301@194.2;1303@0.05;401@0.01;1602@0.011;2102@0.011	10400301	8	301@41.6	4104041;3000003	15;1260	1	
10400301009	101@42.5;201@27.5;301@194.2;1303@0.05;401@0.02;1602@0.011;2102@0.011	10400301	9	401@0.01	4104041;3000003	15;1320	1	
10400301010	101@51.6;201@27.5;301@194.2;1303@0.05;401@0.02;1602@0.011;2102@0.011	10400301	10	101@9.1	4104041;3000003	15;1380	1	
10400301011	101@51.6;201@33.4;301@194.2;1303@0.05;401@0.02;1602@0.011;2102@0.011	10400301	11	201@5.9	4104041;3000003	30;1440	1	
10400301012	101@51.6;201@33.4;301@235.8;1303@0.05;401@0.02;1602@0.011;2102@0.011	10400301	12	301@41.6	4104041;3000003	30;1500	1	
10400301013	101@51.6;201@33.4;301@235.8;1303@0.05;401@0.02;1602@0.022;2102@0.011	10400301	13	1602@0.011	4104041;3000003	30;1560	1	
10400301014	101@60.7;201@33.4;301@235.8;1303@0.05;401@0.02;1602@0.022;2102@0.011	10400301	14	101@9.1	4104041;3000003	30;1620	1	
10400301015	101@60.7;201@39.3;301@235.8;1303@0.05;401@0.02;1602@0.022;2102@0.011	10400301	15	201@5.9	4104041;3000003	30;1680	1	
10400301016	101@60.7;201@39.3;301@277.4;1303@0.05;401@0.02;1602@0.022;2102@0.011	10400301	16	301@41.6	4104041;3000003	30;1740	1	
10400301017	101@60.7;201@39.3;301@277.4;1303@0.05;401@0.02;1602@0.022;2102@0.022	10400301	17	2102@0.011	4104041;3000003	30;1800	1	
10400301018	101@69.8;201@39.3;301@277.4;1303@0.05;401@0.02;1602@0.022;2102@0.022	10400301	18	101@9.1	4104041;3000003	30;1860	1	
10400301019	101@69.8;201@45.2;301@277.4;1303@0.05;401@0.02;1602@0.022;2102@0.022	10400301	19	201@5.9	4104041;3000003	30;1920	1	
10400301020	101@69.8;201@45.2;301@319;1303@0.05;401@0.02;1602@0.022;2102@0.022	10400301	20	301@41.6	4104041;3000003	30;1980	1	
10400301021	101@69.8;201@45.2;301@319;1303@0.075;401@0.02;1602@0.022;2102@0.022	10400301	21	1303@0.025	4104041;4104042;3000003	40;40;2040	1	
10400301022	101@78.9;201@45.2;301@319;1303@0.075;401@0.02;1602@0.022;2102@0.022	10400301	22	101@9.1	4104041;4104042;3000003	40;40;2100	1	
10400301023	101@78.9;201@51.1;301@319;1303@0.075;401@0.02;1602@0.022;2102@0.022	10400301	23	201@5.9	4104041;4104042;3000003	40;40;2160	1	
10400301024	101@78.9;201@51.1;301@360.6;1303@0.075;401@0.02;1602@0.022;2102@0.022	10400301	24	301@41.6	4104041;4104042;3000003	40;40;2220	1	
10400301025	101@78.9;201@51.1;301@360.6;1303@0.075;401@0.03;1602@0.022;2102@0.022	10400301	25	401@0.01	4104041;4104042;3000003	40;40;2280	1	
10400301026	101@88;201@51.1;301@360.6;1303@0.075;401@0.03;1602@0.022;2102@0.022	10400301	26	101@9.1	4104041;4104042;3000003	40;40;2340	1	
10400301027	101@88;201@57;301@360.6;1303@0.075;401@0.03;1602@0.022;2102@0.022	10400301	27	201@5.9	4104041;4104042;3000003	40;40;2400	1	
10400301028	101@88;201@57;301@402.2;1303@0.075;401@0.03;1602@0.022;2102@0.022	10400301	28	301@41.6	4104041;4104042;3000003	40;40;2460	1	
10400301029	101@88;201@57;301@402.2;1303@0.075;401@0.03;1602@0.033;2102@0.022	10400301	29	1602@0.011	4104041;4104042;3000003	40;40;2520	1	
10400301030	101@97.1;201@57;301@402.2;1303@0.075;401@0.03;1602@0.033;2102@0.022	10400301	30	101@9.1	4104041;4104042;3000003	40;40;2580	1	
10400301031	101@97.1;201@62.9;301@402.2;1303@0.075;401@0.03;1602@0.033;2102@0.022	10400301	31	201@5.9	4104041;4104042;3000003	50;50;2640	1	
10400301032	101@97.1;201@62.9;301@443.8;1303@0.075;401@0.03;1602@0.033;2102@0.022	10400301	32	301@41.6	4104041;4104042;3000003	50;50;2700	1	
10400301033	101@97.1;201@62.9;301@443.8;1303@0.075;401@0.03;1602@0.033;2102@0.033	10400301	33	2102@0.011	4104041;4104042;3000003	50;50;2760	1	
10400301034	101@106.2;201@62.9;301@443.8;1303@0.075;401@0.03;1602@0.033;2102@0.033	10400301	34	101@9.1	4104041;4104042;3000003	50;50;2820	1	
10400301035	101@106.2;201@68.8;301@443.8;1303@0.075;401@0.03;1602@0.033;2102@0.033	10400301	35	201@5.9	4104041;4104042;3000003	50;50;2880	1	
10400301036	101@106.2;201@68.8;301@485.4;1303@0.075;401@0.03;1602@0.033;2102@0.033	10400301	36	301@41.6	4104041;4104042;3000003	50;50;2940	1	
10400301037	101@106.2;201@68.8;301@485.4;1303@0.1;401@0.03;1602@0.033;2102@0.033	10400301	37	1303@0.025	4104041;4104042;3000003	50;50;3000	1	
10400301038	101@115.3;201@68.8;301@485.4;1303@0.1;401@0.03;1602@0.033;2102@0.033	10400301	38	101@9.1	4104041;4104042;3000003	50;50;3060	1	
10400301039	101@115.3;201@74.7;301@485.4;1303@0.1;401@0.03;1602@0.033;2102@0.033	10400301	39	201@5.9	4104041;4104042;3000003	50;50;3120	1	
10400301040	101@115.3;201@74.7;301@527;1303@0.1;401@0.03;1602@0.033;2102@0.033	10400301	40	301@41.6	4104041;4104042;3000003	50;50;3180	1	
10400301041	101@115.3;201@74.7;301@527;1303@0.1;401@0.04;1602@0.033;2102@0.033	10400301	41	401@0.01	4104041;4104042;3000003	50;50;50;3240	1	
10400301042	101@124.4;201@74.7;301@527;1303@0.1;401@0.04;1602@0.033;2102@0.033	10400301	42	101@9.1	4104041;4104042;4104043;3000003	50;50;50;3300	1	
10400301043	101@124.4;201@80.6;301@527;1303@0.1;401@0.04;1602@0.033;2102@0.033	10400301	43	201@5.9	4104041;4104042;4104043;3000003	50;50;50;3360	1	
10400301044	101@124.4;201@80.6;301@568.6;1303@0.1;401@0.04;1602@0.033;2102@0.033	10400301	44	301@41.6	4104041;4104042;4104043;3000003	50;50;50;3420	1	
10400301045	101@124.4;201@80.6;301@568.6;1303@0.1;401@0.04;1602@0.044;2102@0.033	10400301	45	1602@0.011	4104041;4104042;4104043;3000003	50;50;50;3480	1	
10400301046	101@133.5;201@80.6;301@568.6;1303@0.1;401@0.04;1602@0.044;2102@0.033	10400301	46	101@9.1	4104041;4104042;4104043;3000003	50;50;50;3540	1	
10400301047	101@133.5;201@86.5;301@568.6;1303@0.1;401@0.04;1602@0.044;2102@0.033	10400301	47	201@5.9	4104041;4104042;4104043;3000003	50;50;50;3600	1	
10400301048	101@133.5;201@86.5;301@610.2;1303@0.1;401@0.04;1602@0.044;2102@0.033	10400301	48	301@41.6	4104041;4104042;4104043;3000003	50;50;50;3660	1	
10400301049	101@133.5;201@86.5;301@610.2;1303@0.1;401@0.04;1602@0.044;2102@0.044	10400301	49	2102@0.011	4104041;4104042;4104043;3000003	50;50;50;3720	1	
10400301050	101@142.6;201@86.5;301@610.2;1303@0.1;401@0.04;1602@0.044;2102@0.044	10400301	50	101@9.1	4104041;4104042;4104043;3000003	50;50;50;3780	1	
10400301051	101@142.6;201@92.4;301@610.2;1303@0.1;401@0.04;1602@0.044;2102@0.044	10400301	51	201@5.9	4104041;4104042;4104043;3000003	70;70;70;3840	1	
10400301052	101@142.6;201@92.4;301@651.8;1303@0.1;401@0.04;1602@0.044;2102@0.044	10400301	52	301@41.6	4104041;4104042;4104043;3000003	70;70;70;3900	1	
10400301053	101@142.6;201@92.4;301@651.8;1303@0.125;401@0.04;1602@0.044;2102@0.044	10400301	53	1303@0.025	4104041;4104042;4104043;3000003	70;70;70;3960	1	
10400301054	101@151.7;201@92.4;301@651.8;1303@0.125;401@0.04;1602@0.044;2102@0.044	10400301	54	101@9.1	4104041;4104042;4104043;3000003	70;70;70;4020	1	
10400301055	101@151.7;201@98.3;301@651.8;1303@0.125;401@0.04;1602@0.044;2102@0.044	10400301	55	201@5.9	4104041;4104042;4104043;3000003	70;70;70;4080	1	
10400301056	101@151.7;201@98.3;301@693.4;1303@0.125;401@0.04;1602@0.044;2102@0.044	10400301	56	301@41.6	4104041;4104042;4104043;3000003	70;70;70;4140	1	
10400301057	101@151.7;201@98.3;301@693.4;1303@0.125;401@0.05;1602@0.044;2102@0.044	10400301	57	401@0.01	4104041;4104042;4104043;3000003	70;70;70;4200	1	
10400301058	101@160.8;201@98.3;301@693.4;1303@0.125;401@0.05;1602@0.044;2102@0.044	10400301	58	101@9.1	4104041;4104042;4104043;3000003	70;70;70;4260	1	
10400301059	101@160.8;201@104.2;301@693.4;1303@0.125;401@0.05;1602@0.044;2102@0.044	10400301	59	201@5.9	4104041;4104042;4104043;3000003	70;70;70;4320	1	
10400301060	101@160.8;201@104.2;301@735;1303@0.125;401@0.05;1602@0.044;2102@0.044	10400301	60	301@41.6	4104041;4104042;4104043;3000003	70;70;70;4380	1	
