ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
80200899001	101@108;201@42;301@266;603@0.025;1203@0.012;1602@0.017;2102@0.017	80200899	1	101@108;201@42;301@266;603@0.025;1203@0.012;1602@0.017;2102@0.017			1	
80200899002	101@130.7;201@42;301@266;603@0.025;1203@0.012;1602@0.017;2102@0.017	80200899	2	101@22.7	4104041;3000003	20;1200	1	
80200899003	101@130.7;201@50.8;301@266;603@0.025;1203@0.012;1602@0.017;2102@0.017	80200899	3	201@8.8	4104041;3000003	20;1280	1	
80200899004	101@130.7;201@50.8;301@322;603@0.025;1203@0.012;1602@0.017;2102@0.017	80200899	4	301@56	4104041;3000003	20;1360	1	
80200899005	101@130.7;201@50.8;301@322;603@0.05;1203@0.012;1602@0.017;2102@0.017	80200899	5	603@0.025	4104041;3000003	20;1440	1	
80200899006	101@153.4;201@50.8;301@322;603@0.05;1203@0.012;1602@0.017;2102@0.017	80200899	6	101@22.7	4104041;3000003	20;1520	1	
80200899007	101@153.4;201@59.6;301@322;603@0.05;1203@0.012;1602@0.017;2102@0.017	80200899	7	201@8.8	4104041;3000003	20;1600	1	
80200899008	101@153.4;201@59.6;301@378;603@0.05;1203@0.012;1602@0.017;2102@0.017	80200899	8	301@56	4104041;3000003	20;1680	1	
80200899009	101@153.4;201@59.6;301@378;603@0.05;1203@0.024;1602@0.017;2102@0.017	80200899	9	1203@0.012	4104041;3000003	20;1760	1	
80200899010	101@176.1;201@59.6;301@378;603@0.05;1203@0.024;1602@0.017;2102@0.017	80200899	10	101@22.7	4104041;3000003	20;1840	1	
80200899011	101@176.1;201@68.4;301@378;603@0.05;1203@0.024;1602@0.017;2102@0.017	80200899	11	201@8.8	4104041;3000003	40;1920	1	
80200899012	101@176.1;201@68.4;301@434;603@0.05;1203@0.024;1602@0.017;2102@0.017	80200899	12	301@56	4104041;3000003	40;2000	1	
80200899013	101@176.1;201@68.4;301@434;603@0.05;1203@0.024;1602@0.034;2102@0.017	80200899	13	1602@0.017	4104041;3000003	40;2080	1	
80200899014	101@198.8;201@68.4;301@434;603@0.05;1203@0.024;1602@0.034;2102@0.017	80200899	14	101@22.7	4104041;3000003	40;2160	1	
80200899015	101@198.8;201@77.2;301@434;603@0.05;1203@0.024;1602@0.034;2102@0.017	80200899	15	201@8.8	4104041;3000003	40;2240	1	
80200899016	101@198.8;201@77.2;301@490;603@0.05;1203@0.024;1602@0.034;2102@0.017	80200899	16	301@56	4104041;3000003	40;2320	1	
80200899017	101@198.8;201@77.2;301@490;603@0.05;1203@0.024;1602@0.034;2102@0.034	80200899	17	2102@0.017	4104041;3000003	40;2400	1	
80200899018	101@221.5;201@77.2;301@490;603@0.05;1203@0.024;1602@0.034;2102@0.034	80200899	18	101@22.7	4104041;3000003	40;2480	1	
80200899019	101@221.5;201@86;301@490;603@0.05;1203@0.024;1602@0.034;2102@0.034	80200899	19	201@8.8	4104041;3000003	40;2560	1	
80200899020	101@221.5;201@86;301@546;603@0.05;1203@0.024;1602@0.034;2102@0.034	80200899	20	301@56	4104041;3000003	40;2640	1	
80200899021	101@221.5;201@86;301@546;603@0.075;1203@0.024;1602@0.034;2102@0.034	80200899	21	603@0.025	4104041;4104042;3000003	55;55;2720	1	
80200899022	101@244.2;201@86;301@546;603@0.075;1203@0.024;1602@0.034;2102@0.034	80200899	22	101@22.7	4104041;4104042;3000003	55;55;2800	1	
80200899023	101@244.2;201@94.8;301@546;603@0.075;1203@0.024;1602@0.034;2102@0.034	80200899	23	201@8.8	4104041;4104042;3000003	55;55;2880	1	
80200899024	101@244.2;201@94.8;301@602;603@0.075;1203@0.024;1602@0.034;2102@0.034	80200899	24	301@56	4104041;4104042;3000003	55;55;2960	1	
80200899025	101@244.2;201@94.8;301@602;603@0.075;1203@0.036;1602@0.034;2102@0.034	80200899	25	1203@0.012	4104041;4104042;3000003	55;55;3040	1	
80200899026	101@266.9;201@94.8;301@602;603@0.075;1203@0.036;1602@0.034;2102@0.034	80200899	26	101@22.7	4104041;4104042;3000003	55;55;3120	1	
80200899027	101@266.9;201@103.6;301@602;603@0.075;1203@0.036;1602@0.034;2102@0.034	80200899	27	201@8.8	4104041;4104042;3000003	55;55;3200	1	
80200899028	101@266.9;201@103.6;301@658;603@0.075;1203@0.036;1602@0.034;2102@0.034	80200899	28	301@56	4104041;4104042;3000003	55;55;3280	1	
80200899029	101@266.9;201@103.6;301@658;603@0.075;1203@0.036;1602@0.051;2102@0.034	80200899	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1	
80200899030	101@289.6;201@103.6;301@658;603@0.075;1203@0.036;1602@0.051;2102@0.034	80200899	30	101@22.7	4104041;4104042;3000003	55;55;3440	1	
80200899031	101@289.6;201@112.4;301@658;603@0.075;1203@0.036;1602@0.051;2102@0.034	80200899	31	201@8.8	4104041;4104042;3000003	70;70;3520	1	
80200899032	101@289.6;201@112.4;301@714;603@0.075;1203@0.036;1602@0.051;2102@0.034	80200899	32	301@56	4104041;4104042;3000003	70;70;3600	1	
80200899033	101@289.6;201@112.4;301@714;603@0.075;1203@0.036;1602@0.051;2102@0.051	80200899	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1	
80200899034	101@312.3;201@112.4;301@714;603@0.075;1203@0.036;1602@0.051;2102@0.051	80200899	34	101@22.7	4104041;4104042;3000003	70;70;3760	1	
80200899035	101@312.3;201@121.2;301@714;603@0.075;1203@0.036;1602@0.051;2102@0.051	80200899	35	201@8.8	4104041;4104042;3000003	70;70;3840	1	
80200899036	101@312.3;201@121.2;301@770;603@0.075;1203@0.036;1602@0.051;2102@0.051	80200899	36	301@56	4104041;4104042;3000003	70;70;3920	1	
80200899037	101@312.3;201@121.2;301@770;603@0.1;1203@0.036;1602@0.051;2102@0.051	80200899	37	603@0.025	4104041;4104042;3000003	70;70;4000	1	
80200899038	101@335;201@121.2;301@770;603@0.1;1203@0.036;1602@0.051;2102@0.051	80200899	38	101@22.7	4104041;4104042;3000003	70;70;4080	1	
80200899039	101@335;201@130;301@770;603@0.1;1203@0.036;1602@0.051;2102@0.051	80200899	39	201@8.8	4104041;4104042;3000003	70;70;4160	1	
80200899040	101@335;201@130;301@826;603@0.1;1203@0.036;1602@0.051;2102@0.051	80200899	40	301@56	4104041;4104042;3000003	70;70;4240	1	
80200899041	101@335;201@130;301@826;603@0.1;1203@0.048;1602@0.051;2102@0.051	80200899	41	1203@0.012	4104041;4104042;4104043;3000003	70;70;70;4320	1	
80200899042	101@357.7;201@130;301@826;603@0.1;1203@0.048;1602@0.051;2102@0.051	80200899	42	101@22.7	4104041;4104042;4104043;3000003	70;70;70;4400	1	
80200899043	101@357.7;201@138.8;301@826;603@0.1;1203@0.048;1602@0.051;2102@0.051	80200899	43	201@8.8	4104041;4104042;4104043;3000003	70;70;70;4480	1	
80200899044	101@357.7;201@138.8;301@882;603@0.1;1203@0.048;1602@0.051;2102@0.051	80200899	44	301@56	4104041;4104042;4104043;3000003	70;70;70;4560	1	
80200899045	101@357.7;201@138.8;301@882;603@0.1;1203@0.048;1602@0.068;2102@0.051	80200899	45	1602@0.017	4104041;4104042;4104043;3000003	70;70;70;4640	1	
80200899046	101@380.4;201@138.8;301@882;603@0.1;1203@0.048;1602@0.068;2102@0.051	80200899	46	101@22.7	4104041;4104042;4104043;3000003	70;70;70;4720	1	
80200899047	101@380.4;201@147.6;301@882;603@0.1;1203@0.048;1602@0.068;2102@0.051	80200899	47	201@8.8	4104041;4104042;4104043;3000003	70;70;70;4800	1	
80200899048	101@380.4;201@147.6;301@938;603@0.1;1203@0.048;1602@0.068;2102@0.051	80200899	48	301@56	4104041;4104042;4104043;3000003	70;70;70;4880	1	
80200899049	101@380.4;201@147.6;301@938;603@0.1;1203@0.048;1602@0.068;2102@0.068	80200899	49	2102@0.017	4104041;4104042;4104043;3000003	70;70;70;4960	1	
80200899050	101@403.1;201@147.6;301@938;603@0.1;1203@0.048;1602@0.068;2102@0.068	80200899	50	101@22.7	4104041;4104042;4104043;3000003	70;70;70;5040	1	
80200899051	101@403.1;201@156.4;301@938;603@0.1;1203@0.048;1602@0.068;2102@0.068	80200899	51	201@8.8	4104041;4104042;4104043;3000003	90;90;90;5120	1	
80200899052	101@403.1;201@156.4;301@994;603@0.1;1203@0.048;1602@0.068;2102@0.068	80200899	52	301@56	4104041;4104042;4104043;3000003	90;90;90;5200	1	
80200899053	101@403.1;201@156.4;301@994;603@0.125;1203@0.048;1602@0.068;2102@0.068	80200899	53	603@0.025	4104041;4104042;4104043;3000003	90;90;90;5280	1	
80200899054	101@425.8;201@156.4;301@994;603@0.125;1203@0.048;1602@0.068;2102@0.068	80200899	54	101@22.7	4104041;4104042;4104043;3000003	90;90;90;5360	1	
80200899055	101@425.8;201@165.2;301@994;603@0.125;1203@0.048;1602@0.068;2102@0.068	80200899	55	201@8.8	4104041;4104042;4104043;3000003	90;90;90;5440	1	
80200899056	101@425.8;201@165.2;301@1050;603@0.125;1203@0.048;1602@0.068;2102@0.068	80200899	56	301@56	4104041;4104042;4104043;3000003	90;90;90;5520	1	
80200899057	101@425.8;201@165.2;301@1050;603@0.125;1203@0.06;1602@0.068;2102@0.068	80200899	57	1203@0.012	4104041;4104042;4104043;3000003	90;90;90;5600	1	
80200899058	101@448.5;201@165.2;301@1050;603@0.125;1203@0.06;1602@0.068;2102@0.068	80200899	58	101@22.7	4104041;4104042;4104043;3000003	90;90;90;5680	1	
80200899059	101@448.5;201@174;301@1050;603@0.125;1203@0.06;1602@0.068;2102@0.068	80200899	59	201@8.8	4104041;4104042;4104043;3000003	90;90;90;5760	1	
80200899060	101@448.5;201@174;301@1106;603@0.125;1203@0.06;1602@0.068;2102@0.068	80200899	60	301@56	4104041;4104042;4104043;3000003	90;90;90;5840	1	
