ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
13800801001	101@49;201@19;301@133;401@0.01;703@0.033;1602@0.011;2102@0.011	13800801	1	101@49;201@19;301@133;401@0.01;703@0.033;1602@0.011;2102@0.011			1	
13800801002	101@67.4;201@19;301@133;401@0.01;703@0.033;1602@0.011;2102@0.011	13800801	2	101@18.4	4104041;3000003	15;900	1	
13800801003	101@67.4;201@26.1;301@133;401@0.01;703@0.033;1602@0.011;2102@0.011	13800801	3	201@7.1	4104041;3000003	15;960	1	
13800801004	101@67.4;201@26.1;301@182.9;401@0.01;703@0.033;1602@0.011;2102@0.011	13800801	4	301@49.9	4104041;3000003	15;1020	1	
13800801005	101@67.4;201@26.1;301@182.9;401@0.01;703@0.063;1602@0.011;2102@0.011	13800801	5	703@0.03	4104041;3000003	15;1080	1	
13800801006	101@85.8;201@26.1;301@182.9;401@0.01;703@0.063;1602@0.011;2102@0.011	13800801	6	101@18.4	4104041;3000003	15;1140	1	
13800801007	101@85.8;201@33.2;301@182.9;401@0.01;703@0.063;1602@0.011;2102@0.011	13800801	7	201@7.1	4104041;3000003	15;1200	1	
13800801008	101@85.8;201@33.2;301@232.8;401@0.01;703@0.063;1602@0.011;2102@0.011	13800801	8	301@49.9	4104041;3000003	15;1260	1	
13800801009	101@85.8;201@33.2;301@232.8;401@0.02;703@0.063;1602@0.011;2102@0.011	13800801	9	401@0.01	4104041;3000003	15;1320	1	
13800801010	101@104.2;201@33.2;301@232.8;401@0.02;703@0.063;1602@0.011;2102@0.011	13800801	10	101@18.4	4104041;3000003	15;1380	1	
13800801011	101@104.2;201@40.3;301@232.8;401@0.02;703@0.063;1602@0.011;2102@0.011	13800801	11	201@7.1	4104041;3000003	30;1440	1	
13800801012	101@104.2;201@40.3;301@282.7;401@0.02;703@0.063;1602@0.011;2102@0.011	13800801	12	301@49.9	4104041;3000003	30;1500	1	
13800801013	101@104.2;201@40.3;301@282.7;401@0.02;703@0.063;1602@0.022;2102@0.011	13800801	13	1602@0.011	4104041;3000003	30;1560	1	
13800801014	101@122.6;201@40.3;301@282.7;401@0.02;703@0.063;1602@0.022;2102@0.011	13800801	14	101@18.4	4104041;3000003	30;1620	1	
13800801015	101@122.6;201@47.4;301@282.7;401@0.02;703@0.063;1602@0.022;2102@0.011	13800801	15	201@7.1	4104041;3000003	30;1680	1	
13800801016	101@122.6;201@47.4;301@332.6;401@0.02;703@0.063;1602@0.022;2102@0.011	13800801	16	301@49.9	4104041;3000003	30;1740	1	
13800801017	101@122.6;201@47.4;301@332.6;401@0.02;703@0.063;1602@0.022;2102@0.022	13800801	17	2102@0.011	4104041;3000003	30;1800	1	
13800801018	101@141;201@47.4;301@332.6;401@0.02;703@0.063;1602@0.022;2102@0.022	13800801	18	101@18.4	4104041;3000003	30;1860	1	
13800801019	101@141;201@54.5;301@332.6;401@0.02;703@0.063;1602@0.022;2102@0.022	13800801	19	201@7.1	4104041;3000003	30;1920	1	
13800801020	101@141;201@54.5;301@382.5;401@0.02;703@0.063;1602@0.022;2102@0.022	13800801	20	301@49.9	4104041;3000003	30;1980	1	
13800801021	101@141;201@54.5;301@382.5;401@0.02;703@0.093;1602@0.022;2102@0.022	13800801	21	703@0.03	4104041;4104042;3000003	40;40;2040	1	
13800801022	101@159.4;201@54.5;301@382.5;401@0.02;703@0.093;1602@0.022;2102@0.022	13800801	22	101@18.4	4104041;4104042;3000003	40;40;2100	1	
13800801023	101@159.4;201@61.6;301@382.5;401@0.02;703@0.093;1602@0.022;2102@0.022	13800801	23	201@7.1	4104041;4104042;3000003	40;40;2160	1	
13800801024	101@159.4;201@61.6;301@432.4;401@0.02;703@0.093;1602@0.022;2102@0.022	13800801	24	301@49.9	4104041;4104042;3000003	40;40;2220	1	
13800801025	101@159.4;201@61.6;301@432.4;401@0.03;703@0.093;1602@0.022;2102@0.022	13800801	25	401@0.01	4104041;4104042;3000003	40;40;2280	1	
13800801026	101@177.8;201@61.6;301@432.4;401@0.03;703@0.093;1602@0.022;2102@0.022	13800801	26	101@18.4	4104041;4104042;3000003	40;40;2340	1	
13800801027	101@177.8;201@68.7;301@432.4;401@0.03;703@0.093;1602@0.022;2102@0.022	13800801	27	201@7.1	4104041;4104042;3000003	40;40;2400	1	
13800801028	101@177.8;201@68.7;301@482.3;401@0.03;703@0.093;1602@0.022;2102@0.022	13800801	28	301@49.9	4104041;4104042;3000003	40;40;2460	1	
13800801029	101@177.8;201@68.7;301@482.3;401@0.03;703@0.093;1602@0.033;2102@0.022	13800801	29	1602@0.011	4104041;4104042;3000003	40;40;2520	1	
13800801030	101@196.2;201@68.7;301@482.3;401@0.03;703@0.093;1602@0.033;2102@0.022	13800801	30	101@18.4	4104041;4104042;3000003	40;40;2580	1	
13800801031	101@196.2;201@75.8;301@482.3;401@0.03;703@0.093;1602@0.033;2102@0.022	13800801	31	201@7.1	4104041;4104042;3000003	50;50;2640	1	
13800801032	101@196.2;201@75.8;301@532.2;401@0.03;703@0.093;1602@0.033;2102@0.022	13800801	32	301@49.9	4104041;4104042;3000003	50;50;2700	1	
13800801033	101@196.2;201@75.8;301@532.2;401@0.03;703@0.093;1602@0.033;2102@0.033	13800801	33	2102@0.011	4104041;4104042;3000003	50;50;2760	1	
13800801034	101@214.6;201@75.8;301@532.2;401@0.03;703@0.093;1602@0.033;2102@0.033	13800801	34	101@18.4	4104041;4104042;3000003	50;50;2820	1	
13800801035	101@214.6;201@82.9;301@532.2;401@0.03;703@0.093;1602@0.033;2102@0.033	13800801	35	201@7.1	4104041;4104042;3000003	50;50;2880	1	
13800801036	101@214.6;201@82.9;301@582.1;401@0.03;703@0.093;1602@0.033;2102@0.033	13800801	36	301@49.9	4104041;4104042;3000003	50;50;2940	1	
13800801037	101@214.6;201@82.9;301@582.1;401@0.03;703@0.123;1602@0.033;2102@0.033	13800801	37	703@0.03	4104041;4104042;3000003	50;50;3000	1	
13800801038	101@233;201@82.9;301@582.1;401@0.03;703@0.123;1602@0.033;2102@0.033	13800801	38	101@18.4	4104041;4104042;3000003	50;50;3060	1	
13800801039	101@233;201@90;301@582.1;401@0.03;703@0.123;1602@0.033;2102@0.033	13800801	39	201@7.1	4104041;4104042;3000003	50;50;3120	1	
13800801040	101@233;201@90;301@632;401@0.03;703@0.123;1602@0.033;2102@0.033	13800801	40	301@49.9	4104041;4104042;3000003	50;50;3180	1	
13800801041	101@233;201@90;301@632;401@0.04;703@0.123;1602@0.033;2102@0.033	13800801	41	401@0.01	4104041;4104042;3000003	50;50;50;3240	1	
13800801042	101@251.4;201@90;301@632;401@0.04;703@0.123;1602@0.033;2102@0.033	13800801	42	101@18.4	4104041;4104042;4104043;3000003	50;50;50;3300	1	
13800801043	101@251.4;201@97.1;301@632;401@0.04;703@0.123;1602@0.033;2102@0.033	13800801	43	201@7.1	4104041;4104042;4104043;3000003	50;50;50;3360	1	
13800801044	101@251.4;201@97.1;301@681.9;401@0.04;703@0.123;1602@0.033;2102@0.033	13800801	44	301@49.9	4104041;4104042;4104043;3000003	50;50;50;3420	1	
13800801045	101@251.4;201@97.1;301@681.9;401@0.04;703@0.123;1602@0.044;2102@0.033	13800801	45	1602@0.011	4104041;4104042;4104043;3000003	50;50;50;3480	1	
13800801046	101@269.8;201@97.1;301@681.9;401@0.04;703@0.123;1602@0.044;2102@0.033	13800801	46	101@18.4	4104041;4104042;4104043;3000003	50;50;50;3540	1	
13800801047	101@269.8;201@104.2;301@681.9;401@0.04;703@0.123;1602@0.044;2102@0.033	13800801	47	201@7.1	4104041;4104042;4104043;3000003	50;50;50;3600	1	
13800801048	101@269.8;201@104.2;301@731.8;401@0.04;703@0.123;1602@0.044;2102@0.033	13800801	48	301@49.9	4104041;4104042;4104043;3000003	50;50;50;3660	1	
13800801049	101@269.8;201@104.2;301@731.8;401@0.04;703@0.123;1602@0.044;2102@0.044	13800801	49	2102@0.011	4104041;4104042;4104043;3000003	50;50;50;3720	1	
13800801050	101@288.2;201@104.2;301@731.8;401@0.04;703@0.123;1602@0.044;2102@0.044	13800801	50	101@18.4	4104041;4104042;4104043;3000003	50;50;50;3780	1	
13800801051	101@288.2;201@111.3;301@731.8;401@0.04;703@0.123;1602@0.044;2102@0.044	13800801	51	201@7.1	4104041;4104042;4104043;3000003	70;70;70;3840	1	
13800801052	101@288.2;201@111.3;301@781.7;401@0.04;703@0.123;1602@0.044;2102@0.044	13800801	52	301@49.9	4104041;4104042;4104043;3000003	70;70;70;3900	1	
13800801053	101@288.2;201@111.3;301@781.7;401@0.04;703@0.153;1602@0.044;2102@0.044	13800801	53	703@0.03	4104041;4104042;4104043;3000003	70;70;70;3960	1	
13800801054	101@306.6;201@111.3;301@781.7;401@0.04;703@0.153;1602@0.044;2102@0.044	13800801	54	101@18.4	4104041;4104042;4104043;3000003	70;70;70;4020	1	
13800801055	101@306.6;201@118.4;301@781.7;401@0.04;703@0.153;1602@0.044;2102@0.044	13800801	55	201@7.1	4104041;4104042;4104043;3000003	70;70;70;4080	1	
13800801056	101@306.6;201@118.4;301@831.6;401@0.04;703@0.153;1602@0.044;2102@0.044	13800801	56	301@49.9	4104041;4104042;4104043;3000003	70;70;70;4140	1	
13800801057	101@306.6;201@118.4;301@831.6;401@0.05;703@0.153;1602@0.044;2102@0.044	13800801	57	401@0.01	4104041;4104042;4104043;3000003	70;70;70;4200	1	
13800801058	101@325;201@118.4;301@831.6;401@0.05;703@0.153;1602@0.044;2102@0.044	13800801	58	101@18.4	4104041;4104042;4104043;3000003	70;70;70;4260	1	
13800801059	101@325;201@125.5;301@831.6;401@0.05;703@0.153;1602@0.044;2102@0.044	13800801	59	201@7.1	4104041;4104042;4104043;3000003	70;70;70;4320	1	
13800801060	101@325;201@125.5;301@881.5;401@0.05;703@0.153;1602@0.044;2102@0.044	13800801	60	301@49.9	4104041;4104042;4104043;3000003	70;70;70;4380	1	
