ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
16000899001	101@116;201@38;301@245;603@0.025;1203@0.012;1602@0.017;2102@0.017	16000899	1	101@116;201@38;301@245;603@0.025;1203@0.012;1602@0.017;2102@0.017			1	
16000899002	101@140.4;201@38;301@245;603@0.025;1203@0.012;1602@0.017;2102@0.017	16000899	2	101@24.4	4104041;3000003	20;1200	1	
16000899003	101@140.4;201@46;301@245;603@0.025;1203@0.012;1602@0.017;2102@0.017	16000899	3	201@8	4104041;3000003	20;1280	1	
16000899004	101@140.4;201@46;301@296.6;603@0.025;1203@0.012;1602@0.017;2102@0.017	16000899	4	301@51.6	4104041;3000003	20;1360	1	
16000899005	101@140.4;201@46;301@296.6;603@0.05;1203@0.012;1602@0.017;2102@0.017	16000899	5	603@0.025	4104041;3000003	20;1440	1	
16000899006	101@164.8;201@46;301@296.6;603@0.05;1203@0.012;1602@0.017;2102@0.017	16000899	6	101@24.4	4104041;3000003	20;1520	1	
16000899007	101@164.8;201@54;301@296.6;603@0.05;1203@0.012;1602@0.017;2102@0.017	16000899	7	201@8	4104041;3000003	20;1600	1	
16000899008	101@164.8;201@54;301@348.2;603@0.05;1203@0.012;1602@0.017;2102@0.017	16000899	8	301@51.6	4104041;3000003	20;1680	1	
16000899009	101@164.8;201@54;301@348.2;603@0.05;1203@0.024;1602@0.017;2102@0.017	16000899	9	1203@0.012	4104041;3000003	20;1760	1	
16000899010	101@189.2;201@54;301@348.2;603@0.05;1203@0.024;1602@0.017;2102@0.017	16000899	10	101@24.4	4104041;3000003	20;1840	1	
16000899011	101@189.2;201@62;301@348.2;603@0.05;1203@0.024;1602@0.017;2102@0.017	16000899	11	201@8	4104041;3000003	40;1920	1	
16000899012	101@189.2;201@62;301@399.8;603@0.05;1203@0.024;1602@0.017;2102@0.017	16000899	12	301@51.6	4104041;3000003	40;2000	1	
16000899013	101@189.2;201@62;301@399.8;603@0.05;1203@0.024;1602@0.034;2102@0.017	16000899	13	1602@0.017	4104041;3000003	40;2080	1	
16000899014	101@213.6;201@62;301@399.8;603@0.05;1203@0.024;1602@0.034;2102@0.017	16000899	14	101@24.4	4104041;3000003	40;2160	1	
