ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
13300850001	101@83;201@50;301@366;903@0.05;1303@0.025;1602@0.017;2102@0.017	13300850	1	101@83;201@50;301@366;903@0.05;1303@0.025;1602@0.017;2102@0.017			1	
13300850002	101@100.5;201@50;301@366;903@0.05;1303@0.025;1602@0.017;2102@0.017	13300850	2	101@17.5	4104041;3000003	20;1200	1	
13300850003	101@100.5;201@60.5;301@366;903@0.05;1303@0.025;1602@0.017;2102@0.017	13300850	3	201@10.5	4104041;3000003	20;1280	1	
13300850004	101@100.5;201@60.5;301@443.1;903@0.05;1303@0.025;1602@0.017;2102@0.017	13300850	4	301@77.1	4104041;3000003	20;1360	1	
13300850005	101@100.5;201@60.5;301@443.1;903@0.05;1303@0.05;1602@0.017;2102@0.017	13300850	5	1303@0.025	4104041;3000003	20;1440	1	
13300850006	101@118;201@60.5;301@443.1;903@0.05;1303@0.05;1602@0.017;2102@0.017	13300850	6	101@17.5	4104041;3000003	20;1520	1	
13300850007	101@118;201@71;301@443.1;903@0.05;1303@0.05;1602@0.017;2102@0.017	13300850	7	201@10.5	4104041;3000003	20;1600	1	
13300850008	101@118;201@71;301@520.2;903@0.05;1303@0.05;1602@0.017;2102@0.017	13300850	8	301@77.1	4104041;3000003	20;1680	1	
13300850009	101@118;201@71;301@520.2;903@0.1;1303@0.05;1602@0.017;2102@0.017	13300850	9	903@0.05	4104041;3000003	20;1760	1	
13300850010	101@135.5;201@71;301@520.2;903@0.1;1303@0.05;1602@0.017;2102@0.017	13300850	10	101@17.5	4104041;3000003	20;1840	1	
13300850011	101@135.5;201@81.5;301@520.2;903@0.1;1303@0.05;1602@0.017;2102@0.017	13300850	11	201@10.5	4104041;3000003	40;1920	1	
13300850012	101@135.5;201@81.5;301@597.3;903@0.1;1303@0.05;1602@0.017;2102@0.017	13300850	12	301@77.1	4104041;3000003	40;2000	1	
13300850013	101@135.5;201@81.5;301@597.3;903@0.1;1303@0.05;1602@0.034;2102@0.017	13300850	13	1602@0.017	4104041;3000003	40;2080	1	
13300850014	101@153;201@81.5;301@597.3;903@0.1;1303@0.05;1602@0.034;2102@0.017	13300850	14	101@17.5	4104041;3000003	40;2160	1	
13300850015	101@153;201@92;301@597.3;903@0.1;1303@0.05;1602@0.034;2102@0.017	13300850	15	201@10.5	4104041;3000003	40;2240	1	
13300850016	101@153;201@92;301@674.4;903@0.1;1303@0.05;1602@0.034;2102@0.017	13300850	16	301@77.1	4104041;3000003	40;2320	1	
13300850017	101@153;201@92;301@674.4;903@0.1;1303@0.05;1602@0.034;2102@0.034	13300850	17	2102@0.017	4104041;3000003	40;2400	1	
13300850018	101@170.5;201@92;301@674.4;903@0.1;1303@0.05;1602@0.034;2102@0.034	13300850	18	101@17.5	4104041;3000003	40;2480	1	
13300850019	101@170.5;201@102.5;301@674.4;903@0.1;1303@0.05;1602@0.034;2102@0.034	13300850	19	201@10.5	4104041;3000003	40;2560	1	
13300850020	101@170.5;201@102.5;301@751.5;903@0.1;1303@0.05;1602@0.034;2102@0.034	13300850	20	301@77.1	4104041;3000003	40;2640	1	
13300850021	101@170.5;201@102.5;301@751.5;903@0.1;1303@0.075;1602@0.034;2102@0.034	13300850	21	1303@0.025	4104041;4104042;3000003	55;55;2720	1	
13300850022	101@188;201@102.5;301@751.5;903@0.1;1303@0.075;1602@0.034;2102@0.034	13300850	22	101@17.5	4104041;4104042;3000003	55;55;2800	1	
13300850023	101@188;201@113;301@751.5;903@0.1;1303@0.075;1602@0.034;2102@0.034	13300850	23	201@10.5	4104041;4104042;3000003	55;55;2880	1	
13300850024	101@188;201@113;301@828.6;903@0.1;1303@0.075;1602@0.034;2102@0.034	13300850	24	301@77.1	4104041;4104042;3000003	55;55;2960	1	
13300850025	101@188;201@113;301@828.6;903@0.15;1303@0.075;1602@0.034;2102@0.034	13300850	25	903@0.05	4104041;4104042;3000003	55;55;3040	1	
13300850026	101@205.5;201@113;301@828.6;903@0.15;1303@0.075;1602@0.034;2102@0.034	13300850	26	101@17.5	4104041;4104042;3000003	55;55;3120	1	
13300850027	101@205.5;201@123.5;301@828.6;903@0.15;1303@0.075;1602@0.034;2102@0.034	13300850	27	201@10.5	4104041;4104042;3000003	55;55;3200	1	
13300850028	101@205.5;201@123.5;301@905.7;903@0.15;1303@0.075;1602@0.034;2102@0.034	13300850	28	301@77.1	4104041;4104042;3000003	55;55;3280	1	
13300850029	101@205.5;201@123.5;301@905.7;903@0.15;1303@0.075;1602@0.051;2102@0.034	13300850	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1	
13300850030	101@223;201@123.5;301@905.7;903@0.15;1303@0.075;1602@0.051;2102@0.034	13300850	30	101@17.5	4104041;4104042;3000003	55;55;3440	1	
13300850031	101@223;201@134;301@905.7;903@0.15;1303@0.075;1602@0.051;2102@0.034	13300850	31	201@10.5	4104041;4104042;3000003	70;70;3520	1	
13300850032	101@223;201@134;301@982.8;903@0.15;1303@0.075;1602@0.051;2102@0.034	13300850	32	301@77.1	4104041;4104042;3000003	70;70;3600	1	
13300850033	101@223;201@134;301@982.8;903@0.15;1303@0.075;1602@0.051;2102@0.051	13300850	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1	
13300850034	101@240.5;201@134;301@982.8;903@0.15;1303@0.075;1602@0.051;2102@0.051	13300850	34	101@17.5	4104041;4104042;3000003	70;70;3760	1	
13300850035	101@240.5;201@144.5;301@982.8;903@0.15;1303@0.075;1602@0.051;2102@0.051	13300850	35	201@10.5	4104041;4104042;3000003	70;70;3840	1	
13300850036	101@240.5;201@144.5;301@1059.9;903@0.15;1303@0.075;1602@0.051;2102@0.051	13300850	36	301@77.1	4104041;4104042;3000003	70;70;3920	1	
13300850037	101@240.5;201@144.5;301@1059.9;903@0.15;1303@0.1;1602@0.051;2102@0.051	13300850	37	1303@0.025	4104041;4104042;3000003	70;70;4000	1	
13300850038	101@258;201@144.5;301@1059.9;903@0.15;1303@0.1;1602@0.051;2102@0.051	13300850	38	101@17.5	4104041;4104042;3000003	70;70;4080	1	
13300850039	101@258;201@155;301@1059.9;903@0.15;1303@0.1;1602@0.051;2102@0.051	13300850	39	201@10.5	4104041;4104042;3000003	70;70;4160	1	
13300850040	101@258;201@155;301@1137;903@0.15;1303@0.1;1602@0.051;2102@0.051	13300850	40	301@77.1	4104041;4104042;3000003	70;70;4240	1	
