ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
11400201001	101@38;201@22;301@147;401@0.01;1303@0.025;1602@0.011;2102@0.011	11400201	1	101@38;201@22;301@147;401@0.01;1303@0.025;1602@0.011;2102@0.011			1	
11400201002	101@52.3;201@22;301@147;401@0.01;1303@0.025;1602@0.011;2102@0.011	11400201	2	101@14.3	4104041;3000003	15;900	1	
11400201003	101@52.3;201@30.3;301@147;401@0.01;1303@0.025;1602@0.011;2102@0.011	11400201	3	201@8.3	4104041;3000003	15;960	1	
11400201004	101@52.3;201@30.3;301@202.1;401@0.01;1303@0.025;1602@0.011;2102@0.011	11400201	4	301@55.1	4104041;3000003	15;1020	1	
11400201005	101@52.3;201@30.3;301@202.1;401@0.01;1303@0.05;1602@0.011;2102@0.011	11400201	5	1303@0.025	4104041;3000003	15;1080	1	
11400201006	101@66.6;201@30.3;301@202.1;401@0.01;1303@0.05;1602@0.011;2102@0.011	11400201	6	101@14.3	4104041;3000003	15;1140	1	
11400201007	101@66.6;201@38.6;301@202.1;401@0.01;1303@0.05;1602@0.011;2102@0.011	11400201	7	201@8.3	4104041;3000003	15;1200	1	
11400201008	101@66.6;201@38.6;301@257.2;401@0.01;1303@0.05;1602@0.011;2102@0.011	11400201	8	301@55.1	4104041;3000003	15;1260	1	
11400201009	101@66.6;201@38.6;301@257.2;401@0.02;1303@0.05;1602@0.011;2102@0.011	11400201	9	401@0.01	4104041;3000003	15;1320	1	
11400201010	101@80.9;201@38.6;301@257.2;401@0.02;1303@0.05;1602@0.011;2102@0.011	11400201	10	101@14.3	4104041;3000003	15;1380	1	
11400201011	101@80.9;201@46.9;301@257.2;401@0.02;1303@0.05;1602@0.011;2102@0.011	11400201	11	201@8.3	4104041;3000003	30;1440	1	
11400201012	101@80.9;201@46.9;301@312.3;401@0.02;1303@0.05;1602@0.011;2102@0.011	11400201	12	301@55.1	4104041;3000003	30;1500	1	
11400201013	101@80.9;201@46.9;301@312.3;401@0.02;1303@0.05;1602@0.022;2102@0.011	11400201	13	1602@0.011	4104041;3000003	30;1560	1	
11400201014	101@95.2;201@46.9;301@312.3;401@0.02;1303@0.05;1602@0.022;2102@0.011	11400201	14	101@14.3	4104041;3000003	30;1620	1	
11400201015	101@95.2;201@55.2;301@312.3;401@0.02;1303@0.05;1602@0.022;2102@0.011	11400201	15	201@8.3	4104041;3000003	30;1680	1	
11400201016	101@95.2;201@55.2;301@367.4;401@0.02;1303@0.05;1602@0.022;2102@0.011	11400201	16	301@55.1	4104041;3000003	30;1740	1	
11400201017	101@95.2;201@55.2;301@367.4;401@0.02;1303@0.05;1602@0.022;2102@0.022	11400201	17	2102@0.011	4104041;3000003	30;1800	1	
