ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
10700501001	101@27.8;201@15.4;301@93.1;1303@0.025;401@0.01;1602@0.011;2102@0.011	10700501	1	101@27.8;201@15.4;301@93.1;1303@0.025;401@0.01;1602@0.011;2102@0.011			1	
10700501002	101@38.2;201@15.4;301@93.1;1303@0.025;401@0.01;1602@0.011;2102@0.011	10700501	2	101@10.4	4104041;3000003	15;900	1	
10700501003	101@38.2;201@21.2;301@93.1;1303@0.025;401@0.01;1602@0.011;2102@0.011	10700501	3	201@5.8	4104041;3000003	15;960	1	
10700501004	101@38.2;201@21.2;301@128;1303@0.025;401@0.01;1602@0.011;2102@0.011	10700501	4	301@34.9	4104041;3000003	15;1020	1	
10700501005	101@38.2;201@21.2;301@128;1303@0.05;401@0.01;1602@0.011;2102@0.011	10700501	5	1303@0.025	4104041;3000003	15;1080	1	
10700501006	101@48.6;201@21.2;301@128;1303@0.05;401@0.01;1602@0.011;2102@0.011	10700501	6	101@10.4	4104041;3000003	15;1140	1	
10700501007	101@48.6;201@27;301@128;1303@0.05;401@0.01;1602@0.011;2102@0.011	10700501	7	201@5.8	4104041;3000003	15;1200	1	
10700501008	101@48.6;201@27;301@162.9;1303@0.05;401@0.01;1602@0.011;2102@0.011	10700501	8	301@34.9	4104041;3000003	15;1260	1	
10700501009	101@48.6;201@27;301@162.9;1303@0.05;401@0.02;1602@0.011;2102@0.011	10700501	9	401@0.01	4104041;3000003	15;1320	1	
10700501010	101@59;201@27;301@162.9;1303@0.05;401@0.02;1602@0.011;2102@0.011	10700501	10	101@10.4	4104041;3000003	15;1380	1	
10700501011	101@59;201@32.8;301@162.9;1303@0.05;401@0.02;1602@0.011;2102@0.011	10700501	11	201@5.8	4104041;3000003	30;1440	1	
10700501012	101@59;201@32.8;301@197.8;1303@0.05;401@0.02;1602@0.011;2102@0.011	10700501	12	301@34.9	4104041;3000003	30;1500	1	
10700501013	101@59;201@32.8;301@197.8;1303@0.05;401@0.02;1602@0.022;2102@0.011	10700501	13	1602@0.011	4104041;3000003	30;1560	1	
10700501014	101@69.4;201@32.8;301@197.8;1303@0.05;401@0.02;1602@0.022;2102@0.011	10700501	14	101@10.4	4104041;3000003	30;1620	1	
10700501015	101@69.4;201@38.6;301@197.8;1303@0.05;401@0.02;1602@0.022;2102@0.011	10700501	15	201@5.8	4104041;3000003	30;1680	1	
10700501016	101@69.4;201@38.6;301@232.7;1303@0.05;401@0.02;1602@0.022;2102@0.011	10700501	16	301@34.9	4104041;3000003	30;1740	1	
10700501017	101@69.4;201@38.6;301@232.7;1303@0.05;401@0.02;1602@0.022;2102@0.022	10700501	17	2102@0.011	4104041;3000003	30;1800	1	
10700501018	101@79.8;201@38.6;301@232.7;1303@0.05;401@0.02;1602@0.022;2102@0.022	10700501	18	101@10.4	4104041;3000003	30;1860	1	
