ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
90400901001	101@29.4;201@15;301@77.8;703@0.033;401@0.01;1602@0.011;2102@0.011	90400901	1	101@29.4;201@15;301@77.8;703@0.033;401@0.01;1602@0.011;2102@0.011			1	
90400901002	101@40.4;201@15;301@77.8;703@0.033;401@0.01;1602@0.011;2102@0.011	90400901	2	101@11	4104041;3000003	15;900	1	
90400901003	101@40.4;201@20.6;301@77.8;703@0.033;401@0.01;1602@0.011;2102@0.011	90400901	3	201@5.6	4104041;3000003	15;960	1	
90400901004	101@40.4;201@20.6;301@107;703@0.033;401@0.01;1602@0.011;2102@0.011	90400901	4	301@29.2	4104041;3000003	15;1020	1	
90400901005	101@40.4;201@20.6;301@107;703@0.066;401@0.01;1602@0.011;2102@0.011	90400901	5	703@0.033	4104041;3000003	15;1080	1	
90400901006	101@51.4;201@20.6;301@107;703@0.066;401@0.01;1602@0.011;2102@0.011	90400901	6	101@11	4104041;3000003	15;1140	1	
90400901007	101@51.4;201@26.2;301@107;703@0.066;401@0.01;1602@0.011;2102@0.011	90400901	7	201@5.6	4104041;3000003	15;1200	1	
90400901008	101@51.4;201@26.2;301@136.2;703@0.066;401@0.01;1602@0.011;2102@0.011	90400901	8	301@29.2	4104041;3000003	15;1260	1	
90400901009	101@51.4;201@26.2;301@136.2;703@0.066;401@0.02;1602@0.011;2102@0.011	90400901	9	401@0.01	4104041;3000003	15;1320	1	
90400901010	101@62.4;201@26.2;301@136.2;703@0.066;401@0.02;1602@0.011;2102@0.011	90400901	10	101@11	4104041;3000003	15;1380	1	
90400901011	101@62.4;201@31.8;301@136.2;703@0.066;401@0.02;1602@0.011;2102@0.011	90400901	11	201@5.6	4104041;3000003	30;1440	1	
90400901012	101@62.4;201@31.8;301@165.4;703@0.066;401@0.02;1602@0.011;2102@0.011	90400901	12	301@29.2	4104041;3000003	30;1500	1	
