ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
12300899001	101@102;201@44;301@336;603@0.025;1203@0.012;1602@0.017;2102@0.017	12300899	1	101@102;201@44;301@336;603@0.025;1203@0.012;1602@0.017;2102@0.017			1	
12300899002	101@123.5;201@44;301@336;603@0.025;1203@0.012;1602@0.017;2102@0.017	12300899	2	101@21.5	4104041;3000003	20;1200	1	
12300899003	101@123.5;201@53.3;301@336;603@0.025;1203@0.012;1602@0.017;2102@0.017	12300899	3	201@9.3	4104041;3000003	20;1280	1	
12300899004	101@123.5;201@53.3;301@406.7;603@0.025;1203@0.012;1602@0.017;2102@0.017	12300899	4	301@70.7	4104041;3000003	20;1360	1	
12300899005	101@123.5;201@53.3;301@406.7;603@0.05;1203@0.012;1602@0.017;2102@0.017	12300899	5	603@0.025	4104041;3000003	20;1440	1	
12300899006	101@145;201@53.3;301@406.7;603@0.05;1203@0.012;1602@0.017;2102@0.017	12300899	6	101@21.5	4104041;3000003	20;1520	1	
12300899007	101@145;201@62.6;301@406.7;603@0.05;1203@0.012;1602@0.017;2102@0.017	12300899	7	201@9.3	4104041;3000003	20;1600	1	
12300899008	101@145;201@62.6;301@477.4;603@0.05;1203@0.012;1602@0.017;2102@0.017	12300899	8	301@70.7	4104041;3000003	20;1680	1	
12300899009	101@145;201@62.6;301@477.4;603@0.05;1203@0.024;1602@0.017;2102@0.017	12300899	9	1203@0.012	4104041;3000003	20;1760	1	
12300899010	101@166.5;201@62.6;301@477.4;603@0.05;1203@0.024;1602@0.017;2102@0.017	12300899	10	101@21.5	4104041;3000003	20;1840	1	
12300899011	101@166.5;201@71.9;301@477.4;603@0.05;1203@0.024;1602@0.017;2102@0.017	12300899	11	201@9.3	4104041;3000003	40;1920	1	
12300899012	101@166.5;201@71.9;301@548.1;603@0.05;1203@0.024;1602@0.017;2102@0.017	12300899	12	301@70.7	4104041;3000003	40;2000	1	
12300899013	101@166.5;201@71.9;301@548.1;603@0.05;1203@0.024;1602@0.034;2102@0.017	12300899	13	1602@0.017	4104041;3000003	40;2080	1	
12300899014	101@188;201@71.9;301@548.1;603@0.05;1203@0.024;1602@0.034;2102@0.017	12300899	14	101@21.5	4104041;3000003	40;2160	1	
12300899015	101@188;201@81.2;301@548.1;603@0.05;1203@0.024;1602@0.034;2102@0.017	12300899	15	201@9.3	4104041;3000003	40;2240	1	
12300899016	101@188;201@81.2;301@618.8;603@0.05;1203@0.024;1602@0.034;2102@0.017	12300899	16	301@70.7	4104041;3000003	40;2320	1	
12300899017	101@188;201@81.2;301@618.8;603@0.05;1203@0.024;1602@0.034;2102@0.034	12300899	17	2102@0.017	4104041;3000003	40;2400	1	
12300899018	101@209.5;201@81.2;301@618.8;603@0.05;1203@0.024;1602@0.034;2102@0.034	12300899	18	101@21.5	4104041;3000003	40;2480	1	
12300899019	101@209.5;201@90.5;301@618.8;603@0.05;1203@0.024;1602@0.034;2102@0.034	12300899	19	201@9.3	4104041;3000003	40;2560	1	
12300899020	101@209.5;201@90.5;301@689.5;603@0.05;1203@0.024;1602@0.034;2102@0.034	12300899	20	301@70.7	4104041;3000003	40;2640	1	
12300899021	101@209.5;201@90.5;301@689.5;603@0.075;1203@0.024;1602@0.034;2102@0.034	12300899	21	603@0.025	4104041;4104042;3000003	55;55;2720	1	
12300899022	101@231;201@90.5;301@689.5;603@0.075;1203@0.024;1602@0.034;2102@0.034	12300899	22	101@21.5	4104041;4104042;3000003	55;55;2800	1	
12300899023	101@231;201@99.8;301@689.5;603@0.075;1203@0.024;1602@0.034;2102@0.034	12300899	23	201@9.3	4104041;4104042;3000003	55;55;2880	1	
12300899024	101@231;201@99.8;301@760.2;603@0.075;1203@0.024;1602@0.034;2102@0.034	12300899	24	301@70.7	4104041;4104042;3000003	55;55;2960	1	
12300899025	101@231;201@99.8;301@760.2;603@0.075;1203@0.036;1602@0.034;2102@0.034	12300899	25	1203@0.012	4104041;4104042;3000003	55;55;3040	1	
12300899026	101@252.5;201@99.8;301@760.2;603@0.075;1203@0.036;1602@0.034;2102@0.034	12300899	26	101@21.5	4104041;4104042;3000003	55;55;3120	1	
12300899027	101@252.5;201@109.1;301@760.2;603@0.075;1203@0.036;1602@0.034;2102@0.034	12300899	27	201@9.3	4104041;4104042;3000003	55;55;3200	1	
12300899028	101@252.5;201@109.1;301@830.9;603@0.075;1203@0.036;1602@0.034;2102@0.034	12300899	28	301@70.7	4104041;4104042;3000003	55;55;3280	1	
12300899029	101@252.5;201@109.1;301@830.9;603@0.075;1203@0.036;1602@0.051;2102@0.034	12300899	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1	
12300899030	101@274;201@109.1;301@830.9;603@0.075;1203@0.036;1602@0.051;2102@0.034	12300899	30	101@21.5	4104041;4104042;3000003	55;55;3440	1	
12300899031	101@274;201@118.4;301@830.9;603@0.075;1203@0.036;1602@0.051;2102@0.034	12300899	31	201@9.3	4104041;4104042;3000003	70;70;3520	1	
12300899032	101@274;201@118.4;301@901.6;603@0.075;1203@0.036;1602@0.051;2102@0.034	12300899	32	301@70.7	4104041;4104042;3000003	70;70;3600	1	
12300899033	101@274;201@118.4;301@901.6;603@0.075;1203@0.036;1602@0.051;2102@0.051	12300899	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1	
12300899034	101@295.5;201@118.4;301@901.6;603@0.075;1203@0.036;1602@0.051;2102@0.051	12300899	34	101@21.5	4104041;4104042;3000003	70;70;3760	1	
12300899035	101@295.5;201@127.7;301@901.6;603@0.075;1203@0.036;1602@0.051;2102@0.051	12300899	35	201@9.3	4104041;4104042;3000003	70;70;3840	1	
12300899036	101@295.5;201@127.7;301@972.3;603@0.075;1203@0.036;1602@0.051;2102@0.051	12300899	36	301@70.7	4104041;4104042;3000003	70;70;3920	1	
12300899037	101@295.5;201@127.7;301@972.3;603@0.1;1203@0.036;1602@0.051;2102@0.051	12300899	37	603@0.025	4104041;4104042;3000003	70;70;4000	1	
12300899038	101@317;201@127.7;301@972.3;603@0.1;1203@0.036;1602@0.051;2102@0.051	12300899	38	101@21.5	4104041;4104042;3000003	70;70;4080	1	
12300899039	101@317;201@137;301@972.3;603@0.1;1203@0.036;1602@0.051;2102@0.051	12300899	39	201@9.3	4104041;4104042;3000003	70;70;4160	1	
12300899040	101@317;201@137;301@1043;603@0.1;1203@0.036;1602@0.051;2102@0.051	12300899	40	301@70.7	4104041;4104042;3000003	70;70;4240	1	
12300899041	101@317;201@137;301@1043;603@0.1;1203@0.048;1602@0.051;2102@0.051	12300899	41	1203@0.012	4104041;4104042;4104043;3000003	70;70;70;4320	1	
12300899042	101@338.5;201@137;301@1043;603@0.1;1203@0.048;1602@0.051;2102@0.051	12300899	42	101@21.5	4104041;4104042;4104043;3000003	70;70;70;4400	1	
12300899043	101@338.5;201@146.3;301@1043;603@0.1;1203@0.048;1602@0.051;2102@0.051	12300899	43	201@9.3	4104041;4104042;4104043;3000003	70;70;70;4480	1	
12300899044	101@338.5;201@146.3;301@1113.7;603@0.1;1203@0.048;1602@0.051;2102@0.051	12300899	44	301@70.7	4104041;4104042;4104043;3000003	70;70;70;4560	1	
12300899045	101@338.5;201@146.3;301@1113.7;603@0.1;1203@0.048;1602@0.068;2102@0.051	12300899	45	1602@0.017	4104041;4104042;4104043;3000003	70;70;70;4640	1	
12300899046	101@360;201@146.3;301@1113.7;603@0.1;1203@0.048;1602@0.068;2102@0.051	12300899	46	101@21.5	4104041;4104042;4104043;3000003	70;70;70;4720	1	
12300899047	101@360;201@155.6;301@1113.7;603@0.1;1203@0.048;1602@0.068;2102@0.051	12300899	47	201@9.3	4104041;4104042;4104043;3000003	70;70;70;4800	1	
12300899048	101@360;201@155.6;301@1184.4;603@0.1;1203@0.048;1602@0.068;2102@0.051	12300899	48	301@70.7	4104041;4104042;4104043;3000003	70;70;70;4880	1	
12300899049	101@360;201@155.6;301@1184.4;603@0.1;1203@0.048;1602@0.068;2102@0.068	12300899	49	2102@0.017	4104041;4104042;4104043;3000003	70;70;70;4960	1	
12300899050	101@381.5;201@155.6;301@1184.4;603@0.1;1203@0.048;1602@0.068;2102@0.068	12300899	50	101@21.5	4104041;4104042;4104043;3000003	70;70;70;5040	1	
12300899051	101@381.5;201@164.9;301@1184.4;603@0.1;1203@0.048;1602@0.068;2102@0.068	12300899	51	201@9.3	4104041;4104042;4104043;3000003	90;90;90;5120	1	
12300899052	101@381.5;201@164.9;301@1255.1;603@0.1;1203@0.048;1602@0.068;2102@0.068	12300899	52	301@70.7	4104041;4104042;4104043;3000003	90;90;90;5200	1	
12300899053	101@381.5;201@164.9;301@1255.1;603@0.125;1203@0.048;1602@0.068;2102@0.068	12300899	53	603@0.025	4104041;4104042;4104043;3000003	90;90;90;5280	1	
12300899054	101@403;201@164.9;301@1255.1;603@0.125;1203@0.048;1602@0.068;2102@0.068	12300899	54	101@21.5	4104041;4104042;4104043;3000003	90;90;90;5360	1	
