ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
10301701001	101@48;201@17;301@106;401@0.01;703@0.033;1602@0.011;2102@0.011	10301701	1	101@48;201@17;301@106;401@0.01;703@0.033;1602@0.011;2102@0.011			1	
10301701002	101@66;201@17;301@106;401@0.01;703@0.033;1602@0.011;2102@0.011	10301701	2	101@18	4104041;3000003	15;900	1	
10301701003	101@66;201@23.4;301@106;401@0.01;703@0.033;1602@0.011;2102@0.011	10301701	3	201@6.4	4104041;3000003	15;960	1	
10301701004	101@66;201@23.4;301@145.8;401@0.01;703@0.033;1602@0.011;2102@0.011	10301701	4	301@39.8	4104041;3000003	15;1020	1	
10301701005	101@66;201@23.4;301@145.8;401@0.01;703@0.066;1602@0.011;2102@0.011	10301701	5	703@0.033	4104041;3000003	15;1080	1	
10301701006	101@84;201@23.4;301@145.8;401@0.01;703@0.066;1602@0.011;2102@0.011	10301701	6	101@18	4104041;3000003	15;1140	1	
10301701007	101@84;201@29.8;301@145.8;401@0.01;703@0.066;1602@0.011;2102@0.011	10301701	7	201@6.4	4104041;3000003	15;1200	1	
10301701008	101@84;201@29.8;301@185.6;401@0.01;703@0.066;1602@0.011;2102@0.011	10301701	8	301@39.8	4104041;3000003	15;1260	1	
10301701009	101@84;201@29.8;301@185.6;401@0.02;703@0.066;1602@0.011;2102@0.011	10301701	9	401@0.01	4104041;3000003	15;1320	1	
10301701010	101@102;201@29.8;301@185.6;401@0.02;703@0.066;1602@0.011;2102@0.011	10301701	10	101@18	4104041;3000003	15;1380	1	
10301701011	101@102;201@36.2;301@185.6;401@0.02;703@0.066;1602@0.011;2102@0.011	10301701	11	201@6.4	4104041;3000003	30;1440	1	
10301701012	101@102;201@36.2;301@225.4;401@0.02;703@0.066;1602@0.011;2102@0.011	10301701	12	301@39.8	4104041;3000003	30;1500	1	
10301701013	101@102;201@36.2;301@225.4;401@0.02;703@0.066;1602@0.022;2102@0.011	10301701	13	1602@0.011	4104041;3000003	30;1560	1	
10301701014	101@120;201@36.2;301@225.4;401@0.02;703@0.066;1602@0.022;2102@0.011	10301701	14	101@18	4104041;3000003	30;1620	1	
10301701015	101@120;201@42.6;301@225.4;401@0.02;703@0.066;1602@0.022;2102@0.011	10301701	15	201@6.4	4104041;3000003	30;1680	1	
10301701016	101@120;201@42.6;301@265.2;401@0.02;703@0.066;1602@0.022;2102@0.011	10301701	16	301@39.8	4104041;3000003	30;1740	1	
10301701017	101@120;201@42.6;301@265.2;401@0.02;703@0.066;1602@0.022;2102@0.022	10301701	17	2102@0.011	4104041;3000003	30;1800	1	
10301701018	101@138;201@42.6;301@265.2;401@0.02;703@0.066;1602@0.022;2102@0.022	10301701	18	101@18	4104041;3000003	30;1860	1	
10301701019	101@138;201@49;301@265.2;401@0.02;703@0.066;1602@0.022;2102@0.022	10301701	19	201@6.4	4104041;3000003	30;1920	1	
10301701020	101@138;201@49;301@305;401@0.02;703@0.066;1602@0.022;2102@0.022	10301701	20	301@39.8	4104041;3000003	30;1980	1	
10301701021	101@138;201@49;301@305;401@0.02;703@0.099;1602@0.022;2102@0.022	10301701	21	703@0.033	4104041;4104042;3000003	40;40;2040	1	
10301701022	101@156;201@49;301@305;401@0.02;703@0.099;1602@0.022;2102@0.022	10301701	22	101@18	4104041;4104042;3000003	40;40;2100	1	
10301701023	101@156;201@55.4;301@305;401@0.02;703@0.099;1602@0.022;2102@0.022	10301701	23	201@6.4	4104041;4104042;3000003	40;40;2160	1	
10301701024	101@156;201@55.4;301@344.8;401@0.02;703@0.099;1602@0.022;2102@0.022	10301701	24	301@39.8	4104041;4104042;3000003	40;40;2220	1	
10301701025	101@156;201@55.4;301@344.8;401@0.03;703@0.099;1602@0.022;2102@0.022	10301701	25	401@0.01	4104041;4104042;3000003	40;40;2280	1	
10301701026	101@174;201@55.4;301@344.8;401@0.03;703@0.099;1602@0.022;2102@0.022	10301701	26	101@18	4104041;4104042;3000003	40;40;2340	1	
10301701027	101@174;201@61.8;301@344.8;401@0.03;703@0.099;1602@0.022;2102@0.022	10301701	27	201@6.4	4104041;4104042;3000003	40;40;2400	1	
10301701028	101@174;201@61.8;301@384.6;401@0.03;703@0.099;1602@0.022;2102@0.022	10301701	28	301@39.8	4104041;4104042;3000003	40;40;2460	1	
10301701029	101@174;201@61.8;301@384.6;401@0.03;703@0.099;1602@0.033;2102@0.022	10301701	29	1602@0.011	4104041;4104042;3000003	40;40;2520	1	
10301701030	101@192;201@61.8;301@384.6;401@0.03;703@0.099;1602@0.033;2102@0.022	10301701	30	101@18	4104041;4104042;3000003	40;40;2580	1	
10301701031	101@192;201@68.2;301@384.6;401@0.03;703@0.099;1602@0.033;2102@0.022	10301701	31	201@6.4	4104041;4104042;3000003	50;50;2640	1	
10301701032	101@192;201@68.2;301@424.4;401@0.03;703@0.099;1602@0.033;2102@0.022	10301701	32	301@39.8	4104041;4104042;3000003	50;50;2700	1	
10301701033	101@192;201@68.2;301@424.4;401@0.03;703@0.099;1602@0.033;2102@0.033	10301701	33	2102@0.011	4104041;4104042;3000003	50;50;2760	1	
10301701034	101@210;201@68.2;301@424.4;401@0.03;703@0.099;1602@0.033;2102@0.033	10301701	34	101@18	4104041;4104042;3000003	50;50;2820	1	
10301701035	101@210;201@74.6;301@424.4;401@0.03;703@0.099;1602@0.033;2102@0.033	10301701	35	201@6.4	4104041;4104042;3000003	50;50;2880	1	
10301701036	101@210;201@74.6;301@464.2;401@0.03;703@0.099;1602@0.033;2102@0.033	10301701	36	301@39.8	4104041;4104042;3000003	50;50;2940	1	
10301701037	101@210;201@74.6;301@464.2;401@0.03;703@0.132;1602@0.033;2102@0.033	10301701	37	703@0.033	4104041;4104042;3000003	50;50;3000	1	
10301701038	101@228;201@74.6;301@464.2;401@0.03;703@0.132;1602@0.033;2102@0.033	10301701	38	101@18	4104041;4104042;3000003	50;50;3060	1	
10301701039	101@228;201@81;301@464.2;401@0.03;703@0.132;1602@0.033;2102@0.033	10301701	39	201@6.4	4104041;4104042;3000003	50;50;3120	1	
10301701040	101@228;201@81;301@504;401@0.03;703@0.132;1602@0.033;2102@0.033	10301701	40	301@39.8	4104041;4104042;3000003	50;50;3180	1	
