ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
11900801001	101@46;201@18;301@108;401@0.01;703@0.033;1602@0.011;2102@0.011	11900801	1	101@46;201@18;301@108;401@0.01;703@0.033;1602@0.011;2102@0.011			1	
11900801002	101@63.3;201@18;301@108;401@0.01;703@0.033;1602@0.011;2102@0.011	11900801	2	101@17.3	4104041;3000003	15;900	1	
11900801003	101@63.3;201@24.8;301@108;401@0.01;703@0.033;1602@0.011;2102@0.011	11900801	3	201@6.8	4104041;3000003	15;960	1	
11900801004	101@63.3;201@24.8;301@148.5;401@0.01;703@0.033;1602@0.011;2102@0.011	11900801	4	301@40.5	4104041;3000003	15;1020	1	
11900801005	101@63.3;201@24.8;301@148.5;401@0.01;703@0.066;1602@0.011;2102@0.011	11900801	5	703@0.033	4104041;3000003	15;1080	1	
11900801006	101@80.6;201@24.8;301@148.5;401@0.01;703@0.066;1602@0.011;2102@0.011	11900801	6	101@17.3	4104041;3000003	15;1140	1	
11900801007	101@80.6;201@31.6;301@148.5;401@0.01;703@0.066;1602@0.011;2102@0.011	11900801	7	201@6.8	4104041;3000003	15;1200	1	
11900801008	101@80.6;201@31.6;301@189;401@0.01;703@0.066;1602@0.011;2102@0.011	11900801	8	301@40.5	4104041;3000003	15;1260	1	
11900801009	101@80.6;201@31.6;301@189;401@0.02;703@0.066;1602@0.011;2102@0.011	11900801	9	401@0.01	4104041;3000003	15;1320	1	
11900801010	101@97.9;201@31.6;301@189;401@0.02;703@0.066;1602@0.011;2102@0.011	11900801	10	101@17.3	4104041;3000003	15;1380	1	
11900801011	101@97.9;201@38.4;301@189;401@0.02;703@0.066;1602@0.011;2102@0.011	11900801	11	201@6.8	4104041;3000003	30;1440	1	
11900801012	101@97.9;201@38.4;301@229.5;401@0.02;703@0.066;1602@0.011;2102@0.011	11900801	12	301@40.5	4104041;3000003	30;1500	1	
11900801013	101@97.9;201@38.4;301@229.5;401@0.02;703@0.066;1602@0.022;2102@0.011	11900801	13	1602@0.011	4104041;3000003	30;1560	1	
11900801014	101@115.2;201@38.4;301@229.5;401@0.02;703@0.066;1602@0.022;2102@0.011	11900801	14	101@17.3	4104041;3000003	30;1620	1	
11900801015	101@115.2;201@45.2;301@229.5;401@0.02;703@0.066;1602@0.022;2102@0.011	11900801	15	201@6.8	4104041;3000003	30;1680	1	
11900801016	101@115.2;201@45.2;301@270;401@0.02;703@0.066;1602@0.022;2102@0.011	11900801	16	301@40.5	4104041;3000003	30;1740	1	
11900801017	101@115.2;201@45.2;301@270;401@0.02;703@0.066;1602@0.022;2102@0.022	11900801	17	2102@0.011	4104041;3000003	30;1800	1	
11900801018	101@132.5;201@45.2;301@270;401@0.02;703@0.066;1602@0.022;2102@0.022	11900801	18	101@17.3	4104041;3000003	30;1860	1	
11900801019	101@132.5;201@52;301@270;401@0.02;703@0.066;1602@0.022;2102@0.022	11900801	19	201@6.8	4104041;3000003	30;1920	1	
11900801020	101@132.5;201@52;301@310.5;401@0.02;703@0.066;1602@0.022;2102@0.022	11900801	20	301@40.5	4104041;3000003	30;1980	1	
11900801021	101@132.5;201@52;301@310.5;401@0.02;703@0.099;1602@0.022;2102@0.022	11900801	21	703@0.033	4104041;4104042;3000003	40;40;2040	1	
11900801022	101@149.8;201@52;301@310.5;401@0.02;703@0.099;1602@0.022;2102@0.022	11900801	22	101@17.3	4104041;4104042;3000003	40;40;2100	1	
11900801023	101@149.8;201@58.8;301@310.5;401@0.02;703@0.099;1602@0.022;2102@0.022	11900801	23	201@6.8	4104041;4104042;3000003	40;40;2160	1	
11900801024	101@149.8;201@58.8;301@351;401@0.02;703@0.099;1602@0.022;2102@0.022	11900801	24	301@40.5	4104041;4104042;3000003	40;40;2220	1	
11900801025	101@149.8;201@58.8;301@351;401@0.03;703@0.099;1602@0.022;2102@0.022	11900801	25	401@0.01	4104041;4104042;3000003	40;40;2280	1	
11900801026	101@167.1;201@58.8;301@351;401@0.03;703@0.099;1602@0.022;2102@0.022	11900801	26	101@17.3	4104041;4104042;3000003	40;40;2340	1	
11900801027	101@167.1;201@65.6;301@351;401@0.03;703@0.099;1602@0.022;2102@0.022	11900801	27	201@6.8	4104041;4104042;3000003	40;40;2400	1	
11900801028	101@167.1;201@65.6;301@391.5;401@0.03;703@0.099;1602@0.022;2102@0.022	11900801	28	301@40.5	4104041;4104042;3000003	40;40;2460	1	
11900801029	101@167.1;201@65.6;301@391.5;401@0.03;703@0.099;1602@0.033;2102@0.022	11900801	29	1602@0.011	4104041;4104042;3000003	40;40;2520	1	
