ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
11700899001	101@111;201@38.8;301@263.7;603@0.025;1203@0.012;1602@0.017;2102@0.017	11700899	1	101@111;201@38.8;301@263.7;603@0.025;1203@0.012;1602@0.017;2102@0.017			1	
11700899002	101@134.4;201@38.8;301@263.7;603@0.025;1203@0.012;1602@0.017;2102@0.017	11700899	2	101@23.4	4104041;3000003	20;1200	1	
11700899003	101@134.4;201@47;301@263.7;603@0.025;1203@0.012;1602@0.017;2102@0.017	11700899	3	201@8.2	4104041;3000003	20;1280	1	
11700899004	101@134.4;201@47;301@319.2;603@0.025;1203@0.012;1602@0.017;2102@0.017	11700899	4	301@55.5	4104041;3000003	20;1360	1	
11700899005	101@134.4;201@47;301@319.2;603@0.05;1203@0.012;1602@0.017;2102@0.017	11700899	5	603@0.025	4104041;3000003	20;1440	1	
11700899006	101@157.8;201@47;301@319.2;603@0.05;1203@0.012;1602@0.017;2102@0.017	11700899	6	101@23.4	4104041;3000003	20;1520	1	
11700899007	101@157.8;201@55.2;301@319.2;603@0.05;1203@0.012;1602@0.017;2102@0.017	11700899	7	201@8.2	4104041;3000003	20;1600	1	
11700899008	101@157.8;201@55.2;301@374.7;603@0.05;1203@0.012;1602@0.017;2102@0.017	11700899	8	301@55.5	4104041;3000003	20;1680	1	
11700899009	101@157.8;201@55.2;301@374.7;603@0.05;1203@0.024;1602@0.017;2102@0.017	11700899	9	1203@0.012	4104041;3000003	20;1760	1	
11700899010	101@181.2;201@55.2;301@374.7;603@0.05;1203@0.024;1602@0.017;2102@0.017	11700899	10	101@23.4	4104041;3000003	20;1840	1	
11700899011	101@181.2;201@63.4;301@374.7;603@0.05;1203@0.024;1602@0.017;2102@0.017	11700899	11	201@8.2	4104041;3000003	40;1920	1	
11700899012	101@181.2;201@63.4;301@430.2;603@0.05;1203@0.024;1602@0.017;2102@0.017	11700899	12	301@55.5	4104041;3000003	40;2000	1	
11700899013	101@181.2;201@63.4;301@430.2;603@0.05;1203@0.024;1602@0.034;2102@0.017	11700899	13	1602@0.017	4104041;3000003	40;2080	1	
11700899014	101@204.6;201@63.4;301@430.2;603@0.05;1203@0.024;1602@0.034;2102@0.017	11700899	14	101@23.4	4104041;3000003	40;2160	1	
11700899015	101@204.6;201@71.6;301@430.2;603@0.05;1203@0.024;1602@0.034;2102@0.017	11700899	15	201@8.2	4104041;3000003	40;2240	1	
11700899016	101@204.6;201@71.6;301@485.7;603@0.05;1203@0.024;1602@0.034;2102@0.017	11700899	16	301@55.5	4104041;3000003	40;2320	1	
11700899017	101@204.6;201@71.6;301@485.7;603@0.05;1203@0.024;1602@0.034;2102@0.034	11700899	17	2102@0.017	4104041;3000003	40;2400	1	
11700899018	101@228;201@71.6;301@485.7;603@0.05;1203@0.024;1602@0.034;2102@0.034	11700899	18	101@23.4	4104041;3000003	40;2480	1	
11700899019	101@228;201@79.8;301@485.7;603@0.05;1203@0.024;1602@0.034;2102@0.034	11700899	19	201@8.2	4104041;3000003	40;2560	1	
11700899020	101@228;201@79.8;301@541.2;603@0.05;1203@0.024;1602@0.034;2102@0.034	11700899	20	301@55.5	4104041;3000003	40;2640	1	
11700899021	101@228;201@79.8;301@541.2;603@0.075;1203@0.024;1602@0.034;2102@0.034	11700899	21	603@0.025	4104041;4104042;3000003	55;55;2720	1	
11700899022	101@251.4;201@79.8;301@541.2;603@0.075;1203@0.024;1602@0.034;2102@0.034	11700899	22	101@23.4	4104041;4104042;3000003	55;55;2800	1	
11700899023	101@251.4;201@88;301@541.2;603@0.075;1203@0.024;1602@0.034;2102@0.034	11700899	23	201@8.2	4104041;4104042;3000003	55;55;2880	1	
11700899024	101@251.4;201@88;301@596.7;603@0.075;1203@0.024;1602@0.034;2102@0.034	11700899	24	301@55.5	4104041;4104042;3000003	55;55;2960	1	
11700899025	101@251.4;201@88;301@596.7;603@0.075;1203@0.036;1602@0.034;2102@0.034	11700899	25	1203@0.012	4104041;4104042;3000003	55;55;3040	1	
11700899026	101@274.8;201@88;301@596.7;603@0.075;1203@0.036;1602@0.034;2102@0.034	11700899	26	101@23.4	4104041;4104042;3000003	55;55;3120	1	
11700899027	101@274.8;201@96.2;301@596.7;603@0.075;1203@0.036;1602@0.034;2102@0.034	11700899	27	201@8.2	4104041;4104042;3000003	55;55;3200	1	
11700899028	101@274.8;201@96.2;301@652.2;603@0.075;1203@0.036;1602@0.034;2102@0.034	11700899	28	301@55.5	4104041;4104042;3000003	55;55;3280	1	
11700899029	101@274.8;201@96.2;301@652.2;603@0.075;1203@0.036;1602@0.051;2102@0.034	11700899	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1	
11700899030	101@298.2;201@96.2;301@652.2;603@0.075;1203@0.036;1602@0.051;2102@0.034	11700899	30	101@23.4	4104041;4104042;3000003	55;55;3440	1	
11700899031	101@298.2;201@104.4;301@652.2;603@0.075;1203@0.036;1602@0.051;2102@0.034	11700899	31	201@8.2	4104041;4104042;3000003	70;70;3520	1	
11700899032	101@298.2;201@104.4;301@707.7;603@0.075;1203@0.036;1602@0.051;2102@0.034	11700899	32	301@55.5	4104041;4104042;3000003	70;70;3600	1	
11700899033	101@298.2;201@104.4;301@707.7;603@0.075;1203@0.036;1602@0.051;2102@0.051	11700899	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1	
11700899034	101@321.6;201@104.4;301@707.7;603@0.075;1203@0.036;1602@0.051;2102@0.051	11700899	34	101@23.4	4104041;4104042;3000003	70;70;3760	1	
11700899035	101@321.6;201@112.6;301@707.7;603@0.075;1203@0.036;1602@0.051;2102@0.051	11700899	35	201@8.2	4104041;4104042;3000003	70;70;3840	1	
11700899036	101@321.6;201@112.6;301@763.2;603@0.075;1203@0.036;1602@0.051;2102@0.051	11700899	36	301@55.5	4104041;4104042;3000003	70;70;3920	1	
11700899037	101@321.6;201@112.6;301@763.2;603@0.1;1203@0.036;1602@0.051;2102@0.051	11700899	37	603@0.025	4104041;4104042;3000003	70;70;4000	1	
11700899038	101@345;201@112.6;301@763.2;603@0.1;1203@0.036;1602@0.051;2102@0.051	11700899	38	101@23.4	4104041;4104042;3000003	70;70;4080	1	
11700899039	101@345;201@120.8;301@763.2;603@0.1;1203@0.036;1602@0.051;2102@0.051	11700899	39	201@8.2	4104041;4104042;3000003	70;70;4160	1	
11700899040	101@345;201@120.8;301@818.7;603@0.1;1203@0.036;1602@0.051;2102@0.051	11700899	40	301@55.5	4104041;4104042;3000003	70;70;4240	1	
11700899041	101@345;201@120.8;301@818.7;603@0.1;1203@0.048;1602@0.051;2102@0.051	11700899	41	1203@0.012	4104041;4104042;4104043;3000003	70;70;70;4320	1	
