ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
11400299001	101@89;201@51;301@349;903@0.033;1303@0.037;1602@0.017;2102@0.017	11400299	1	101@89;201@51;301@349;903@0.033;1303@0.037;1602@0.017;2102@0.017			1	
11400299002	101@107.7;201@51;301@349;903@0.033;1303@0.037;1602@0.017;2102@0.017	11400299	2	101@18.7	4104041;3000003	20;1200	1	
11400299003	101@107.7;201@61.7;301@349;903@0.033;1303@0.037;1602@0.017;2102@0.017	11400299	3	201@10.7	4104041;3000003	20;1280	1	
11400299004	101@107.7;201@61.7;301@422.5;903@0.033;1303@0.037;1602@0.017;2102@0.017	11400299	4	301@73.5	4104041;3000003	20;1360	1	
11400299005	101@107.7;201@61.7;301@422.5;903@0.066;1303@0.037;1602@0.017;2102@0.017	11400299	5	903@0.033	4104041;3000003	20;1440	1	
11400299006	101@126.4;201@61.7;301@422.5;903@0.066;1303@0.037;1602@0.017;2102@0.017	11400299	6	101@18.7	4104041;3000003	20;1520	1	
11400299007	101@126.4;201@72.4;301@422.5;903@0.066;1303@0.037;1602@0.017;2102@0.017	11400299	7	201@10.7	4104041;3000003	20;1600	1	
11400299008	101@126.4;201@72.4;301@496;903@0.066;1303@0.037;1602@0.017;2102@0.017	11400299	8	301@73.5	4104041;3000003	20;1680	1	
11400299009	101@126.4;201@72.4;301@496;903@0.066;1303@0.074;1602@0.017;2102@0.017	11400299	9	1303@0.037	4104041;3000003	20;1760	1	
11400299010	101@145.1;201@72.4;301@496;903@0.066;1303@0.074;1602@0.017;2102@0.017	11400299	10	101@18.7	4104041;3000003	20;1840	1	
11400299011	101@145.1;201@83.1;301@496;903@0.066;1303@0.074;1602@0.017;2102@0.017	11400299	11	201@10.7	4104041;3000003	40;1920	1	
11400299012	101@145.1;201@83.1;301@569.5;903@0.066;1303@0.074;1602@0.017;2102@0.017	11400299	12	301@73.5	4104041;3000003	40;2000	1	
11400299013	101@145.1;201@83.1;301@569.5;903@0.066;1303@0.074;1602@0.034;2102@0.017	11400299	13	1602@0.017	4104041;3000003	40;2080	1	
11400299014	101@163.8;201@83.1;301@569.5;903@0.066;1303@0.074;1602@0.034;2102@0.017	11400299	14	101@18.7	4104041;3000003	40;2160	1	
11400299015	101@163.8;201@93.8;301@569.5;903@0.066;1303@0.074;1602@0.034;2102@0.017	11400299	15	201@10.7	4104041;3000003	40;2240	1	
11400299016	101@163.8;201@93.8;301@643;903@0.066;1303@0.074;1602@0.034;2102@0.017	11400299	16	301@73.5	4104041;3000003	40;2320	1	
11400299017	101@163.8;201@93.8;301@643;903@0.066;1303@0.074;1602@0.034;2102@0.034	11400299	17	2102@0.017	4104041;3000003	40;2400	1	
11400299018	101@182.5;201@93.8;301@643;903@0.066;1303@0.074;1602@0.034;2102@0.034	11400299	18	101@18.7	4104041;3000003	40;2480	1	
11400299019	101@182.5;201@104.5;301@643;903@0.066;1303@0.074;1602@0.034;2102@0.034	11400299	19	201@10.7	4104041;3000003	40;2560	1	
11400299020	101@182.5;201@104.5;301@716.5;903@0.066;1303@0.074;1602@0.034;2102@0.034	11400299	20	301@73.5	4104041;3000003	40;2640	1	
11400299021	101@182.5;201@104.5;301@716.5;903@0.099;1303@0.074;1602@0.034;2102@0.034	11400299	21	903@0.033	4104041;4104042;3000003	55;55;2720	1	
11400299022	101@201.2;201@104.5;301@716.5;903@0.099;1303@0.074;1602@0.034;2102@0.034	11400299	22	101@18.7	4104041;4104042;3000003	55;55;2800	1	
11400299023	101@201.2;201@115.2;301@716.5;903@0.099;1303@0.074;1602@0.034;2102@0.034	11400299	23	201@10.7	4104041;4104042;3000003	55;55;2880	1	
11400299024	101@201.2;201@115.2;301@790;903@0.099;1303@0.074;1602@0.034;2102@0.034	11400299	24	301@73.5	4104041;4104042;3000003	55;55;2960	1	
11400299025	101@201.2;201@115.2;301@790;903@0.099;1303@0.111;1602@0.034;2102@0.034	11400299	25	1303@0.037	4104041;4104042;3000003	55;55;3040	1	
11400299026	101@219.9;201@115.2;301@790;903@0.099;1303@0.111;1602@0.034;2102@0.034	11400299	26	101@18.7	4104041;4104042;3000003	55;55;3120	1	
11400299027	101@219.9;201@125.9;301@790;903@0.099;1303@0.111;1602@0.034;2102@0.034	11400299	27	201@10.7	4104041;4104042;3000003	55;55;3200	1	
11400299028	101@219.9;201@125.9;301@863.5;903@0.099;1303@0.111;1602@0.034;2102@0.034	11400299	28	301@73.5	4104041;4104042;3000003	55;55;3280	1	
11400299029	101@219.9;201@125.9;301@863.5;903@0.099;1303@0.111;1602@0.051;2102@0.034	11400299	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1	
11400299030	101@238.6;201@125.9;301@863.5;903@0.099;1303@0.111;1602@0.051;2102@0.034	11400299	30	101@18.7	4104041;4104042;3000003	55;55;3440	1	
11400299031	101@238.6;201@136.6;301@863.5;903@0.099;1303@0.111;1602@0.051;2102@0.034	11400299	31	201@10.7	4104041;4104042;3000003	70;70;3520	1	
11400299032	101@238.6;201@136.6;301@937;903@0.099;1303@0.111;1602@0.051;2102@0.034	11400299	32	301@73.5	4104041;4104042;3000003	70;70;3600	1	
11400299033	101@238.6;201@136.6;301@937;903@0.099;1303@0.111;1602@0.051;2102@0.051	11400299	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1	
11400299034	101@257.3;201@136.6;301@937;903@0.099;1303@0.111;1602@0.051;2102@0.051	11400299	34	101@18.7	4104041;4104042;3000003	70;70;3760	1	
11400299035	101@257.3;201@147.3;301@937;903@0.099;1303@0.111;1602@0.051;2102@0.051	11400299	35	201@10.7	4104041;4104042;3000003	70;70;3840	1	
11400299036	101@257.3;201@147.3;301@1010.5;903@0.099;1303@0.111;1602@0.051;2102@0.051	11400299	36	301@73.5	4104041;4104042;3000003	70;70;3920	1	
11400299037	101@257.3;201@147.3;301@1010.5;903@0.132;1303@0.111;1602@0.051;2102@0.051	11400299	37	903@0.033	4104041;4104042;3000003	70;70;4000	1	
11400299038	101@276;201@147.3;301@1010.5;903@0.132;1303@0.111;1602@0.051;2102@0.051	11400299	38	101@18.7	4104041;4104042;3000003	70;70;4080	1	
11400299039	101@276;201@158;301@1010.5;903@0.132;1303@0.111;1602@0.051;2102@0.051	11400299	39	201@10.7	4104041;4104042;3000003	70;70;4160	1	
11400299040	101@276;201@158;301@1084;903@0.132;1303@0.111;1602@0.051;2102@0.051	11400299	40	301@73.5	4104041;4104042;3000003	70;70;4240	1	
11400299041	101@276;201@158;301@1084;903@0.132;1303@0.148;1602@0.051;2102@0.051	11400299	41	1303@0.037	4104041;4104042;4104043;3000003	70;70;70;4320	1	
11400299042	101@294.7;201@158;301@1084;903@0.132;1303@0.148;1602@0.051;2102@0.051	11400299	42	101@18.7	4104041;4104042;4104043;3000003	70;70;70;4400	1	
11400299043	101@294.7;201@168.7;301@1084;903@0.132;1303@0.148;1602@0.051;2102@0.051	11400299	43	201@10.7	4104041;4104042;4104043;3000003	70;70;70;4480	1	
11400299044	101@294.7;201@168.7;301@1157.5;903@0.132;1303@0.148;1602@0.051;2102@0.051	11400299	44	301@73.5	4104041;4104042;4104043;3000003	70;70;70;4560	1	
11400299045	101@294.7;201@168.7;301@1157.5;903@0.132;1303@0.148;1602@0.068;2102@0.051	11400299	45	1602@0.017	4104041;4104042;4104043;3000003	70;70;70;4640	1	
11400299046	101@313.4;201@168.7;301@1157.5;903@0.132;1303@0.148;1602@0.068;2102@0.051	11400299	46	101@18.7	4104041;4104042;4104043;3000003	70;70;70;4720	1	
11400299047	101@313.4;201@179.4;301@1157.5;903@0.132;1303@0.148;1602@0.068;2102@0.051	11400299	47	201@10.7	4104041;4104042;4104043;3000003	70;70;70;4800	1	
