ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
10800603001	101@111;201@40.3;301@265.2;603@0.017;1203@0.019;1602@0.017;2102@0.017	10800603	1	101@111;201@40.3;301@265.2;603@0.017;1203@0.019;1602@0.017;2102@0.017			1	
10800603002	101@134.4;201@40.3;301@265.2;603@0.017;1203@0.019;1602@0.017;2102@0.017	10800603	2	101@23.4	4104041;3000003	20;1200	1	
10800603003	101@134.4;201@48.8;301@265.2;603@0.017;1203@0.019;1602@0.017;2102@0.017	10800603	3	201@8.5	4104041;3000003	20;1280	1	
10800603004	101@134.4;201@48.8;301@321;603@0.017;1203@0.019;1602@0.017;2102@0.017	10800603	4	301@55.8	4104041;3000003	20;1360	1	
10800603005	101@134.4;201@48.8;301@321;603@0.017;1203@0.019;1602@0.017;2102@0.017;703@0.033	10800603	5	703@0.033	4104041;3000003	20;1440	1	
10800603006	101@157.8;201@48.8;301@321;603@0.017;1203@0.019;1602@0.017;2102@0.017;703@0.033	10800603	6	101@23.4	4104041;3000003	20;1520	1	
10800603007	101@157.8;201@57.3;301@321;603@0.017;1203@0.019;1602@0.017;2102@0.017;703@0.033	10800603	7	201@8.5	4104041;3000003	20;1600	1	
10800603008	101@157.8;201@57.3;301@376.8;603@0.017;1203@0.019;1602@0.017;2102@0.017;703@0.033	10800603	8	301@55.8	4104041;3000003	20;1680	1	
10800603009	101@157.8;201@57.3;301@376.8;603@0.017;1203@0.019;1602@0.017;2102@0.017;703@0.033;401@0.01	10800603	9	401@0.01	4104041;3000003	20;1760	1	
10800603010	101@181.2;201@57.3;301@376.8;603@0.017;1203@0.019;1602@0.017;2102@0.017;703@0.033;401@0.01	10800603	10	101@23.4	4104041;3000003	20;1840	1	
10800603011	101@181.2;201@65.8;301@376.8;603@0.017;1203@0.019;1602@0.017;2102@0.017;703@0.033;401@0.01	10800603	11	201@8.5	4104041;3000003	40;1920	1	
10800603012	101@181.2;201@65.8;301@432.6;603@0.017;1203@0.019;1602@0.017;2102@0.017;703@0.033;401@0.01	10800603	12	301@55.8	4104041;3000003	40;2000	1	
10800603013	101@181.2;201@65.8;301@432.6;603@0.017;1203@0.019;1602@0.028;2102@0.017;703@0.033;401@0.01	10800603	13	1602@0.011	4104041;3000003	40;2080	1	
10800603014	101@204.6;201@65.8;301@432.6;603@0.017;1203@0.019;1602@0.028;2102@0.017;703@0.033;401@0.01	10800603	14	101@23.4	4104041;3000003	40;2160	1	
10800603015	101@204.6;201@74.3;301@432.6;603@0.017;1203@0.019;1602@0.028;2102@0.017;703@0.033;401@0.01	10800603	15	201@8.5	4104041;3000003	40;2240	1	
10800603016	101@204.6;201@74.3;301@488.4;603@0.017;1203@0.019;1602@0.028;2102@0.017;703@0.033;401@0.01	10800603	16	301@55.8	4104041;3000003	40;2320	1	
10800603017	101@204.6;201@74.3;301@488.4;603@0.017;1203@0.019;1602@0.028;2102@0.028;703@0.033;401@0.01	10800603	17	2102@0.011	4104041;3000003	40;2400	1	
10800603018	101@228;201@74.3;301@488.4;603@0.017;1203@0.019;1602@0.028;2102@0.028;703@0.033;401@0.01	10800603	18	101@23.4	4104041;3000003	40;2480	1	
10800603019	101@228;201@82.8;301@488.4;603@0.017;1203@0.019;1602@0.028;2102@0.028;703@0.033;401@0.01	10800603	19	201@8.5	4104041;3000003	40;2560	1	
10800603020	101@228;201@82.8;301@544.2;603@0.017;1203@0.019;1602@0.028;2102@0.028;703@0.033;401@0.01	10800603	20	301@55.8	4104041;3000003	40;2640	1	
10800603021	101@228;201@82.8;301@544.2;603@0.017;1203@0.019;1602@0.028;2102@0.028;703@0.066;401@0.01	10800603	21	703@0.033	4104041;4104042;3000003	55;55;2720	1	
10800603022	101@251.4;201@82.8;301@544.2;603@0.017;1203@0.019;1602@0.028;2102@0.028;703@0.066;401@0.01	10800603	22	101@23.4	4104041;4104042;3000003	55;55;2800	1	
10800603023	101@251.4;201@91.3;301@544.2;603@0.017;1203@0.019;1602@0.028;2102@0.028;703@0.066;401@0.01	10800603	23	201@8.5	4104041;4104042;3000003	55;55;2880	1	
10800603024	101@251.4;201@91.3;301@600;603@0.017;1203@0.019;1602@0.028;2102@0.028;703@0.066;401@0.01	10800603	24	301@55.8	4104041;4104042;3000003	55;55;2960	1	
10800603025	101@251.4;201@91.3;301@600;603@0.017;1203@0.019;1602@0.028;2102@0.028;703@0.066;401@0.02	10800603	25	401@0.01	4104041;4104042;3000003	55;55;3040	1	
10800603026	101@274.8;201@91.3;301@600;603@0.017;1203@0.019;1602@0.028;2102@0.028;703@0.066;401@0.02	10800603	26	101@23.4	4104041;4104042;3000003	55;55;3120	1	
10800603027	101@274.8;201@99.8;301@600;603@0.017;1203@0.019;1602@0.028;2102@0.028;703@0.066;401@0.02	10800603	27	201@8.5	4104041;4104042;3000003	55;55;3200	1	
10800603028	101@274.8;201@99.8;301@655.8;603@0.017;1203@0.019;1602@0.028;2102@0.028;703@0.066;401@0.02	10800603	28	301@55.8	4104041;4104042;3000003	55;55;3280	1	
10800603029	101@274.8;201@99.8;301@655.8;603@0.017;1203@0.019;1602@0.039;2102@0.028;703@0.066;401@0.02	10800603	29	1602@0.011	4104041;4104042;3000003	55;55;3360	1	
10800603030	101@298.2;201@99.8;301@655.8;603@0.017;1203@0.019;1602@0.039;2102@0.028;703@0.066;401@0.02	10800603	30	101@23.4	4104041;4104042;3000003	55;55;3440	1	
10800603031	101@298.2;201@108.3;301@655.8;603@0.017;1203@0.019;1602@0.039;2102@0.028;703@0.066;401@0.02	10800603	31	201@8.5	4104041;4104042;3000003	70;70;3520	1	
10800603032	101@298.2;201@108.3;301@711.6;603@0.017;1203@0.019;1602@0.039;2102@0.028;703@0.066;401@0.02	10800603	32	301@55.8	4104041;4104042;3000003	70;70;3600	1	
