ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
14400101001	101@48;201@18;301@114;401@0.01;703@0.033;1602@0.011;2102@0.011	14400101	1	101@48;201@18;301@114;401@0.01;703@0.033;1602@0.011;2102@0.011			1	
14400101002	101@66;201@18;301@114;401@0.01;703@0.033;1602@0.011;2102@0.011	14400101	2	101@18	4104041;3000003	15;900	1	
14400101003	101@66;201@24.8;301@114;401@0.01;703@0.033;1602@0.011;2102@0.011	14400101	3	201@6.8	4104041;3000003	15;960	1	
14400101004	101@66;201@24.8;301@156.8;401@0.01;703@0.033;1602@0.011;2102@0.011	14400101	4	301@42.8	4104041;3000003	15;1020	1	
14400101005	101@66;201@24.8;301@156.8;401@0.01;703@0.063;1602@0.011;2102@0.011	14400101	5	703@0.03	4104041;3000003	15;1080	1	
14400101006	101@84;201@24.8;301@156.8;401@0.01;703@0.063;1602@0.011;2102@0.011	14400101	6	101@18	4104041;3000003	15;1140	1	
14400101007	101@84;201@31.6;301@156.8;401@0.01;703@0.063;1602@0.011;2102@0.011	14400101	7	201@6.8	4104041;3000003	15;1200	1	
14400101008	101@84;201@31.6;301@199.6;401@0.01;703@0.063;1602@0.011;2102@0.011	14400101	8	301@42.8	4104041;3000003	15;1260	1	
14400101009	101@84;201@31.6;301@199.6;401@0.02;703@0.063;1602@0.011;2102@0.011	14400101	9	401@0.01	4104041;3000003	15;1320	1	
14400101010	101@102;201@31.6;301@199.6;401@0.02;703@0.063;1602@0.011;2102@0.011	14400101	10	101@18	4104041;3000003	15;1380	1	
14400101011	101@102;201@38.4;301@199.6;401@0.02;703@0.063;1602@0.011;2102@0.011	14400101	11	201@6.8	4104041;3000003	30;1440	1	
14400101012	101@102;201@38.4;301@242.4;401@0.02;703@0.063;1602@0.011;2102@0.011	14400101	12	301@42.8	4104041;3000003	30;1500	1	
14400101013	101@102;201@38.4;301@242.4;401@0.02;703@0.063;1602@0.022;2102@0.011	14400101	13	1602@0.011	4104041;3000003	30;1560	1	
14400101014	101@120;201@38.4;301@242.4;401@0.02;703@0.063;1602@0.022;2102@0.011	14400101	14	101@18	4104041;3000003	30;1620	1	
