ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
17200801001	101@67;201@15;301@90;401@0.01;703@0.033;1602@0.011;2102@0.011	17200801	1	101@67;201@15;301@90;401@0.01;703@0.033;1602@0.011;2102@0.011			1	
17200801002	101@92.1;201@15;301@90;401@0.01;703@0.033;1602@0.011;2102@0.011	17200801	2	101@25.1	4104041;3000003	15;900	1	
17200801003	101@92.1;201@20.6;301@90;401@0.01;703@0.033;1602@0.011;2102@0.011	17200801	3	201@5.6	4104041;3000003	15;960	1	
17200801004	101@92.1;201@20.6;301@123.8;401@0.01;703@0.033;1602@0.011;2102@0.011	17200801	4	301@33.8	4104041;3000003	15;1020	1	
17200801005	101@92.1;201@20.6;301@123.8;401@0.01;703@0.066;1602@0.011;2102@0.011	17200801	5	703@0.033	4104041;3000003	15;1080	1	
17200801006	101@117.2;201@20.6;301@123.8;401@0.01;703@0.066;1602@0.011;2102@0.011	17200801	6	101@25.1	4104041;3000003	15;1140	1	
17200801007	101@117.2;201@26.2;301@123.8;401@0.01;703@0.066;1602@0.011;2102@0.011	17200801	7	201@5.6	4104041;3000003	15;1200	1	
17200801008	101@117.2;201@26.2;301@157.6;401@0.01;703@0.066;1602@0.011;2102@0.011	17200801	8	301@33.8	4104041;3000003	15;1260	1	
17200801009	101@117.2;201@26.2;301@157.6;401@0.02;703@0.066;1602@0.011;2102@0.011	17200801	9	401@0.01	4104041;3000003	15;1320	1	
17200801010	101@142.3;201@26.2;301@157.6;401@0.02;703@0.066;1602@0.011;2102@0.011	17200801	10	101@25.1	4104041;3000003	15;1380	1	
17200801011	101@142.3;201@31.8;301@157.6;401@0.02;703@0.066;1602@0.011;2102@0.011	17200801	11	201@5.6	4104041;3000003	30;1440	1	
17200801012	101@142.3;201@31.8;301@191.4;401@0.02;703@0.066;1602@0.011;2102@0.011	17200801	12	301@33.8	4104041;3000003	30;1500	1	
