ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
10500899001	101@110.2;201@41;301@246.2;603@0.017;1203@0.019;1602@0.017;2102@0.017	10500899	1	101@110.2;201@41;301@246.2;603@0.017;1203@0.019;1602@0.017;2102@0.017			1	
10500899002	101@133.4;201@41;301@246.2;603@0.017;1203@0.019;1602@0.017;2102@0.017	10500899	2	101@23.2	4104041;3000003	20;1200	1	
10500899003	101@133.4;201@49.6;301@246.2;603@0.017;1203@0.019;1602@0.017;2102@0.017	10500899	3	201@8.6	4104041;3000003	20;1280	1	
10500899004	101@133.4;201@49.6;301@298;603@0.017;1203@0.019;1602@0.017;2102@0.017	10500899	4	301@51.8	4104041;3000003	20;1360	1	
10500899005	101@133.4;201@49.6;301@298;603@0.034;1203@0.019;1602@0.017;2102@0.017	10500899	5	603@0.017	4104041;3000003	20;1440	1	
10500899006	101@156.6;201@49.6;301@298;603@0.034;1203@0.019;1602@0.017;2102@0.017	10500899	6	101@23.2	4104041;3000003	20;1520	1	
10500899007	101@156.6;201@58.2;301@298;603@0.034;1203@0.019;1602@0.017;2102@0.017	10500899	7	201@8.6	4104041;3000003	20;1600	1	
10500899008	101@156.6;201@58.2;301@349.8;603@0.034;1203@0.019;1602@0.017;2102@0.017	10500899	8	301@51.8	4104041;3000003	20;1680	1	
10500899009	101@156.6;201@58.2;301@349.8;603@0.034;1203@0.038;1602@0.017;2102@0.017	10500899	9	1203@0.019	4104041;3000003	20;1760	1	
10500899010	101@179.8;201@58.2;301@349.8;603@0.034;1203@0.038;1602@0.017;2102@0.017	10500899	10	101@23.2	4104041;3000003	20;1840	1	
10500899011	101@179.8;201@66.8;301@349.8;603@0.034;1203@0.038;1602@0.017;2102@0.017	10500899	11	201@8.6	4104041;3000003	40;1920	1	
10500899012	101@179.8;201@66.8;301@401.6;603@0.034;1203@0.038;1602@0.017;2102@0.017	10500899	12	301@51.8	4104041;3000003	40;2000	1	
10500899013	101@179.8;201@66.8;301@401.6;603@0.034;1203@0.038;1602@0.034;2102@0.017	10500899	13	1602@0.017	4104041;3000003	40;2080	1	
