ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
10400399001	101@57.8;201@37.2;301@263.7;903@0.033;1303@0.037;1602@0.017;2102@0.017	10400399	1	101@57.8;201@37.2;301@263.7;903@0.033;1303@0.037;1602@0.017;2102@0.017			1	
10400399002	101@70;201@37.2;301@263.7;903@0.033;1303@0.037;1602@0.017;2102@0.017	10400399	2	101@12.2	4104041;3000003	20;1200	1	
10400399003	101@70;201@45;301@263.7;903@0.033;1303@0.037;1602@0.017;2102@0.017	10400399	3	201@7.8	4104041;3000003	20;1280	1	
10400399004	101@70;201@45;301@319.2;903@0.033;1303@0.037;1602@0.017;2102@0.017	10400399	4	301@55.5	4104041;3000003	20;1360	1	
10400399005	101@70;201@45;301@319.2;903@0.066;1303@0.037;1602@0.017;2102@0.017	10400399	5	903@0.033	4104041;3000003	20;1440	1	
10400399006	101@82.2;201@45;301@319.2;903@0.066;1303@0.037;1602@0.017;2102@0.017	10400399	6	101@12.2	4104041;3000003	20;1520	1	
10400399007	101@82.2;201@52.8;301@319.2;903@0.066;1303@0.037;1602@0.017;2102@0.017	10400399	7	201@7.8	4104041;3000003	20;1600	1	
10400399008	101@82.2;201@52.8;301@374.7;903@0.066;1303@0.037;1602@0.017;2102@0.017	10400399	8	301@55.5	4104041;3000003	20;1680	1	
10400399009	101@82.2;201@52.8;301@374.7;903@0.066;1303@0.074;1602@0.017;2102@0.017	10400399	9	1303@0.037	4104041;3000003	20;1760	1	
10400399010	101@94.4;201@52.8;301@374.7;903@0.066;1303@0.074;1602@0.017;2102@0.017	10400399	10	101@12.2	4104041;3000003	20;1840	1	
10400399011	101@94.4;201@60.6;301@374.7;903@0.066;1303@0.074;1602@0.017;2102@0.017	10400399	11	201@7.8	4104041;3000003	40;1920	1	
10400399012	101@94.4;201@60.6;301@430.2;903@0.066;1303@0.074;1602@0.017;2102@0.017	10400399	12	301@55.5	4104041;3000003	40;2000	1	
10400399013	101@94.4;201@60.6;301@430.2;903@0.066;1303@0.074;1602@0.034;2102@0.017	10400399	13	1602@0.017	4104041;3000003	40;2080	1	
10400399014	101@106.6;201@60.6;301@430.2;903@0.066;1303@0.074;1602@0.034;2102@0.017	10400399	14	101@12.2	4104041;3000003	40;2160	1	
10400399015	101@106.6;201@68.4;301@430.2;903@0.066;1303@0.074;1602@0.034;2102@0.017	10400399	15	201@7.8	4104041;3000003	40;2240	1	
10400399016	101@106.6;201@68.4;301@485.7;903@0.066;1303@0.074;1602@0.034;2102@0.017	10400399	16	301@55.5	4104041;3000003	40;2320	1	
10400399017	101@106.6;201@68.4;301@485.7;903@0.066;1303@0.074;1602@0.034;2102@0.034	10400399	17	2102@0.017	4104041;3000003	40;2400	1	
10400399018	101@118.8;201@68.4;301@485.7;903@0.066;1303@0.074;1602@0.034;2102@0.034	10400399	18	101@12.2	4104041;3000003	40;2480	1	
10400399019	101@118.8;201@76.2;301@485.7;903@0.066;1303@0.074;1602@0.034;2102@0.034	10400399	19	201@7.8	4104041;3000003	40;2560	1	
10400399020	101@118.8;201@76.2;301@541.2;903@0.066;1303@0.074;1602@0.034;2102@0.034	10400399	20	301@55.5	4104041;3000003	40;2640	1	
10400399021	101@118.8;201@76.2;301@541.2;903@0.099;1303@0.074;1602@0.034;2102@0.034	10400399	21	903@0.033	4104041;4104042;3000003	55;55;2720	1	
10400399022	101@131;201@76.2;301@541.2;903@0.099;1303@0.074;1602@0.034;2102@0.034	10400399	22	101@12.2	4104041;4104042;3000003	55;55;2800	1	
10400399023	101@131;201@84;301@541.2;903@0.099;1303@0.074;1602@0.034;2102@0.034	10400399	23	201@7.8	4104041;4104042;3000003	55;55;2880	1	
10400399024	101@131;201@84;301@596.7;903@0.099;1303@0.074;1602@0.034;2102@0.034	10400399	24	301@55.5	4104041;4104042;3000003	55;55;2960	1	
10400399025	101@131;201@84;301@596.7;903@0.099;1303@0.111;1602@0.034;2102@0.034	10400399	25	1303@0.037	4104041;4104042;3000003	55;55;3040	1	
10400399026	101@143.2;201@84;301@596.7;903@0.099;1303@0.111;1602@0.034;2102@0.034	10400399	26	101@12.2	4104041;4104042;3000003	55;55;3120	1	
10400399027	101@143.2;201@91.8;301@596.7;903@0.099;1303@0.111;1602@0.034;2102@0.034	10400399	27	201@7.8	4104041;4104042;3000003	55;55;3200	1	
10400399028	101@143.2;201@91.8;301@652.2;903@0.099;1303@0.111;1602@0.034;2102@0.034	10400399	28	301@55.5	4104041;4104042;3000003	55;55;3280	1	
10400399029	101@143.2;201@91.8;301@652.2;903@0.099;1303@0.111;1602@0.051;2102@0.034	10400399	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1	
10400399030	101@155.4;201@91.8;301@652.2;903@0.099;1303@0.111;1602@0.051;2102@0.034	10400399	30	101@12.2	4104041;4104042;3000003	55;55;3440	1	
10400399031	101@155.4;201@99.6;301@652.2;903@0.099;1303@0.111;1602@0.051;2102@0.034	10400399	31	201@7.8	4104041;4104042;3000003	70;70;3520	1	
10400399032	101@155.4;201@99.6;301@707.7;903@0.099;1303@0.111;1602@0.051;2102@0.034	10400399	32	301@55.5	4104041;4104042;3000003	70;70;3600	1	
10400399033	101@155.4;201@99.6;301@707.7;903@0.099;1303@0.111;1602@0.051;2102@0.051	10400399	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1	
10400399034	101@167.6;201@99.6;301@707.7;903@0.099;1303@0.111;1602@0.051;2102@0.051	10400399	34	101@12.2	4104041;4104042;3000003	70;70;3760	1	
10400399035	101@167.6;201@107.4;301@707.7;903@0.099;1303@0.111;1602@0.051;2102@0.051	10400399	35	201@7.8	4104041;4104042;3000003	70;70;3840	1	
10400399036	101@167.6;201@107.4;301@763.2;903@0.099;1303@0.111;1602@0.051;2102@0.051	10400399	36	301@55.5	4104041;4104042;3000003	70;70;3920	1	
10400399037	101@167.6;201@107.4;301@763.2;903@0.132;1303@0.111;1602@0.051;2102@0.051	10400399	37	903@0.033	4104041;4104042;3000003	70;70;4000	1	
10400399038	101@179.8;201@107.4;301@763.2;903@0.132;1303@0.111;1602@0.051;2102@0.051	10400399	38	101@12.2	4104041;4104042;3000003	70;70;4080	1	
10400399039	101@179.8;201@115.2;301@763.2;903@0.132;1303@0.111;1602@0.051;2102@0.051	10400399	39	201@7.8	4104041;4104042;3000003	70;70;4160	1	
10400399040	101@179.8;201@115.2;301@818.7;903@0.132;1303@0.111;1602@0.051;2102@0.051	10400399	40	301@55.5	4104041;4104042;3000003	70;70;4240	1	
10400399041	101@179.8;201@115.2;301@818.7;903@0.132;1303@0.148;1602@0.051;2102@0.051	10400399	41	1303@0.037	4104041;4104042;4104043;3000003	70;70;70;4320	1	
10400399042	101@192;201@115.2;301@818.7;903@0.132;1303@0.148;1602@0.051;2102@0.051	10400399	42	101@12.2	4104041;4104042;4104043;3000003	70;70;70;4400	1	
10400399043	101@192;201@123;301@818.7;903@0.132;1303@0.148;1602@0.051;2102@0.051	10400399	43	201@7.8	4104041;4104042;4104043;3000003	70;70;70;4480	1	
10400399044	101@192;201@123;301@874.2;903@0.132;1303@0.148;1602@0.051;2102@0.051	10400399	44	301@55.5	4104041;4104042;4104043;3000003	70;70;70;4560	1	
10400399045	101@192;201@123;301@874.2;903@0.132;1303@0.148;1602@0.068;2102@0.051	10400399	45	1602@0.017	4104041;4104042;4104043;3000003	70;70;70;4640	1	
10400399046	101@204.2;201@123;301@874.2;903@0.132;1303@0.148;1602@0.068;2102@0.051	10400399	46	101@12.2	4104041;4104042;4104043;3000003	70;70;70;4720	1	
10400399047	101@204.2;201@130.8;301@874.2;903@0.132;1303@0.148;1602@0.068;2102@0.051	10400399	47	201@7.8	4104041;4104042;4104043;3000003	70;70;70;4800	1	
10400399048	101@204.2;201@130.8;301@929.7;903@0.132;1303@0.148;1602@0.068;2102@0.051	10400399	48	301@55.5	4104041;4104042;4104043;3000003	70;70;70;4880	1	
10400399049	101@204.2;201@130.8;301@929.7;903@0.132;1303@0.148;1602@0.068;2102@0.068	10400399	49	2102@0.017	4104041;4104042;4104043;3000003	70;70;70;4960	1	
10400399050	101@216.4;201@130.8;301@929.7;903@0.132;1303@0.148;1602@0.068;2102@0.068	10400399	50	101@12.2	4104041;4104042;4104043;3000003	70;70;70;5040	1	
10400399051	101@216.4;201@138.6;301@929.7;903@0.132;1303@0.148;1602@0.068;2102@0.068	10400399	51	201@7.8	4104041;4104042;4104043;3000003	90;90;90;5120	1	
10400399052	101@216.4;201@138.6;301@985.2;903@0.132;1303@0.148;1602@0.068;2102@0.068	10400399	52	301@55.5	4104041;4104042;4104043;3000003	90;90;90;5200	1	
10400399053	101@216.4;201@138.6;301@985.2;903@0.165;1303@0.148;1602@0.068;2102@0.068	10400399	53	903@0.033	4104041;4104042;4104043;3000003	90;90;90;5280	1	
10400399054	101@228.6;201@138.6;301@985.2;903@0.165;1303@0.148;1602@0.068;2102@0.068	10400399	54	101@12.2	4104041;4104042;4104043;3000003	90;90;90;5360	1	
10400399055	101@228.6;201@146.4;301@985.2;903@0.165;1303@0.148;1602@0.068;2102@0.068	10400399	55	201@7.8	4104041;4104042;4104043;3000003	90;90;90;5440	1	
10400399056	101@228.6;201@146.4;301@1040.7;903@0.165;1303@0.148;1602@0.068;2102@0.068	10400399	56	301@55.5	4104041;4104042;4104043;3000003	90;90;90;5520	1	
10400399057	101@228.6;201@146.4;301@1040.7;903@0.165;1303@0.185;1602@0.068;2102@0.068	10400399	57	1303@0.037	4104041;4104042;4104043;3000003	90;90;90;5600	1	
10400399058	101@240.8;201@146.4;301@1040.7;903@0.165;1303@0.185;1602@0.068;2102@0.068	10400399	58	101@12.2	4104041;4104042;4104043;3000003	90;90;90;5680	1	
10400399059	101@240.8;201@154.2;301@1040.7;903@0.165;1303@0.185;1602@0.068;2102@0.068	10400399	59	201@7.8	4104041;4104042;4104043;3000003	90;90;90;5760	1	
10400399060	101@240.8;201@154.2;301@1096.2;903@0.165;1303@0.185;1602@0.068;2102@0.068	10400399	60	301@55.5	4104041;4104042;4104043;3000003	90;90;90;5840	1	
