ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
14400199001	101@113;201@42;301@270;603@0.025;1203@0.012;1602@0.017;2102@0.017	14400199	1	101@113;201@42;301@270;603@0.025;1203@0.012;1602@0.017;2102@0.017			1	
14400199002	101@136.8;201@42;301@270;603@0.025;1203@0.012;1602@0.017;2102@0.017	14400199	2	101@23.8	4104041;3000003	20;1200	1	
14400199003	101@136.8;201@50.8;301@270;603@0.025;1203@0.012;1602@0.017;2102@0.017	14400199	3	201@8.8	4104041;3000003	20;1280	1	
14400199004	101@136.8;201@50.8;301@326.8;603@0.025;1203@0.012;1602@0.017;2102@0.017	14400199	4	301@56.8	4104041;3000003	20;1360	1	
14400199005	101@136.8;201@50.8;301@326.8;603@0.05;1203@0.012;1602@0.017;2102@0.017	14400199	5	603@0.025	4104041;3000003	20;1440	1	
14400199006	101@160.6;201@50.8;301@326.8;603@0.05;1203@0.012;1602@0.017;2102@0.017	14400199	6	101@23.8	4104041;3000003	20;1520	1	
14400199007	101@160.6;201@59.6;301@326.8;603@0.05;1203@0.012;1602@0.017;2102@0.017	14400199	7	201@8.8	4104041;3000003	20;1600	1	
14400199008	101@160.6;201@59.6;301@383.6;603@0.05;1203@0.012;1602@0.017;2102@0.017	14400199	8	301@56.8	4104041;3000003	20;1680	1	
14400199009	101@160.6;201@59.6;301@383.6;603@0.05;1203@0.024;1602@0.017;2102@0.017	14400199	9	1203@0.012	4104041;3000003	20;1760	1	
14400199010	101@184.4;201@59.6;301@383.6;603@0.05;1203@0.024;1602@0.017;2102@0.017	14400199	10	101@23.8	4104041;3000003	20;1840	1	
14400199011	101@184.4;201@68.4;301@383.6;603@0.05;1203@0.024;1602@0.017;2102@0.017	14400199	11	201@8.8	4104041;3000003	40;1920	1	
14400199012	101@184.4;201@68.4;301@440.4;603@0.05;1203@0.024;1602@0.017;2102@0.017	14400199	12	301@56.8	4104041;3000003	40;2000	1	
14400199013	101@184.4;201@68.4;301@440.4;603@0.05;1203@0.024;1602@0.034;2102@0.017	14400199	13	1602@0.017	4104041;3000003	40;2080	1	
14400199014	101@208.2;201@68.4;301@440.4;603@0.05;1203@0.024;1602@0.034;2102@0.017	14400199	14	101@23.8	4104041;3000003	40;2160	1	
14400199015	101@208.2;201@77.2;301@440.4;603@0.05;1203@0.024;1602@0.034;2102@0.017	14400199	15	201@8.8	4104041;3000003	40;2240	1	
14400199016	101@208.2;201@77.2;301@497.2;603@0.05;1203@0.024;1602@0.034;2102@0.017	14400199	16	301@56.8	4104041;3000003	40;2320	1	
14400199017	101@208.2;201@77.2;301@497.2;603@0.05;1203@0.024;1602@0.034;2102@0.034	14400199	17	2102@0.017	4104041;3000003	40;2400	1	
14400199018	101@232;201@77.2;301@497.2;603@0.05;1203@0.024;1602@0.034;2102@0.034	14400199	18	101@23.8	4104041;3000003	40;2480	1	
14400199019	101@232;201@86;301@497.2;603@0.05;1203@0.024;1602@0.034;2102@0.034	14400199	19	201@8.8	4104041;3000003	40;2560	1	
14400199020	101@232;201@86;301@554;603@0.05;1203@0.024;1602@0.034;2102@0.034	14400199	20	301@56.8	4104041;3000003	40;2640	1	
14400199021	101@232;201@86;301@554;603@0.075;1203@0.024;1602@0.034;2102@0.034	14400199	21	603@0.025	4104041;4104042;3000003	55;55;2720	1	
