ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
14700801001	101@42;201@18;301@132;401@0.01;903@0.014;1602@0.027;2102@0.018	14700801	1	101@42;201@18;301@132;401@0.01;903@0.014;1602@0.027;2102@0.018			1	
14700801002	101@57.8;201@18;301@132;401@0.01;903@0.014;1602@0.027;2102@0.018	14700801	2	101@15.8	4104041;3000003	15;900	1	
14700801003	101@57.8;201@24.8;301@132;401@0.01;903@0.014;1602@0.027;2102@0.018	14700801	3	201@6.8	4104041;3000003	15;960	1	
14700801004	101@57.8;201@24.8;301@181.5;401@0.01;903@0.014;1602@0.027;2102@0.018	14700801	4	301@49.5	4104041;3000003	15;1020	1	
14700801005	101@57.8;201@24.8;301@181.5;401@0.01;903@0.028;1602@0.027;2102@0.018	14700801	5	903@0.014	4104041;3000003	15;1080	1	
14700801006	101@73.6;201@24.8;301@181.5;401@0.01;903@0.028;1602@0.027;2102@0.018	14700801	6	101@15.8	4104041;3000003	15;1140	1	
14700801007	101@73.6;201@31.6;301@181.5;401@0.01;903@0.028;1602@0.027;2102@0.018	14700801	7	201@6.8	4104041;3000003	15;1200	1	
14700801008	101@73.6;201@31.6;301@231;401@0.01;903@0.028;1602@0.027;2102@0.018	14700801	8	301@49.5	4104041;3000003	15;1260	1	
14700801009	101@73.6;201@31.6;301@231;401@0.02;903@0.028;1602@0.027;2102@0.018	14700801	9	401@0.01	4104041;3000003	15;1320	1	
14700801010	101@89.4;201@31.6;301@231;401@0.02;903@0.028;1602@0.027;2102@0.018	14700801	10	101@15.8	4104041;3000003	15;1380	1	
14700801011	101@89.4;201@38.4;301@231;401@0.02;903@0.028;1602@0.027;2102@0.018	14700801	11	201@6.8	4104041;3000003	30;1440	1	
14700801012	101@89.4;201@38.4;301@280.5;401@0.02;903@0.028;1602@0.027;2102@0.018	14700801	12	301@49.5	4104041;3000003	30;1500	1	
14700801013	101@89.4;201@38.4;301@280.5;401@0.02;903@0.028;1602@0.054;2102@0.018	14700801	13	1602@0.027	4104041;3000003	30;1560	1	
14700801014	101@105.2;201@38.4;301@280.5;401@0.02;903@0.028;1602@0.054;2102@0.018	14700801	14	101@15.8	4104041;3000003	30;1620	1	
14700801015	101@105.2;201@45.2;301@280.5;401@0.02;903@0.028;1602@0.054;2102@0.018	14700801	15	201@6.8	4104041;3000003	30;1680	1	
14700801016	101@105.2;201@45.2;301@330;401@0.02;903@0.028;1602@0.054;2102@0.018	14700801	16	301@49.5	4104041;3000003	30;1740	1	
14700801017	101@105.2;201@45.2;301@330;401@0.02;903@0.028;1602@0.054;2102@0.036	14700801	17	2102@0.018	4104041;3000003	30;1800	1	
14700801018	101@121;201@45.2;301@330;401@0.02;903@0.028;1602@0.054;2102@0.036	14700801	18	101@15.8	4104041;3000003	30;1860	1	
14700801019	101@121;201@52;301@330;401@0.02;903@0.028;1602@0.054;2102@0.036	14700801	19	201@6.8	4104041;3000003	30;1920	1	
14700801020	101@121;201@52;301@379.5;401@0.02;903@0.028;1602@0.054;2102@0.036	14700801	20	301@49.5	4104041;3000003	30;1980	1	
14700801021	101@121;201@52;301@379.5;401@0.02;903@0.042;1602@0.054;2102@0.036	14700801	21	903@0.014	4104041;4104042;3000003	40;40;2040	1	
14700801022	101@136.8;201@52;301@379.5;401@0.02;903@0.042;1602@0.054;2102@0.036	14700801	22	101@15.8	4104041;4104042;3000003	40;40;2100	1	
14700801023	101@136.8;201@58.8;301@379.5;401@0.02;903@0.042;1602@0.054;2102@0.036	14700801	23	201@6.8	4104041;4104042;3000003	40;40;2160	1	
14700801024	101@136.8;201@58.8;301@429;401@0.02;903@0.042;1602@0.054;2102@0.036	14700801	24	301@49.5	4104041;4104042;3000003	40;40;2220	1	
14700801025	101@136.8;201@58.8;301@429;401@0.03;903@0.042;1602@0.054;2102@0.036	14700801	25	401@0.01	4104041;4104042;3000003	40;40;2280	1	
