ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
10400299001	101@120;201@38;301@233;603@0.025;1203@0.012;1602@0.017;2102@0.017	10400299	1	101@120;201@38;301@233;603@0.025;1203@0.012;1602@0.017;2102@0.017			1	
10400299002	101@145.3;201@38;301@233;603@0.025;1203@0.012;1602@0.017;2102@0.017	10400299	2	101@25.3	4104041;3000003	20;1200	1	
10400299003	101@145.3;201@46;301@233;603@0.025;1203@0.012;1602@0.017;2102@0.017	10400299	3	201@8	4104041;3000003	20;1280	1	
10400299004	101@145.3;201@46;301@282.1;603@0.025;1203@0.012;1602@0.017;2102@0.017	10400299	4	301@49.1	4104041;3000003	20;1360	1	
10400299005	101@145.3;201@46;301@282.1;603@0.05;1203@0.012;1602@0.017;2102@0.017	10400299	5	603@0.025	4104041;3000003	20;1440	1	
10400299006	101@170.6;201@46;301@282.1;603@0.05;1203@0.012;1602@0.017;2102@0.017	10400299	6	101@25.3	4104041;3000003	20;1520	1	
10400299007	101@170.6;201@54;301@282.1;603@0.05;1203@0.012;1602@0.017;2102@0.017	10400299	7	201@8	4104041;3000003	20;1600	1	
10400299008	101@170.6;201@54;301@331.2;603@0.05;1203@0.012;1602@0.017;2102@0.017	10400299	8	301@49.1	4104041;3000003	20;1680	1	
10400299009	101@170.6;201@54;301@331.2;603@0.05;1203@0.024;1602@0.017;2102@0.017	10400299	9	1203@0.012	4104041;3000003	20;1760	1	
10400299010	101@195.9;201@54;301@331.2;603@0.05;1203@0.024;1602@0.017;2102@0.017	10400299	10	101@25.3	4104041;3000003	20;1840	1	
10400299011	101@195.9;201@62;301@331.2;603@0.05;1203@0.024;1602@0.017;2102@0.017	10400299	11	201@8	4104041;3000003	40;1920	1	
10400299012	101@195.9;201@62;301@380.3;603@0.05;1203@0.024;1602@0.017;2102@0.017	10400299	12	301@49.1	4104041;3000003	40;2000	1	
10400299013	101@195.9;201@62;301@380.3;603@0.05;1203@0.024;1602@0.034;2102@0.017	10400299	13	1602@0.017	4104041;3000003	40;2080	1	
10400299014	101@221.2;201@62;301@380.3;603@0.05;1203@0.024;1602@0.034;2102@0.017	10400299	14	101@25.3	4104041;3000003	40;2160	1	
10400299015	101@221.2;201@70;301@380.3;603@0.05;1203@0.024;1602@0.034;2102@0.017	10400299	15	201@8	4104041;3000003	40;2240	1	
10400299016	101@221.2;201@70;301@429.4;603@0.05;1203@0.024;1602@0.034;2102@0.017	10400299	16	301@49.1	4104041;3000003	40;2320	1	
10400299017	101@221.2;201@70;301@429.4;603@0.05;1203@0.024;1602@0.034;2102@0.034	10400299	17	2102@0.017	4104041;3000003	40;2400	1	
10400299018	101@246.5;201@70;301@429.4;603@0.05;1203@0.024;1602@0.034;2102@0.034	10400299	18	101@25.3	4104041;3000003	40;2480	1	
10400299019	101@246.5;201@78;301@429.4;603@0.05;1203@0.024;1602@0.034;2102@0.034	10400299	19	201@8	4104041;3000003	40;2560	1	
10400299020	101@246.5;201@78;301@478.5;603@0.05;1203@0.024;1602@0.034;2102@0.034	10400299	20	301@49.1	4104041;3000003	40;2640	1	
10400299021	101@246.5;201@78;301@478.5;603@0.075;1203@0.024;1602@0.034;2102@0.034	10400299	21	603@0.025	4104041;4104042;3000003	55;55;2720	1	
10400299022	101@271.8;201@78;301@478.5;603@0.075;1203@0.024;1602@0.034;2102@0.034	10400299	22	101@25.3	4104041;4104042;3000003	55;55;2800	1	
10400299023	101@271.8;201@86;301@478.5;603@0.075;1203@0.024;1602@0.034;2102@0.034	10400299	23	201@8	4104041;4104042;3000003	55;55;2880	1	
10400299024	101@271.8;201@86;301@527.6;603@0.075;1203@0.024;1602@0.034;2102@0.034	10400299	24	301@49.1	4104041;4104042;3000003	55;55;2960	1	
10400299025	101@271.8;201@86;301@527.6;603@0.075;1203@0.036;1602@0.034;2102@0.034	10400299	25	1203@0.012	4104041;4104042;3000003	55;55;3040	1	
10400299026	101@297.1;201@86;301@527.6;603@0.075;1203@0.036;1602@0.034;2102@0.034	10400299	26	101@25.3	4104041;4104042;3000003	55;55;3120	1	
10400299027	101@297.1;201@94;301@527.6;603@0.075;1203@0.036;1602@0.034;2102@0.034	10400299	27	201@8	4104041;4104042;3000003	55;55;3200	1	
10400299028	101@297.1;201@94;301@576.7;603@0.075;1203@0.036;1602@0.034;2102@0.034	10400299	28	301@49.1	4104041;4104042;3000003	55;55;3280	1	
10400299029	101@297.1;201@94;301@576.7;603@0.075;1203@0.036;1602@0.051;2102@0.034	10400299	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1	
10400299030	101@322.4;201@94;301@576.7;603@0.075;1203@0.036;1602@0.051;2102@0.034	10400299	30	101@25.3	4104041;4104042;3000003	55;55;3440	1	
10400299031	101@322.4;201@102;301@576.7;603@0.075;1203@0.036;1602@0.051;2102@0.034	10400299	31	201@8	4104041;4104042;3000003	70;70;3520	1	
10400299032	101@322.4;201@102;301@625.8;603@0.075;1203@0.036;1602@0.051;2102@0.034	10400299	32	301@49.1	4104041;4104042;3000003	70;70;3600	1	
10400299033	101@322.4;201@102;301@625.8;603@0.075;1203@0.036;1602@0.051;2102@0.051	10400299	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1	
10400299034	101@347.7;201@102;301@625.8;603@0.075;1203@0.036;1602@0.051;2102@0.051	10400299	34	101@25.3	4104041;4104042;3000003	70;70;3760	1	
10400299035	101@347.7;201@110;301@625.8;603@0.075;1203@0.036;1602@0.051;2102@0.051	10400299	35	201@8	4104041;4104042;3000003	70;70;3840	1	
10400299036	101@347.7;201@110;301@674.9;603@0.075;1203@0.036;1602@0.051;2102@0.051	10400299	36	301@49.1	4104041;4104042;3000003	70;70;3920	1	
10400299037	101@347.7;201@110;301@674.9;603@0.1;1203@0.036;1602@0.051;2102@0.051	10400299	37	603@0.025	4104041;4104042;3000003	70;70;4000	1	
10400299038	101@373;201@110;301@674.9;603@0.1;1203@0.036;1602@0.051;2102@0.051	10400299	38	101@25.3	4104041;4104042;3000003	70;70;4080	1	
10400299039	101@373;201@118;301@674.9;603@0.1;1203@0.036;1602@0.051;2102@0.051	10400299	39	201@8	4104041;4104042;3000003	70;70;4160	1	
10400299040	101@373;201@118;301@724;603@0.1;1203@0.036;1602@0.051;2102@0.051	10400299	40	301@49.1	4104041;4104042;3000003	70;70;4240	1	
10400299041	101@373;201@118;301@724;603@0.1;1203@0.048;1602@0.051;2102@0.051	10400299	41	1203@0.012	4104041;4104042;4104043;3000003	70;70;70;4320	1	
10400299042	101@398.3;201@118;301@724;603@0.1;1203@0.048;1602@0.051;2102@0.051	10400299	42	101@25.3	4104041;4104042;4104043;3000003	70;70;70;4400	1	
10400299043	101@398.3;201@126;301@724;603@0.1;1203@0.048;1602@0.051;2102@0.051	10400299	43	201@8	4104041;4104042;4104043;3000003	70;70;70;4480	1	
10400299044	101@398.3;201@126;301@773.1;603@0.1;1203@0.048;1602@0.051;2102@0.051	10400299	44	301@49.1	4104041;4104042;4104043;3000003	70;70;70;4560	1	
10400299045	101@398.3;201@126;301@773.1;603@0.1;1203@0.048;1602@0.068;2102@0.051	10400299	45	1602@0.017	4104041;4104042;4104043;3000003	70;70;70;4640	1	
10400299046	101@423.6;201@126;301@773.1;603@0.1;1203@0.048;1602@0.068;2102@0.051	10400299	46	101@25.3	4104041;4104042;4104043;3000003	70;70;70;4720	1	
10400299047	101@423.6;201@134;301@773.1;603@0.1;1203@0.048;1602@0.068;2102@0.051	10400299	47	201@8	4104041;4104042;4104043;3000003	70;70;70;4800	1	
10400299048	101@423.6;201@134;301@822.2;603@0.1;1203@0.048;1602@0.068;2102@0.051	10400299	48	301@49.1	4104041;4104042;4104043;3000003	70;70;70;4880	1	
10400299049	101@423.6;201@134;301@822.2;603@0.1;1203@0.048;1602@0.068;2102@0.068	10400299	49	2102@0.017	4104041;4104042;4104043;3000003	70;70;70;4960	1	
10400299050	101@448.9;201@134;301@822.2;603@0.1;1203@0.048;1602@0.068;2102@0.068	10400299	50	101@25.3	4104041;4104042;4104043;3000003	70;70;70;5040	1	
10400299051	101@448.9;201@142;301@822.2;603@0.1;1203@0.048;1602@0.068;2102@0.068	10400299	51	201@8	4104041;4104042;4104043;3000003	90;90;90;5120	1	
10400299052	101@448.9;201@142;301@871.3;603@0.1;1203@0.048;1602@0.068;2102@0.068	10400299	52	301@49.1	4104041;4104042;4104043;3000003	90;90;90;5200	1	
10400299053	101@448.9;201@142;301@871.3;603@0.125;1203@0.048;1602@0.068;2102@0.068	10400299	53	603@0.025	4104041;4104042;4104043;3000003	90;90;90;5280	1	
10400299054	101@474.2;201@142;301@871.3;603@0.125;1203@0.048;1602@0.068;2102@0.068	10400299	54	101@25.3	4104041;4104042;4104043;3000003	90;90;90;5360	1	
10400299055	101@474.2;201@150;301@871.3;603@0.125;1203@0.048;1602@0.068;2102@0.068	10400299	55	201@8	4104041;4104042;4104043;3000003	90;90;90;5440	1	
10400299056	101@474.2;201@150;301@920.4;603@0.125;1203@0.048;1602@0.068;2102@0.068	10400299	56	301@49.1	4104041;4104042;4104043;3000003	90;90;90;5520	1	
10400299057	101@474.2;201@150;301@920.4;603@0.125;1203@0.06;1602@0.068;2102@0.068	10400299	57	1203@0.012	4104041;4104042;4104043;3000003	90;90;90;5600	1	
10400299058	101@499.5;201@150;301@920.4;603@0.125;1203@0.06;1602@0.068;2102@0.068	10400299	58	101@25.3	4104041;4104042;4104043;3000003	90;90;90;5680	1	
10400299059	101@499.5;201@158;301@920.4;603@0.125;1203@0.06;1602@0.068;2102@0.068	10400299	59	201@8	4104041;4104042;4104043;3000003	90;90;90;5760	1	
10400299060	101@499.5;201@158;301@969.5;603@0.125;1203@0.06;1602@0.068;2102@0.068	10400299	60	301@49.1	4104041;4104042;4104043;3000003	90;90;90;5840	1	
