ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
12700101001	101@38;201@22;301@144;401@0.01;1303@0.025;1602@0.011;2102@0.011	12700101	1	101@38;201@22;301@144;401@0.01;1303@0.025;1602@0.011;2102@0.011			1	
12700101002	101@52.3;201@22;301@144;401@0.01;1303@0.025;1602@0.011;2102@0.011	12700101	2	101@14.3	4104041;3000003	15;900	1	
12700101003	101@52.3;201@30.3;301@144;401@0.01;1303@0.025;1602@0.011;2102@0.011	12700101	3	201@8.3	4104041;3000003	15;960	1	
12700101004	101@52.3;201@30.3;301@198;401@0.01;1303@0.025;1602@0.011;2102@0.011	12700101	4	301@54	4104041;3000003	15;1020	1	
12700101005	101@52.3;201@30.3;301@198;401@0.01;1303@0.05;1602@0.011;2102@0.011	12700101	5	1303@0.025	4104041;3000003	15;1080	1	
12700101006	101@66.6;201@30.3;301@198;401@0.01;1303@0.05;1602@0.011;2102@0.011	12700101	6	101@14.3	4104041;3000003	15;1140	1	
12700101007	101@66.6;201@38.6;301@198;401@0.01;1303@0.05;1602@0.011;2102@0.011	12700101	7	201@8.3	4104041;3000003	15;1200	1	
12700101008	101@66.6;201@38.6;301@252;401@0.01;1303@0.05;1602@0.011;2102@0.011	12700101	8	301@54	4104041;3000003	15;1260	1	
12700101009	101@66.6;201@38.6;301@252;401@0.02;1303@0.05;1602@0.011;2102@0.011	12700101	9	401@0.01	4104041;3000003	15;1320	1	
12700101010	101@80.9;201@38.6;301@252;401@0.02;1303@0.05;1602@0.011;2102@0.011	12700101	10	101@14.3	4104041;3000003	15;1380	1	
12700101011	101@80.9;201@46.9;301@252;401@0.02;1303@0.05;1602@0.011;2102@0.011	12700101	11	201@8.3	4104041;3000003	30;1440	1	
12700101012	101@80.9;201@46.9;301@306;401@0.02;1303@0.05;1602@0.011;2102@0.011	12700101	12	301@54	4104041;3000003	30;1500	1	
12700101013	101@80.9;201@46.9;301@306;401@0.02;1303@0.05;1602@0.022;2102@0.011	12700101	13	1602@0.011	4104041;3000003	30;1560	1	
12700101014	101@95.2;201@46.9;301@306;401@0.02;1303@0.05;1602@0.022;2102@0.011	12700101	14	101@14.3	4104041;3000003	30;1620	1	
12700101015	101@95.2;201@55.2;301@306;401@0.02;1303@0.05;1602@0.022;2102@0.011	12700101	15	201@8.3	4104041;3000003	30;1680	1	
12700101016	101@95.2;201@55.2;301@360;401@0.02;1303@0.05;1602@0.022;2102@0.011	12700101	16	301@54	4104041;3000003	30;1740	1	
12700101017	101@95.2;201@55.2;301@360;401@0.02;1303@0.05;1602@0.022;2102@0.022	12700101	17	2102@0.011	4104041;3000003	30;1800	1	
12700101018	101@109.5;201@55.2;301@360;401@0.02;1303@0.05;1602@0.022;2102@0.022	12700101	18	101@14.3	4104041;3000003	30;1860	1	
12700101019	101@109.5;201@63.5;301@360;401@0.02;1303@0.05;1602@0.022;2102@0.022	12700101	19	201@8.3	4104041;3000003	30;1920	1	
12700101020	101@109.5;201@63.5;301@414;401@0.02;1303@0.05;1602@0.022;2102@0.022	12700101	20	301@54	4104041;3000003	30;1980	1	
12700101021	101@109.5;201@63.5;301@414;401@0.02;1303@0.075;1602@0.022;2102@0.022	12700101	21	1303@0.025	4104041;4104042;3000003	40;40;2040	1	
12700101022	101@123.8;201@63.5;301@414;401@0.02;1303@0.075;1602@0.022;2102@0.022	12700101	22	101@14.3	4104041;4104042;3000003	40;40;2100	1	
12700101023	101@123.8;201@71.8;301@414;401@0.02;1303@0.075;1602@0.022;2102@0.022	12700101	23	201@8.3	4104041;4104042;3000003	40;40;2160	1	
12700101024	101@123.8;201@71.8;301@468;401@0.02;1303@0.075;1602@0.022;2102@0.022	12700101	24	301@54	4104041;4104042;3000003	40;40;2220	1	
12700101025	101@123.8;201@71.8;301@468;401@0.03;1303@0.075;1602@0.022;2102@0.022	12700101	25	401@0.01	4104041;4104042;3000003	40;40;2280	1	
12700101026	101@138.1;201@71.8;301@468;401@0.03;1303@0.075;1602@0.022;2102@0.022	12700101	26	101@14.3	4104041;4104042;3000003	40;40;2340	1	
12700101027	101@138.1;201@80.1;301@468;401@0.03;1303@0.075;1602@0.022;2102@0.022	12700101	27	201@8.3	4104041;4104042;3000003	40;40;2400	1	
12700101028	101@138.1;201@80.1;301@522;401@0.03;1303@0.075;1602@0.022;2102@0.022	12700101	28	301@54	4104041;4104042;3000003	40;40;2460	1	
