ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
10601101001	101@33;201@12;301@85;401@0.01;703@0.033;1602@0.011;2102@0.011	10601101	1	101@33;201@12;301@85;401@0.01;703@0.033;1602@0.011;2102@0.011			1	
10601101002	101@45.4;201@12;301@85;401@0.01;703@0.033;1602@0.011;2102@0.011	10601101	2	101@12.4	4104041;3000003	15;900	1	
10601101003	101@45.4;201@16.5;301@85;401@0.01;703@0.033;1602@0.011;2102@0.011	10601101	3	201@4.5	4104041;3000003	15;960	1	
10601101004	101@45.4;201@16.5;301@116.9;401@0.01;703@0.033;1602@0.011;2102@0.011	10601101	4	301@31.9	4104041;3000003	15;1020	1	
10601101005	101@45.4;201@16.5;301@116.9;401@0.01;703@0.066;1602@0.011;2102@0.011	10601101	5	703@0.033	4104041;3000003	15;1080	1	
10601101006	101@57.8;201@16.5;301@116.9;401@0.01;703@0.066;1602@0.011;2102@0.011	10601101	6	101@12.4	4104041;3000003	15;1140	1	
10601101007	101@57.8;201@21;301@116.9;401@0.01;703@0.066;1602@0.011;2102@0.011	10601101	7	201@4.5	4104041;3000003	15;1200	1	
10601101008	101@57.8;201@21;301@148.8;401@0.01;703@0.066;1602@0.011;2102@0.011	10601101	8	301@31.9	4104041;3000003	15;1260	1	
10601101009	101@57.8;201@21;301@148.8;401@0.02;703@0.066;1602@0.011;2102@0.011	10601101	9	401@0.01	4104041;3000003	15;1320	1	
10601101010	101@70.2;201@21;301@148.8;401@0.02;703@0.066;1602@0.011;2102@0.011	10601101	10	101@12.4	4104041;3000003	15;1380	1	
10601101011	101@70.2;201@25.5;301@148.8;401@0.02;703@0.066;1602@0.011;2102@0.011	10601101	11	201@4.5	4104041;3000003	30;1440	1	
10601101012	101@70.2;201@25.5;301@180.7;401@0.02;703@0.066;1602@0.011;2102@0.011	10601101	12	301@31.9	4104041;3000003	30;1500	1	
10601101013	101@70.2;201@25.5;301@180.7;401@0.02;703@0.066;1602@0.022;2102@0.011	10601101	13	1602@0.011	4104041;3000003	30;1560	1	
10601101014	101@82.6;201@25.5;301@180.7;401@0.02;703@0.066;1602@0.022;2102@0.011	10601101	14	101@12.4	4104041;3000003	30;1620	1	
10601101015	101@82.6;201@30;301@180.7;401@0.02;703@0.066;1602@0.022;2102@0.011	10601101	15	201@4.5	4104041;3000003	30;1680	1	
10601101016	101@82.6;201@30;301@212.6;401@0.02;703@0.066;1602@0.022;2102@0.011	10601101	16	301@31.9	4104041;3000003	30;1740	1	
10601101017	101@82.6;201@30;301@212.6;401@0.02;703@0.066;1602@0.022;2102@0.022	10601101	17	2102@0.011	4104041;3000003	30;1800	1	
10601101018	101@95;201@30;301@212.6;401@0.02;703@0.066;1602@0.022;2102@0.022	10601101	18	101@12.4	4104041;3000003	30;1860	1	
10601101019	101@95;201@34.5;301@212.6;401@0.02;703@0.066;1602@0.022;2102@0.022	10601101	19	201@4.5	4104041;3000003	30;1920	1	
10601101020	101@95;201@34.5;301@244.5;401@0.02;703@0.066;1602@0.022;2102@0.022	10601101	20	301@31.9	4104041;3000003	30;1980	1	
10601101021	101@95;201@34.5;301@244.5;401@0.02;703@0.099;1602@0.022;2102@0.022	10601101	21	703@0.033	4104041;4104042;3000003	40;40;2040	1	
10601101022	101@107.4;201@34.5;301@244.5;401@0.02;703@0.099;1602@0.022;2102@0.022	10601101	22	101@12.4	4104041;4104042;3000003	40;40;2100	1	
10601101023	101@107.4;201@39;301@244.5;401@0.02;703@0.099;1602@0.022;2102@0.022	10601101	23	201@4.5	4104041;4104042;3000003	40;40;2160	1	
