ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
13700801001	101@45;201@19;301@136;401@0.01;703@0.033;1602@0.011;2102@0.011	13700801	1	101@45;201@19;301@136;401@0.01;703@0.033;1602@0.011;2102@0.011			1	
13700801002	101@61.9;201@19;301@136;401@0.01;703@0.033;1602@0.011;2102@0.011	13700801	2	101@16.9	4104041;3000003	15;900	1	
13700801003	101@61.9;201@26.1;301@136;401@0.01;703@0.033;1602@0.011;2102@0.011	13700801	3	201@7.1	4104041;3000003	15;960	1	
13700801004	101@61.9;201@26.1;301@187;401@0.01;703@0.033;1602@0.011;2102@0.011	13700801	4	301@51	4104041;3000003	15;1020	1	
13700801005	101@61.9;201@26.1;301@187;401@0.01;703@0.066;1602@0.011;2102@0.011	13700801	5	703@0.033	4104041;3000003	15;1080	1	
13700801006	101@78.8;201@26.1;301@187;401@0.01;703@0.066;1602@0.011;2102@0.011	13700801	6	101@16.9	4104041;3000003	15;1140	1	
13700801007	101@78.8;201@33.2;301@187;401@0.01;703@0.066;1602@0.011;2102@0.011	13700801	7	201@7.1	4104041;3000003	15;1200	1	
13700801008	101@78.8;201@33.2;301@238;401@0.01;703@0.066;1602@0.011;2102@0.011	13700801	8	301@51	4104041;3000003	15;1260	1	
13700801009	101@78.8;201@33.2;301@238;401@0.02;703@0.066;1602@0.011;2102@0.011	13700801	9	401@0.01	4104041;3000003	15;1320	1	
13700801010	101@95.7;201@33.2;301@238;401@0.02;703@0.066;1602@0.011;2102@0.011	13700801	10	101@16.9	4104041;3000003	15;1380	1	
13700801011	101@95.7;201@40.3;301@238;401@0.02;703@0.066;1602@0.011;2102@0.011	13700801	11	201@7.1	4104041;3000003	30;1440	1	
13700801012	101@95.7;201@40.3;301@289;401@0.02;703@0.066;1602@0.011;2102@0.011	13700801	12	301@51	4104041;3000003	30;1500	1	
13700801013	101@95.7;201@40.3;301@289;401@0.02;703@0.066;1602@0.022;2102@0.011	13700801	13	1602@0.011	4104041;3000003	30;1560	1	
13700801014	101@112.6;201@40.3;301@289;401@0.02;703@0.066;1602@0.022;2102@0.011	13700801	14	101@16.9	4104041;3000003	30;1620	1	
13700801015	101@112.6;201@47.4;301@289;401@0.02;703@0.066;1602@0.022;2102@0.011	13700801	15	201@7.1	4104041;3000003	30;1680	1	
13700801016	101@112.6;201@47.4;301@340;401@0.02;703@0.066;1602@0.022;2102@0.011	13700801	16	301@51	4104041;3000003	30;1740	1	
13700801017	101@112.6;201@47.4;301@340;401@0.02;703@0.066;1602@0.022;2102@0.022	13700801	17	2102@0.011	4104041;3000003	30;1800	1	
13700801018	101@129.5;201@47.4;301@340;401@0.02;703@0.066;1602@0.022;2102@0.022	13700801	18	101@16.9	4104041;3000003	30;1860	1	
13700801019	101@129.5;201@54.5;301@340;401@0.02;703@0.066;1602@0.022;2102@0.022	13700801	19	201@7.1	4104041;3000003	30;1920	1	
13700801020	101@129.5;201@54.5;301@391;401@0.02;703@0.066;1602@0.022;2102@0.022	13700801	20	301@51	4104041;3000003	30;1980	1	
13700801021	101@129.5;201@54.5;301@391;401@0.02;703@0.099;1602@0.022;2102@0.022	13700801	21	703@0.033	4104041;4104042;3000003	40;40;2040	1	
13700801022	101@146.4;201@54.5;301@391;401@0.02;703@0.099;1602@0.022;2102@0.022	13700801	22	101@16.9	4104041;4104042;3000003	40;40;2100	1	
13700801023	101@146.4;201@61.6;301@391;401@0.02;703@0.099;1602@0.022;2102@0.022	13700801	23	201@7.1	4104041;4104042;3000003	40;40;2160	1	
13700801024	101@146.4;201@61.6;301@442;401@0.02;703@0.099;1602@0.022;2102@0.022	13700801	24	301@51	4104041;4104042;3000003	40;40;2220	1	
13700801025	101@146.4;201@61.6;301@442;401@0.03;703@0.099;1602@0.022;2102@0.022	13700801	25	401@0.01	4104041;4104042;3000003	40;40;2280	1	
13700801026	101@163.3;201@61.6;301@442;401@0.03;703@0.099;1602@0.022;2102@0.022	13700801	26	101@16.9	4104041;4104042;3000003	40;40;2340	1	
13700801027	101@163.3;201@68.7;301@442;401@0.03;703@0.099;1602@0.022;2102@0.022	13700801	27	201@7.1	4104041;4104042;3000003	40;40;2400	1	
13700801028	101@163.3;201@68.7;301@493;401@0.03;703@0.099;1602@0.022;2102@0.022	13700801	28	301@51	4104041;4104042;3000003	40;40;2460	1	
13700801029	101@163.3;201@68.7;301@493;401@0.03;703@0.099;1602@0.033;2102@0.022	13700801	29	1602@0.011	4104041;4104042;3000003	40;40;2520	1	
13700801030	101@180.2;201@68.7;301@493;401@0.03;703@0.099;1602@0.033;2102@0.022	13700801	30	101@16.9	4104041;4104042;3000003	40;40;2580	1	
13700801031	101@180.2;201@75.8;301@493;401@0.03;703@0.099;1602@0.033;2102@0.022	13700801	31	201@7.1	4104041;4104042;3000003	50;50;2640	1	
13700801032	101@180.2;201@75.8;301@544;401@0.03;703@0.099;1602@0.033;2102@0.022	13700801	32	301@51	4104041;4104042;3000003	50;50;2700	1	
13700801033	101@180.2;201@75.8;301@544;401@0.03;703@0.099;1602@0.033;2102@0.033	13700801	33	2102@0.011	4104041;4104042;3000003	50;50;2760	1	
13700801034	101@197.1;201@75.8;301@544;401@0.03;703@0.099;1602@0.033;2102@0.033	13700801	34	101@16.9	4104041;4104042;3000003	50;50;2820	1	
13700801035	101@197.1;201@82.9;301@544;401@0.03;703@0.099;1602@0.033;2102@0.033	13700801	35	201@7.1	4104041;4104042;3000003	50;50;2880	1	
13700801036	101@197.1;201@82.9;301@595;401@0.03;703@0.099;1602@0.033;2102@0.033	13700801	36	301@51	4104041;4104042;3000003	50;50;2940	1	
13700801037	101@197.1;201@82.9;301@595;401@0.03;703@0.132;1602@0.033;2102@0.033	13700801	37	703@0.033	4104041;4104042;3000003	50;50;3000	1	
13700801038	101@214;201@82.9;301@595;401@0.03;703@0.132;1602@0.033;2102@0.033	13700801	38	101@16.9	4104041;4104042;3000003	50;50;3060	1	
13700801039	101@214;201@90;301@595;401@0.03;703@0.132;1602@0.033;2102@0.033	13700801	39	201@7.1	4104041;4104042;3000003	50;50;3120	1	
13700801040	101@214;201@90;301@646;401@0.03;703@0.132;1602@0.033;2102@0.033	13700801	40	301@51	4104041;4104042;3000003	50;50;3180	1	
13700801041	101@214;201@90;301@646;401@0.04;703@0.132;1602@0.033;2102@0.033	13700801	41	401@0.01	4104041;4104042;3000003	50;50;50;3240	1	
13700801042	101@230.9;201@90;301@646;401@0.04;703@0.132;1602@0.033;2102@0.033	13700801	42	101@16.9	4104041;4104042;4104043;3000003	50;50;50;3300	1	
13700801043	101@230.9;201@97.1;301@646;401@0.04;703@0.132;1602@0.033;2102@0.033	13700801	43	201@7.1	4104041;4104042;4104043;3000003	50;50;50;3360	1	
13700801044	101@230.9;201@97.1;301@697;401@0.04;703@0.132;1602@0.033;2102@0.033	13700801	44	301@51	4104041;4104042;4104043;3000003	50;50;50;3420	1	
13700801045	101@230.9;201@97.1;301@697;401@0.04;703@0.132;1602@0.044;2102@0.033	13700801	45	1602@0.011	4104041;4104042;4104043;3000003	50;50;50;3480	1	
13700801046	101@247.8;201@97.1;301@697;401@0.04;703@0.132;1602@0.044;2102@0.033	13700801	46	101@16.9	4104041;4104042;4104043;3000003	50;50;50;3540	1	
13700801047	101@247.8;201@104.2;301@697;401@0.04;703@0.132;1602@0.044;2102@0.033	13700801	47	201@7.1	4104041;4104042;4104043;3000003	50;50;50;3600	1	
13700801048	101@247.8;201@104.2;301@748;401@0.04;703@0.132;1602@0.044;2102@0.033	13700801	48	301@51	4104041;4104042;4104043;3000003	50;50;50;3660	1	
13700801049	101@247.8;201@104.2;301@748;401@0.04;703@0.132;1602@0.044;2102@0.044	13700801	49	2102@0.011	4104041;4104042;4104043;3000003	50;50;50;3720	1	
13700801050	101@264.7;201@104.2;301@748;401@0.04;703@0.132;1602@0.044;2102@0.044	13700801	50	101@16.9	4104041;4104042;4104043;3000003	50;50;50;3780	1	
13700801051	101@264.7;201@111.3;301@748;401@0.04;703@0.132;1602@0.044;2102@0.044	13700801	51	201@7.1	4104041;4104042;4104043;3000003	70;70;70;3840	1	
13700801052	101@264.7;201@111.3;301@799;401@0.04;703@0.132;1602@0.044;2102@0.044	13700801	52	301@51	4104041;4104042;4104043;3000003	70;70;70;3900	1	
13700801053	101@264.7;201@111.3;301@799;401@0.04;703@0.165;1602@0.044;2102@0.044	13700801	53	703@0.033	4104041;4104042;4104043;3000003	70;70;70;3960	1	
13700801054	101@281.6;201@111.3;301@799;401@0.04;703@0.165;1602@0.044;2102@0.044	13700801	54	101@16.9	4104041;4104042;4104043;3000003	70;70;70;4020	1	
13700801055	101@281.6;201@118.4;301@799;401@0.04;703@0.165;1602@0.044;2102@0.044	13700801	55	201@7.1	4104041;4104042;4104043;3000003	70;70;70;4080	1	
13700801056	101@281.6;201@118.4;301@850;401@0.04;703@0.165;1602@0.044;2102@0.044	13700801	56	301@51	4104041;4104042;4104043;3000003	70;70;70;4140	1	
13700801057	101@281.6;201@118.4;301@850;401@0.05;703@0.165;1602@0.044;2102@0.044	13700801	57	401@0.01	4104041;4104042;4104043;3000003	70;70;70;4200	1	
13700801058	101@298.5;201@118.4;301@850;401@0.05;703@0.165;1602@0.044;2102@0.044	13700801	58	101@16.9	4104041;4104042;4104043;3000003	70;70;70;4260	1	
13700801059	101@298.5;201@125.5;301@850;401@0.05;703@0.165;1602@0.044;2102@0.044	13700801	59	201@7.1	4104041;4104042;4104043;3000003	70;70;70;4320	1	
13700801060	101@298.5;201@125.5;301@901;401@0.05;703@0.165;1602@0.044;2102@0.044	13700801	60	301@51	4104041;4104042;4104043;3000003	70;70;70;4380	1	
