ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
10800199001	101@110.2;201@40.3;301@278.2;603@0.025;1203@0.012;1602@0.017;2102@0.017	10800199	1	101@110.2;201@40.3;301@278.2;603@0.025;1203@0.012;1602@0.017;2102@0.017			1	
10800199002	101@133.4;201@40.3;301@278.2;603@0.025;1203@0.012;1602@0.017;2102@0.017	10800199	2	101@23.2	4104041;3000003	20;1200	1	
10800199003	101@133.4;201@48.8;301@278.2;603@0.025;1203@0.012;1602@0.017;2102@0.017	10800199	3	201@8.5	4104041;3000003	20;1280	1	
10800199004	101@133.4;201@48.8;301@336.8;603@0.025;1203@0.012;1602@0.017;2102@0.017	10800199	4	301@58.6	4104041;3000003	20;1360	1	
10800199005	101@133.4;201@48.8;301@336.8;603@0.05;1203@0.012;1602@0.017;2102@0.017	10800199	5	603@0.025	4104041;3000003	20;1440	1	
10800199006	101@156.6;201@48.8;301@336.8;603@0.05;1203@0.012;1602@0.017;2102@0.017	10800199	6	101@23.2	4104041;3000003	20;1520	1	
10800199007	101@156.6;201@57.3;301@336.8;603@0.05;1203@0.012;1602@0.017;2102@0.017	10800199	7	201@8.5	4104041;3000003	20;1600	1	
10800199008	101@156.6;201@57.3;301@395.4;603@0.05;1203@0.012;1602@0.017;2102@0.017	10800199	8	301@58.6	4104041;3000003	20;1680	1	
10800199009	101@156.6;201@57.3;301@395.4;603@0.05;1203@0.024;1602@0.017;2102@0.017	10800199	9	1203@0.012	4104041;3000003	20;1760	1	
10800199010	101@179.8;201@57.3;301@395.4;603@0.05;1203@0.024;1602@0.017;2102@0.017	10800199	10	101@23.2	4104041;3000003	20;1840	1	
10800199011	101@179.8;201@65.8;301@395.4;603@0.05;1203@0.024;1602@0.017;2102@0.017	10800199	11	201@8.5	4104041;3000003	40;1920	1	
10800199012	101@179.8;201@65.8;301@454;603@0.05;1203@0.024;1602@0.017;2102@0.017	10800199	12	301@58.6	4104041;3000003	40;2000	1	
10800199013	101@179.8;201@65.8;301@454;603@0.05;1203@0.024;1602@0.034;2102@0.017	10800199	13	1602@0.017	4104041;3000003	40;2080	1	
10800199014	101@203;201@65.8;301@454;603@0.05;1203@0.024;1602@0.034;2102@0.017	10800199	14	101@23.2	4104041;3000003	40;2160	1	
10800199015	101@203;201@74.3;301@454;603@0.05;1203@0.024;1602@0.034;2102@0.017	10800199	15	201@8.5	4104041;3000003	40;2240	1	
10800199016	101@203;201@74.3;301@512.6;603@0.05;1203@0.024;1602@0.034;2102@0.017	10800199	16	301@58.6	4104041;3000003	40;2320	1	
