ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
13900802001	101@102.6;201@41.8;301@246.2;603@0.017;1203@0.019;1602@0.017;2102@0.017	13900802	1	101@102.6;201@41.8;301@246.2;603@0.017;1203@0.019;1602@0.017;2102@0.017			1	
13900802002	101@124.2;201@41.8;301@246.2;603@0.017;1203@0.019;1602@0.017;2102@0.017	13900802	2	101@21.6	4104041;3000003	20;1200	1	
13900802003	101@124.2;201@50.6;301@246.2;603@0.017;1203@0.019;1602@0.017;2102@0.017	13900802	3	201@8.8	4104041;3000003	20;1280	1	
13900802004	101@124.2;201@50.6;301@298;603@0.017;1203@0.019;1602@0.017;2102@0.017	13900802	4	301@51.8	4104041;3000003	20;1360	1	
13900802005	101@124.2;201@50.6;301@298;603@0.034;1203@0.019;1602@0.017;2102@0.017	13900802	5	603@0.017	4104041;3000003	20;1440	1	
13900802006	101@145.8;201@50.6;301@298;603@0.034;1203@0.019;1602@0.017;2102@0.017	13900802	6	101@21.6	4104041;3000003	20;1520	1	
13900802007	101@145.8;201@59.4;301@298;603@0.034;1203@0.019;1602@0.017;2102@0.017	13900802	7	201@8.8	4104041;3000003	20;1600	1	
13900802008	101@145.8;201@59.4;301@349.8;603@0.034;1203@0.019;1602@0.017;2102@0.017	13900802	8	301@51.8	4104041;3000003	20;1680	1	
13900802009	101@145.8;201@59.4;301@349.8;603@0.034;1203@0.038;1602@0.017;2102@0.017	13900802	9	1203@0.019	4104041;3000003	20;1760	1	
13900802010	101@167.4;201@59.4;301@349.8;603@0.034;1203@0.038;1602@0.017;2102@0.017	13900802	10	101@21.6	4104041;3000003	20;1840	1	
13900802011	101@167.4;201@68.2;301@349.8;603@0.034;1203@0.038;1602@0.017;2102@0.017	13900802	11	201@8.8	4104041;3000003	40;1920	1	
13900802012	101@167.4;201@68.2;301@401.6;603@0.034;1203@0.038;1602@0.017;2102@0.017	13900802	12	301@51.8	4104041;3000003	40;2000	1	
13900802013	101@167.4;201@68.2;301@401.6;603@0.034;1203@0.038;1602@0.034;2102@0.017	13900802	13	1602@0.017	4104041;3000003	40;2080	1	
13900802014	101@189;201@68.2;301@401.6;603@0.034;1203@0.038;1602@0.034;2102@0.017	13900802	14	101@21.6	4104041;3000003	40;2160	1	
13900802015	101@189;201@77;301@401.6;603@0.034;1203@0.038;1602@0.034;2102@0.017	13900802	15	201@8.8	4104041;3000003	40;2240	1	
13900802016	101@189;201@77;301@453.4;603@0.034;1203@0.038;1602@0.034;2102@0.017	13900802	16	301@51.8	4104041;3000003	40;2320	1	
13900802017	101@189;201@77;301@453.4;603@0.034;1203@0.038;1602@0.034;2102@0.034	13900802	17	2102@0.017	4104041;3000003	40;2400	1	
13900802018	101@210.6;201@77;301@453.4;603@0.034;1203@0.038;1602@0.034;2102@0.034	13900802	18	101@21.6	4104041;3000003	40;2480	1	
