ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
13500299001	101@82;201@55;301@340;1303@0.015;1601@0.014;1602@0.041;2102@0.027	13500299	1	101@82;201@55;301@340;1303@0.015;1601@0.014;1602@0.041;2102@0.027			1	
13500299002	101@99.3;201@55;301@340;1303@0.015;1601@0.014;1602@0.041;2102@0.027	13500299	2	101@17.3	4104041;3000003	20;1200	1	
13500299003	101@99.3;201@66.6;301@340;1303@0.015;1601@0.014;1602@0.041;2102@0.027	13500299	3	201@11.6	4104041;3000003	20;1280	1	
13500299004	101@99.3;201@66.6;301@411.6;1303@0.015;1601@0.014;1602@0.041;2102@0.027	13500299	4	301@71.6	4104041;3000003	20;1360	1	
13500299005	101@99.3;201@66.6;301@411.6;1303@0.03;1601@0.014;1602@0.041;2102@0.027	13500299	5	1303@0.015	4104041;3000003	20;1440	1	
13500299006	101@116.6;201@66.6;301@411.6;1303@0.03;1601@0.014;1602@0.041;2102@0.027	13500299	6	101@17.3	4104041;3000003	20;1520	1	
13500299007	101@116.6;201@78.2;301@411.6;1303@0.03;1601@0.014;1602@0.041;2102@0.027	13500299	7	201@11.6	4104041;3000003	20;1600	1	
13500299008	101@116.6;201@78.2;301@483.2;1303@0.03;1601@0.014;1602@0.041;2102@0.027	13500299	8	301@71.6	4104041;3000003	20;1680	1	
13500299009	101@116.6;201@78.2;301@483.2;1303@0.03;1601@0.028;1602@0.041;2102@0.027	13500299	9	1601@0.014	4104041;3000003	20;1760	1	
13500299010	101@133.9;201@78.2;301@483.2;1303@0.03;1601@0.028;1602@0.041;2102@0.027	13500299	10	101@17.3	4104041;3000003	20;1840	1	
13500299011	101@133.9;201@89.8;301@483.2;1303@0.03;1601@0.028;1602@0.041;2102@0.027	13500299	11	201@11.6	4104041;3000003	40;1920	1	
13500299012	101@133.9;201@89.8;301@554.8;1303@0.03;1601@0.028;1602@0.041;2102@0.027	13500299	12	301@71.6	4104041;3000003	40;2000	1	
13500299013	101@133.9;201@89.8;301@554.8;1303@0.03;1601@0.028;1602@0.082;2102@0.027	13500299	13	1602@0.041	4104041;3000003	40;2080	1	
