ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
14700899001	101@100;201@44;301@313;1303@0.015;1601@0.014;1602@0.041;2102@0.027	14700899	1	101@100;201@44;301@313;1303@0.015;1601@0.014;1602@0.041;2102@0.027			1	
14700899002	101@121.1;201@44;301@313;1303@0.015;1601@0.014;1602@0.041;2102@0.027	14700899	2	101@21.1	4104041;3000003	20;1200	1	
14700899003	101@121.1;201@53.3;301@313;1303@0.015;1601@0.014;1602@0.041;2102@0.027	14700899	3	201@9.3	4104041;3000003	20;1280	1	
14700899004	101@121.1;201@53.3;301@378.9;1303@0.015;1601@0.014;1602@0.041;2102@0.027	14700899	4	301@65.9	4104041;3000003	20;1360	1	
14700899005	101@121.1;201@53.3;301@378.9;1303@0.03;1601@0.014;1602@0.041;2102@0.027	14700899	5	1303@0.015	4104041;3000003	20;1440	1	
14700899006	101@142.2;201@53.3;301@378.9;1303@0.03;1601@0.014;1602@0.041;2102@0.027	14700899	6	101@21.1	4104041;3000003	20;1520	1	
14700899007	101@142.2;201@62.6;301@378.9;1303@0.03;1601@0.014;1602@0.041;2102@0.027	14700899	7	201@9.3	4104041;3000003	20;1600	1	
14700899008	101@142.2;201@62.6;301@444.8;1303@0.03;1601@0.014;1602@0.041;2102@0.027	14700899	8	301@65.9	4104041;3000003	20;1680	1	
14700899009	101@142.2;201@62.6;301@444.8;1303@0.03;1601@0.028;1602@0.041;2102@0.027	14700899	9	1601@0.014	4104041;3000003	20;1760	1	
14700899010	101@163.3;201@62.6;301@444.8;1303@0.03;1601@0.028;1602@0.041;2102@0.027	14700899	10	101@21.1	4104041;3000003	20;1840	1	
14700899011	101@163.3;201@71.9;301@444.8;1303@0.03;1601@0.028;1602@0.041;2102@0.027	14700899	11	201@9.3	4104041;3000003	40;1920	1	
14700899012	101@163.3;201@71.9;301@510.7;1303@0.03;1601@0.028;1602@0.041;2102@0.027	14700899	12	301@65.9	4104041;3000003	40;2000	1	
14700899013	101@163.3;201@71.9;301@510.7;1303@0.03;1601@0.028;1602@0.082;2102@0.027	14700899	13	1602@0.041	4104041;3000003	40;2080	1	
14700899014	101@184.4;201@71.9;301@510.7;1303@0.03;1601@0.028;1602@0.082;2102@0.027	14700899	14	101@21.1	4104041;3000003	40;2160	1	
14700899015	101@184.4;201@81.2;301@510.7;1303@0.03;1601@0.028;1602@0.082;2102@0.027	14700899	15	201@9.3	4104041;3000003	40;2240	1	
14700899016	101@184.4;201@81.2;301@576.6;1303@0.03;1601@0.028;1602@0.082;2102@0.027	14700899	16	301@65.9	4104041;3000003	40;2320	1	
14700899017	101@184.4;201@81.2;301@576.6;1303@0.03;1601@0.028;1602@0.082;2102@0.054	14700899	17	2102@0.027	4104041;3000003	40;2400	1	
14700899018	101@205.5;201@81.2;301@576.6;1303@0.03;1601@0.028;1602@0.082;2102@0.054	14700899	18	101@21.1	4104041;3000003	40;2480	1	
14700899019	101@205.5;201@90.5;301@576.6;1303@0.03;1601@0.028;1602@0.082;2102@0.054	14700899	19	201@9.3	4104041;3000003	40;2560	1	
14700899020	101@205.5;201@90.5;301@642.5;1303@0.03;1601@0.028;1602@0.082;2102@0.054	14700899	20	301@65.9	4104041;3000003	40;2640	1	
14700899021	101@205.5;201@90.5;301@642.5;1303@0.045;1601@0.028;1602@0.082;2102@0.054	14700899	21	1303@0.015	4104041;4104042;3000003	55;55;2720	1	
14700899022	101@226.6;201@90.5;301@642.5;1303@0.045;1601@0.028;1602@0.082;2102@0.054	14700899	22	101@21.1	4104041;4104042;3000003	55;55;2800	1	
14700899023	101@226.6;201@99.8;301@642.5;1303@0.045;1601@0.028;1602@0.082;2102@0.054	14700899	23	201@9.3	4104041;4104042;3000003	55;55;2880	1	
14700899024	101@226.6;201@99.8;301@708.4;1303@0.045;1601@0.028;1602@0.082;2102@0.054	14700899	24	301@65.9	4104041;4104042;3000003	55;55;2960	1	
14700899025	101@226.6;201@99.8;301@708.4;1303@0.045;1601@0.042;1602@0.082;2102@0.054	14700899	25	1601@0.014	4104041;4104042;3000003	55;55;3040	1	
14700899026	101@247.7;201@99.8;301@708.4;1303@0.045;1601@0.042;1602@0.082;2102@0.054	14700899	26	101@21.1	4104041;4104042;3000003	55;55;3120	1	
14700899027	101@247.7;201@109.1;301@708.4;1303@0.045;1601@0.042;1602@0.082;2102@0.054	14700899	27	201@9.3	4104041;4104042;3000003	55;55;3200	1	
14700899028	101@247.7;201@109.1;301@774.3;1303@0.045;1601@0.042;1602@0.082;2102@0.054	14700899	28	301@65.9	4104041;4104042;3000003	55;55;3280	1	
14700899029	101@247.7;201@109.1;301@774.3;1303@0.045;1601@0.042;1602@0.123;2102@0.054	14700899	29	1602@0.041	4104041;4104042;3000003	55;55;3360	1	
14700899030	101@268.8;201@109.1;301@774.3;1303@0.045;1601@0.042;1602@0.123;2102@0.054	14700899	30	101@21.1	4104041;4104042;3000003	55;55;3440	1	
14700899031	101@268.8;201@118.4;301@774.3;1303@0.045;1601@0.042;1602@0.123;2102@0.054	14700899	31	201@9.3	4104041;4104042;3000003	70;70;3520	1	
14700899032	101@268.8;201@118.4;301@840.2;1303@0.045;1601@0.042;1602@0.123;2102@0.054	14700899	32	301@65.9	4104041;4104042;3000003	70;70;3600	1	
14700899033	101@268.8;201@118.4;301@840.2;1303@0.045;1601@0.042;1602@0.123;2102@0.081	14700899	33	2102@0.027	4104041;4104042;3000003	70;70;3680	1	
14700899034	101@289.9;201@118.4;301@840.2;1303@0.045;1601@0.042;1602@0.123;2102@0.081	14700899	34	101@21.1	4104041;4104042;3000003	70;70;3760	1	
14700899035	101@289.9;201@127.7;301@840.2;1303@0.045;1601@0.042;1602@0.123;2102@0.081	14700899	35	201@9.3	4104041;4104042;3000003	70;70;3840	1	
14700899036	101@289.9;201@127.7;301@906.1;1303@0.045;1601@0.042;1602@0.123;2102@0.081	14700899	36	301@65.9	4104041;4104042;3000003	70;70;3920	1	
14700899037	101@289.9;201@127.7;301@906.1;1303@0.06;1601@0.042;1602@0.123;2102@0.081	14700899	37	1303@0.015	4104041;4104042;3000003	70;70;4000	1	
14700899038	101@311;201@127.7;301@906.1;1303@0.06;1601@0.042;1602@0.123;2102@0.081	14700899	38	101@21.1	4104041;4104042;3000003	70;70;4080	1	
14700899039	101@311;201@137;301@906.1;1303@0.06;1601@0.042;1602@0.123;2102@0.081	14700899	39	201@9.3	4104041;4104042;3000003	70;70;4160	1	
14700899040	101@311;201@137;301@972;1303@0.06;1601@0.042;1602@0.123;2102@0.081	14700899	40	301@65.9	4104041;4104042;3000003	70;70;4240	1	
14700899041	101@311;201@137;301@972;1303@0.06;1601@0.056;1602@0.123;2102@0.081	14700899	41	1601@0.014	4104041;4104042;4104043;3000003	70;70;70;4320	1	
14700899042	101@332.1;201@137;301@972;1303@0.06;1601@0.056;1602@0.123;2102@0.081	14700899	42	101@21.1	4104041;4104042;4104043;3000003	70;70;70;4400	1	
14700899043	101@332.1;201@146.3;301@972;1303@0.06;1601@0.056;1602@0.123;2102@0.081	14700899	43	201@9.3	4104041;4104042;4104043;3000003	70;70;70;4480	1	
14700899044	101@332.1;201@146.3;301@1037.9;1303@0.06;1601@0.056;1602@0.123;2102@0.081	14700899	44	301@65.9	4104041;4104042;4104043;3000003	70;70;70;4560	1	
14700899045	101@332.1;201@146.3;301@1037.9;1303@0.06;1601@0.056;1602@0.164;2102@0.081	14700899	45	1602@0.041	4104041;4104042;4104043;3000003	70;70;70;4640	1	
14700899046	101@353.2;201@146.3;301@1037.9;1303@0.06;1601@0.056;1602@0.164;2102@0.081	14700899	46	101@21.1	4104041;4104042;4104043;3000003	70;70;70;4720	1	
