ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
15900899001	101@112;201@39;301@253;603@0.025;1203@0.012;1602@0.017;2102@0.017	15900899	1	101@112;201@39;301@253;603@0.025;1203@0.012;1602@0.017;2102@0.017			1	
15900899002	101@135.6;201@39;301@253;603@0.025;1203@0.012;1602@0.017;2102@0.017	15900899	2	101@23.6	4104041;3000003	20;1200	1	
15900899003	101@135.6;201@47.2;301@253;603@0.025;1203@0.012;1602@0.017;2102@0.017	15900899	3	201@8.2	4104041;3000003	20;1280	1	
15900899004	101@135.6;201@47.2;301@306.3;603@0.025;1203@0.012;1602@0.017;2102@0.017	15900899	4	301@53.3	4104041;3000003	20;1360	1	
15900899005	101@135.6;201@47.2;301@306.3;603@0.05;1203@0.012;1602@0.017;2102@0.017	15900899	5	603@0.025	4104041;3000003	20;1440	1	
15900899006	101@159.2;201@47.2;301@306.3;603@0.05;1203@0.012;1602@0.017;2102@0.017	15900899	6	101@23.6	4104041;3000003	20;1520	1	
15900899007	101@159.2;201@55.4;301@306.3;603@0.05;1203@0.012;1602@0.017;2102@0.017	15900899	7	201@8.2	4104041;3000003	20;1600	1	
15900899008	101@159.2;201@55.4;301@359.6;603@0.05;1203@0.012;1602@0.017;2102@0.017	15900899	8	301@53.3	4104041;3000003	20;1680	1	
15900899009	101@159.2;201@55.4;301@359.6;603@0.05;1203@0.024;1602@0.017;2102@0.017	15900899	9	1203@0.012	4104041;3000003	20;1760	1	
15900899010	101@182.8;201@55.4;301@359.6;603@0.05;1203@0.024;1602@0.017;2102@0.017	15900899	10	101@23.6	4104041;3000003	20;1840	1	
15900899011	101@182.8;201@63.6;301@359.6;603@0.05;1203@0.024;1602@0.017;2102@0.017	15900899	11	201@8.2	4104041;3000003	40;1920	1	
15900899012	101@182.8;201@63.6;301@412.9;603@0.05;1203@0.024;1602@0.017;2102@0.017	15900899	12	301@53.3	4104041;3000003	40;2000	1	
15900899013	101@182.8;201@63.6;301@412.9;603@0.05;1203@0.024;1602@0.034;2102@0.017	15900899	13	1602@0.017	4104041;3000003	40;2080	1	
15900899014	101@206.4;201@63.6;301@412.9;603@0.05;1203@0.024;1602@0.034;2102@0.017	15900899	14	101@23.6	4104041;3000003	40;2160	1	
15900899015	101@206.4;201@71.8;301@412.9;603@0.05;1203@0.024;1602@0.034;2102@0.017	15900899	15	201@8.2	4104041;3000003	40;2240	1	
15900899016	101@206.4;201@71.8;301@466.2;603@0.05;1203@0.024;1602@0.034;2102@0.017	15900899	16	301@53.3	4104041;3000003	40;2320	1	
15900899017	101@206.4;201@71.8;301@466.2;603@0.05;1203@0.024;1602@0.034;2102@0.034	15900899	17	2102@0.017	4104041;3000003	40;2400	1	
15900899018	101@230;201@71.8;301@466.2;603@0.05;1203@0.024;1602@0.034;2102@0.034	15900899	18	101@23.6	4104041;3000003	40;2480	1	
15900899019	101@230;201@80;301@466.2;603@0.05;1203@0.024;1602@0.034;2102@0.034	15900899	19	201@8.2	4104041;3000003	40;2560	1	
15900899020	101@230;201@80;301@519.5;603@0.05;1203@0.024;1602@0.034;2102@0.034	15900899	20	301@53.3	4104041;3000003	40;2640	1	
15900899021	101@230;201@80;301@519.5;603@0.075;1203@0.024;1602@0.034;2102@0.034	15900899	21	603@0.025	4104041;4104042;3000003	55;55;2720	1	
15900899022	101@253.6;201@80;301@519.5;603@0.075;1203@0.024;1602@0.034;2102@0.034	15900899	22	101@23.6	4104041;4104042;3000003	55;55;2800	1	
15900899023	101@253.6;201@88.2;301@519.5;603@0.075;1203@0.024;1602@0.034;2102@0.034	15900899	23	201@8.2	4104041;4104042;3000003	55;55;2880	1	
15900899024	101@253.6;201@88.2;301@572.8;603@0.075;1203@0.024;1602@0.034;2102@0.034	15900899	24	301@53.3	4104041;4104042;3000003	55;55;2960	1	
15900899025	101@253.6;201@88.2;301@572.8;603@0.075;1203@0.036;1602@0.034;2102@0.034	15900899	25	1203@0.012	4104041;4104042;3000003	55;55;3040	1	
15900899026	101@277.2;201@88.2;301@572.8;603@0.075;1203@0.036;1602@0.034;2102@0.034	15900899	26	101@23.6	4104041;4104042;3000003	55;55;3120	1	
15900899027	101@277.2;201@96.4;301@572.8;603@0.075;1203@0.036;1602@0.034;2102@0.034	15900899	27	201@8.2	4104041;4104042;3000003	55;55;3200	1	
15900899028	101@277.2;201@96.4;301@626.1;603@0.075;1203@0.036;1602@0.034;2102@0.034	15900899	28	301@53.3	4104041;4104042;3000003	55;55;3280	1	
15900899029	101@277.2;201@96.4;301@626.1;603@0.075;1203@0.036;1602@0.051;2102@0.034	15900899	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1	
15900899030	101@300.8;201@96.4;301@626.1;603@0.075;1203@0.036;1602@0.051;2102@0.034	15900899	30	101@23.6	4104041;4104042;3000003	55;55;3440	1	
15900899031	101@300.8;201@104.6;301@626.1;603@0.075;1203@0.036;1602@0.051;2102@0.034	15900899	31	201@8.2	4104041;4104042;3000003	70;70;3520	1	
15900899032	101@300.8;201@104.6;301@679.4;603@0.075;1203@0.036;1602@0.051;2102@0.034	15900899	32	301@53.3	4104041;4104042;3000003	70;70;3600	1	
15900899033	101@300.8;201@104.6;301@679.4;603@0.075;1203@0.036;1602@0.051;2102@0.051	15900899	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1	
15900899034	101@324.4;201@104.6;301@679.4;603@0.075;1203@0.036;1602@0.051;2102@0.051	15900899	34	101@23.6	4104041;4104042;3000003	70;70;3760	1	
15900899035	101@324.4;201@112.8;301@679.4;603@0.075;1203@0.036;1602@0.051;2102@0.051	15900899	35	201@8.2	4104041;4104042;3000003	70;70;3840	1	
15900899036	101@324.4;201@112.8;301@732.7;603@0.075;1203@0.036;1602@0.051;2102@0.051	15900899	36	301@53.3	4104041;4104042;3000003	70;70;3920	1	
15900899037	101@324.4;201@112.8;301@732.7;603@0.1;1203@0.036;1602@0.051;2102@0.051	15900899	37	603@0.025	4104041;4104042;3000003	70;70;4000	1	
15900899038	101@348;201@112.8;301@732.7;603@0.1;1203@0.036;1602@0.051;2102@0.051	15900899	38	101@23.6	4104041;4104042;3000003	70;70;4080	1	
15900899039	101@348;201@121;301@732.7;603@0.1;1203@0.036;1602@0.051;2102@0.051	15900899	39	201@8.2	4104041;4104042;3000003	70;70;4160	1	
15900899040	101@348;201@121;301@786;603@0.1;1203@0.036;1602@0.051;2102@0.051	15900899	40	301@53.3	4104041;4104042;3000003	70;70;4240	1	
15900899041	101@348;201@121;301@786;603@0.1;1203@0.048;1602@0.051;2102@0.051	15900899	41	1203@0.012	4104041;4104042;4104043;3000003	70;70;70;4320	1	
15900899042	101@371.6;201@121;301@786;603@0.1;1203@0.048;1602@0.051;2102@0.051	15900899	42	101@23.6	4104041;4104042;4104043;3000003	70;70;70;4400	1	
15900899043	101@371.6;201@129.2;301@786;603@0.1;1203@0.048;1602@0.051;2102@0.051	15900899	43	201@8.2	4104041;4104042;4104043;3000003	70;70;70;4480	1	
15900899044	101@371.6;201@129.2;301@839.3;603@0.1;1203@0.048;1602@0.051;2102@0.051	15900899	44	301@53.3	4104041;4104042;4104043;3000003	70;70;70;4560	1	
15900899045	101@371.6;201@129.2;301@839.3;603@0.1;1203@0.048;1602@0.068;2102@0.051	15900899	45	1602@0.017	4104041;4104042;4104043;3000003	70;70;70;4640	1	
15900899046	101@395.2;201@129.2;301@839.3;603@0.1;1203@0.048;1602@0.068;2102@0.051	15900899	46	101@23.6	4104041;4104042;4104043;3000003	70;70;70;4720	1	
15900899047	101@395.2;201@137.4;301@839.3;603@0.1;1203@0.048;1602@0.068;2102@0.051	15900899	47	201@8.2	4104041;4104042;4104043;3000003	70;70;70;4800	1	
15900899048	101@395.2;201@137.4;301@892.6;603@0.1;1203@0.048;1602@0.068;2102@0.051	15900899	48	301@53.3	4104041;4104042;4104043;3000003	70;70;70;4880	1	
15900899049	101@395.2;201@137.4;301@892.6;603@0.1;1203@0.048;1602@0.068;2102@0.068	15900899	49	2102@0.017	4104041;4104042;4104043;3000003	70;70;70;4960	1	
