ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
90401001001	101@33.6;201@12.8;301@76.2;703@0.033;401@0.01;1602@0.011;2102@0.011	90401001	1	101@33.6;201@12.8;301@76.2;703@0.033;401@0.01;1602@0.011;2102@0.011			1	
90401001002	101@46.2;201@12.8;301@76.2;703@0.033;401@0.01;1602@0.011;2102@0.011	90401001	2	101@12.6	4104041;3000003	15;900	1	
90401001003	101@46.2;201@17.6;301@76.2;703@0.033;401@0.01;1602@0.011;2102@0.011	90401001	3	201@4.8	4104041;3000003	15;960	1	
90401001004	101@46.2;201@17.6;301@104.8;703@0.033;401@0.01;1602@0.011;2102@0.011	90401001	4	301@28.6	4104041;3000003	15;1020	1	
90401001005	101@46.2;201@17.6;301@104.8;703@0.066;401@0.01;1602@0.011;2102@0.011	90401001	5	703@0.033	4104041;3000003	15;1080	1	
90401001006	101@58.8;201@17.6;301@104.8;703@0.066;401@0.01;1602@0.011;2102@0.011	90401001	6	101@12.6	4104041;3000003	15;1140	1	
90401001007	101@58.8;201@22.4;301@104.8;703@0.066;401@0.01;1602@0.011;2102@0.011	90401001	7	201@4.8	4104041;3000003	15;1200	1	
90401001008	101@58.8;201@22.4;301@133.4;703@0.066;401@0.01;1602@0.011;2102@0.011	90401001	8	301@28.6	4104041;3000003	15;1260	1	
90401001009	101@58.8;201@22.4;301@133.4;703@0.066;401@0.02;1602@0.011;2102@0.011	90401001	9	401@0.01	4104041;3000003	15;1320	1	
90401001010	101@71.4;201@22.4;301@133.4;703@0.066;401@0.02;1602@0.011;2102@0.011	90401001	10	101@12.6	4104041;3000003	15;1380	1	
90401001011	101@71.4;201@27.2;301@133.4;703@0.066;401@0.02;1602@0.011;2102@0.011	90401001	11	201@4.8	4104041;3000003	30;1440	1	
90401001012	101@71.4;201@27.2;301@162;703@0.066;401@0.02;1602@0.011;2102@0.011	90401001	12	301@28.6	4104041;3000003	30;1500	1	
90401001013	101@71.4;201@27.2;301@162;703@0.066;401@0.02;1602@0.022;2102@0.011	90401001	13	1602@0.011	4104041;3000003	30;1560	1	
90401001014	101@84;201@27.2;301@162;703@0.066;401@0.02;1602@0.022;2102@0.011	90401001	14	101@12.6	4104041;3000003	30;1620	1	
90401001015	101@84;201@32;301@162;703@0.066;401@0.02;1602@0.022;2102@0.011	90401001	15	201@4.8	4104041;3000003	30;1680	1	
90401001016	101@84;201@32;301@190.6;703@0.066;401@0.02;1602@0.022;2102@0.011	90401001	16	301@28.6	4104041;3000003	30;1740	1	
90401001017	101@84;201@32;301@190.6;703@0.066;401@0.02;1602@0.022;2102@0.022	90401001	17	2102@0.011	4104041;3000003	30;1800	1	
90401001018	101@96.6;201@32;301@190.6;703@0.066;401@0.02;1602@0.022;2102@0.022	90401001	18	101@12.6	4104041;3000003	30;1860	1	
90401001019	101@96.6;201@36.8;301@190.6;703@0.066;401@0.02;1602@0.022;2102@0.022	90401001	19	201@4.8	4104041;3000003	30;1920	1	
90401001020	101@96.6;201@36.8;301@219.2;703@0.066;401@0.02;1602@0.022;2102@0.022	90401001	20	301@28.6	4104041;3000003	30;1980	1	
90401001021	101@96.6;201@36.8;301@219.2;703@0.099;401@0.02;1602@0.022;2102@0.022	90401001	21	703@0.033	4104041;4104042;3000003	40;40;2040	1	
90401001022	101@109.2;201@36.8;301@219.2;703@0.099;401@0.02;1602@0.022;2102@0.022	90401001	22	101@12.6	4104041;4104042;3000003	40;40;2100	1	
90401001023	101@109.2;201@41.6;301@219.2;703@0.099;401@0.02;1602@0.022;2102@0.022	90401001	23	201@4.8	4104041;4104042;3000003	40;40;2160	1	
90401001024	101@109.2;201@41.6;301@247.8;703@0.099;401@0.02;1602@0.022;2102@0.022	90401001	24	301@28.6	4104041;4104042;3000003	40;40;2220	1	
90401001025	101@109.2;201@41.6;301@247.8;703@0.099;401@0.03;1602@0.022;2102@0.022	90401001	25	401@0.01	4104041;4104042;3000003	40;40;2280	1	
90401001026	101@121.8;201@41.6;301@247.8;703@0.099;401@0.03;1602@0.022;2102@0.022	90401001	26	101@12.6	4104041;4104042;3000003	40;40;2340	1	
90401001027	101@121.8;201@46.4;301@247.8;703@0.099;401@0.03;1602@0.022;2102@0.022	90401001	27	201@4.8	4104041;4104042;3000003	40;40;2400	1	
90401001028	101@121.8;201@46.4;301@276.4;703@0.099;401@0.03;1602@0.022;2102@0.022	90401001	28	301@28.6	4104041;4104042;3000003	40;40;2460	1	
90401001029	101@121.8;201@46.4;301@276.4;703@0.099;401@0.03;1602@0.033;2102@0.022	90401001	29	1602@0.011	4104041;4104042;3000003	40;40;2520	1	
90401001030	101@134.4;201@46.4;301@276.4;703@0.099;401@0.03;1602@0.033;2102@0.022	90401001	30	101@12.6	4104041;4104042;3000003	40;40;2580	1	
90401001031	101@134.4;201@51.2;301@276.4;703@0.099;401@0.03;1602@0.033;2102@0.022	90401001	31	201@4.8	4104041;4104042;3000003	50;50;2640	1	
90401001032	101@134.4;201@51.2;301@305;703@0.099;401@0.03;1602@0.033;2102@0.022	90401001	32	301@28.6	4104041;4104042;3000003	50;50;2700	1	
90401001033	101@134.4;201@51.2;301@305;703@0.099;401@0.03;1602@0.033;2102@0.033	90401001	33	2102@0.011	4104041;4104042;3000003	50;50;2760	1	
90401001034	101@147;201@51.2;301@305;703@0.099;401@0.03;1602@0.033;2102@0.033	90401001	34	101@12.6	4104041;4104042;3000003	50;50;2820	1	
90401001035	101@147;201@56;301@305;703@0.099;401@0.03;1602@0.033;2102@0.033	90401001	35	201@4.8	4104041;4104042;3000003	50;50;2880	1	
90401001036	101@147;201@56;301@333.6;703@0.099;401@0.03;1602@0.033;2102@0.033	90401001	36	301@28.6	4104041;4104042;3000003	50;50;2940	1	
90401001037	101@147;201@56;301@333.6;703@0.132;401@0.03;1602@0.033;2102@0.033	90401001	37	703@0.033	4104041;4104042;3000003	50;50;3000	1	
90401001038	101@159.6;201@56;301@333.6;703@0.132;401@0.03;1602@0.033;2102@0.033	90401001	38	101@12.6	4104041;4104042;3000003	50;50;3060	1	
90401001039	101@159.6;201@60.8;301@333.6;703@0.132;401@0.03;1602@0.033;2102@0.033	90401001	39	201@4.8	4104041;4104042;3000003	50;50;3120	1	
90401001040	101@159.6;201@60.8;301@362.2;703@0.132;401@0.03;1602@0.033;2102@0.033	90401001	40	301@28.6	4104041;4104042;3000003	50;50;3180	1	
90401001041	101@159.6;201@60.8;301@362.2;703@0.132;401@0.04;1602@0.033;2102@0.033	90401001	41	401@0.01	4104041;4104042;3000003	50;50;50;3240	1	
90401001042	101@172.2;201@60.8;301@362.2;703@0.132;401@0.04;1602@0.033;2102@0.033	90401001	42	101@12.6	4104041;4104042;4104043;3000003	50;50;50;3300	1	
90401001043	101@172.2;201@65.6;301@362.2;703@0.132;401@0.04;1602@0.033;2102@0.033	90401001	43	201@4.8	4104041;4104042;4104043;3000003	50;50;50;3360	1	
90401001044	101@172.2;201@65.6;301@390.8;703@0.132;401@0.04;1602@0.033;2102@0.033	90401001	44	301@28.6	4104041;4104042;4104043;3000003	50;50;50;3420	1	
90401001045	101@172.2;201@65.6;301@390.8;703@0.132;401@0.04;1602@0.044;2102@0.033	90401001	45	1602@0.011	4104041;4104042;4104043;3000003	50;50;50;3480	1	
90401001046	101@184.8;201@65.6;301@390.8;703@0.132;401@0.04;1602@0.044;2102@0.033	90401001	46	101@12.6	4104041;4104042;4104043;3000003	50;50;50;3540	1	
90401001047	101@184.8;201@70.4;301@390.8;703@0.132;401@0.04;1602@0.044;2102@0.033	90401001	47	201@4.8	4104041;4104042;4104043;3000003	50;50;50;3600	1	
