ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
10100801001	101@33;201@12.8;301@77.8;703@0.033;401@0.01;1602@0.011;2102@0.011	10100801	1	101@33;201@12.8;301@77.8;703@0.033;401@0.01;1602@0.011;2102@0.011			1	
10100801002	101@45.4;201@12.8;301@77.8;703@0.033;401@0.01;1602@0.011;2102@0.011	10100801	2	101@12.4	4104041;3000003	15;900	1	
10100801003	101@45.4;201@17.6;301@77.8;703@0.033;401@0.01;1602@0.011;2102@0.011	10100801	3	201@4.8	4104041;3000003	15;960	1	
10100801004	101@45.4;201@17.6;301@107;703@0.033;401@0.01;1602@0.011;2102@0.011	10100801	4	301@29.2	4104041;3000003	15;1020	1	
10100801005	101@45.4;201@17.6;301@107;703@0.066;401@0.01;1602@0.011;2102@0.011	10100801	5	703@0.033	4104041;3000003	15;1080	1	
10100801006	101@57.8;201@17.6;301@107;703@0.066;401@0.01;1602@0.011;2102@0.011	10100801	6	101@12.4	4104041;3000003	15;1140	1	
10100801007	101@57.8;201@22.4;301@107;703@0.066;401@0.01;1602@0.011;2102@0.011	10100801	7	201@4.8	4104041;3000003	15;1200	1	
10100801008	101@57.8;201@22.4;301@136.2;703@0.066;401@0.01;1602@0.011;2102@0.011	10100801	8	301@29.2	4104041;3000003	15;1260	1	
10100801009	101@57.8;201@22.4;301@136.2;703@0.066;401@0.02;1602@0.011;2102@0.011	10100801	9	401@0.01	4104041;3000003	15;1320	1	
10100801010	101@70.2;201@22.4;301@136.2;703@0.066;401@0.02;1602@0.011;2102@0.011	10100801	10	101@12.4	4104041;3000003	15;1380	1	
10100801011	101@70.2;201@27.2;301@136.2;703@0.066;401@0.02;1602@0.011;2102@0.011	10100801	11	201@4.8	4104041;3000003	30;1440	1	
10100801012	101@70.2;201@27.2;301@165.4;703@0.066;401@0.02;1602@0.011;2102@0.011	10100801	12	301@29.2	4104041;3000003	30;1500	1	
10100801013	101@70.2;201@27.2;301@165.4;703@0.066;401@0.02;1602@0.022;2102@0.011	10100801	13	1602@0.011	4104041;3000003	30;1560	1	
10100801014	101@82.6;201@27.2;301@165.4;703@0.066;401@0.02;1602@0.022;2102@0.011	10100801	14	101@12.4	4104041;3000003	30;1620	1	
10100801015	101@82.6;201@32;301@165.4;703@0.066;401@0.02;1602@0.022;2102@0.011	10100801	15	201@4.8	4104041;3000003	30;1680	1	
10100801016	101@82.6;201@32;301@194.6;703@0.066;401@0.02;1602@0.022;2102@0.011	10100801	16	301@29.2	4104041;3000003	30;1740	1	
10100801017	101@82.6;201@32;301@194.6;703@0.066;401@0.02;1602@0.022;2102@0.022	10100801	17	2102@0.011	4104041;3000003	30;1800	1	
10100801018	101@95;201@32;301@194.6;703@0.066;401@0.02;1602@0.022;2102@0.022	10100801	18	101@12.4	4104041;3000003	30;1860	1	
10100801019	101@95;201@36.8;301@194.6;703@0.066;401@0.02;1602@0.022;2102@0.022	10100801	19	201@4.8	4104041;3000003	30;1920	1	
10100801020	101@95;201@36.8;301@223.8;703@0.066;401@0.02;1602@0.022;2102@0.022	10100801	20	301@29.2	4104041;3000003	30;1980	1	
10100801021	101@95;201@36.8;301@223.8;703@0.099;401@0.02;1602@0.022;2102@0.022	10100801	21	703@0.033	4104041;4104042;3000003	40;40;2040	1	
10100801022	101@107.4;201@36.8;301@223.8;703@0.099;401@0.02;1602@0.022;2102@0.022	10100801	22	101@12.4	4104041;4104042;3000003	40;40;2100	1	
10100801023	101@107.4;201@41.6;301@223.8;703@0.099;401@0.02;1602@0.022;2102@0.022	10100801	23	201@4.8	4104041;4104042;3000003	40;40;2160	1	
10100801024	101@107.4;201@41.6;301@253;703@0.099;401@0.02;1602@0.022;2102@0.022	10100801	24	301@29.2	4104041;4104042;3000003	40;40;2220	1	
10100801025	101@107.4;201@41.6;301@253;703@0.099;401@0.03;1602@0.022;2102@0.022	10100801	25	401@0.01	4104041;4104042;3000003	40;40;2280	1	
10100801026	101@119.8;201@41.6;301@253;703@0.099;401@0.03;1602@0.022;2102@0.022	10100801	26	101@12.4	4104041;4104042;3000003	40;40;2340	1	
10100801027	101@119.8;201@46.4;301@253;703@0.099;401@0.03;1602@0.022;2102@0.022	10100801	27	201@4.8	4104041;4104042;3000003	40;40;2400	1	
10100801028	101@119.8;201@46.4;301@282.2;703@0.099;401@0.03;1602@0.022;2102@0.022	10100801	28	301@29.2	4104041;4104042;3000003	40;40;2460	1	
10100801029	101@119.8;201@46.4;301@282.2;703@0.099;401@0.03;1602@0.033;2102@0.022	10100801	29	1602@0.011	4104041;4104042;3000003	40;40;2520	1	
10100801030	101@132.2;201@46.4;301@282.2;703@0.099;401@0.03;1602@0.033;2102@0.022	10100801	30	101@12.4	4104041;4104042;3000003	40;40;2580	1	
10100801031	101@132.2;201@51.2;301@282.2;703@0.099;401@0.03;1602@0.033;2102@0.022	10100801	31	201@4.8	4104041;4104042;3000003	50;50;2640	1	
10100801032	101@132.2;201@51.2;301@311.4;703@0.099;401@0.03;1602@0.033;2102@0.022	10100801	32	301@29.2	4104041;4104042;3000003	50;50;2700	1	
10100801033	101@132.2;201@51.2;301@311.4;703@0.099;401@0.03;1602@0.033;2102@0.033	10100801	33	2102@0.011	4104041;4104042;3000003	50;50;2760	1	
10100801034	101@144.6;201@51.2;301@311.4;703@0.099;401@0.03;1602@0.033;2102@0.033	10100801	34	101@12.4	4104041;4104042;3000003	50;50;2820	1	
10100801035	101@144.6;201@56;301@311.4;703@0.099;401@0.03;1602@0.033;2102@0.033	10100801	35	201@4.8	4104041;4104042;3000003	50;50;2880	1	
10100801036	101@144.6;201@56;301@340.6;703@0.099;401@0.03;1602@0.033;2102@0.033	10100801	36	301@29.2	4104041;4104042;3000003	50;50;2940	1	
10100801037	101@144.6;201@56;301@340.6;703@0.132;401@0.03;1602@0.033;2102@0.033	10100801	37	703@0.033	4104041;4104042;3000003	50;50;3000	1	
10100801038	101@157;201@56;301@340.6;703@0.132;401@0.03;1602@0.033;2102@0.033	10100801	38	101@12.4	4104041;4104042;3000003	50;50;3060	1	
10100801039	101@157;201@60.8;301@340.6;703@0.132;401@0.03;1602@0.033;2102@0.033	10100801	39	201@4.8	4104041;4104042;3000003	50;50;3120	1	
10100801040	101@157;201@60.8;301@369.8;703@0.132;401@0.03;1602@0.033;2102@0.033	10100801	40	301@29.2	4104041;4104042;3000003	50;50;3180	1	
