ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
13700899001	101@105;201@44;301@322;603@0.025;1203@0.012;1602@0.017;2102@0.017	13700899	1	101@105;201@44;301@322;603@0.025;1203@0.012;1602@0.017;2102@0.017			1	
13700899002	101@127.1;201@44;301@322;603@0.025;1203@0.012;1602@0.017;2102@0.017	13700899	2	101@22.1	4104041;3000003	20;1200	1	
13700899003	101@127.1;201@53.3;301@322;603@0.025;1203@0.012;1602@0.017;2102@0.017	13700899	3	201@9.3	4104041;3000003	20;1280	1	
13700899004	101@127.1;201@53.3;301@389.8;603@0.025;1203@0.012;1602@0.017;2102@0.017	13700899	4	301@67.8	4104041;3000003	20;1360	1	
13700899005	101@127.1;201@53.3;301@389.8;603@0.05;1203@0.012;1602@0.017;2102@0.017	13700899	5	603@0.025	4104041;3000003	20;1440	1	
13700899006	101@149.2;201@53.3;301@389.8;603@0.05;1203@0.012;1602@0.017;2102@0.017	13700899	6	101@22.1	4104041;3000003	20;1520	1	
13700899007	101@149.2;201@62.6;301@389.8;603@0.05;1203@0.012;1602@0.017;2102@0.017	13700899	7	201@9.3	4104041;3000003	20;1600	1	
13700899008	101@149.2;201@62.6;301@457.6;603@0.05;1203@0.012;1602@0.017;2102@0.017	13700899	8	301@67.8	4104041;3000003	20;1680	1	
13700899009	101@149.2;201@62.6;301@457.6;603@0.05;1203@0.024;1602@0.017;2102@0.017	13700899	9	1203@0.012	4104041;3000003	20;1760	1	
13700899010	101@171.3;201@62.6;301@457.6;603@0.05;1203@0.024;1602@0.017;2102@0.017	13700899	10	101@22.1	4104041;3000003	20;1840	1	
13700899011	101@171.3;201@71.9;301@457.6;603@0.05;1203@0.024;1602@0.017;2102@0.017	13700899	11	201@9.3	4104041;3000003	40;1920	1	
13700899012	101@171.3;201@71.9;301@525.4;603@0.05;1203@0.024;1602@0.017;2102@0.017	13700899	12	301@67.8	4104041;3000003	40;2000	1	
13700899013	101@171.3;201@71.9;301@525.4;603@0.05;1203@0.024;1602@0.034;2102@0.017	13700899	13	1602@0.017	4104041;3000003	40;2080	1	
13700899014	101@193.4;201@71.9;301@525.4;603@0.05;1203@0.024;1602@0.034;2102@0.017	13700899	14	101@22.1	4104041;3000003	40;2160	1	
13700899015	101@193.4;201@81.2;301@525.4;603@0.05;1203@0.024;1602@0.034;2102@0.017	13700899	15	201@9.3	4104041;3000003	40;2240	1	
13700899016	101@193.4;201@81.2;301@593.2;603@0.05;1203@0.024;1602@0.034;2102@0.017	13700899	16	301@67.8	4104041;3000003	40;2320	1	
13700899017	101@193.4;201@81.2;301@593.2;603@0.05;1203@0.024;1602@0.034;2102@0.034	13700899	17	2102@0.017	4104041;3000003	40;2400	1	
13700899018	101@215.5;201@81.2;301@593.2;603@0.05;1203@0.024;1602@0.034;2102@0.034	13700899	18	101@22.1	4104041;3000003	40;2480	1	
13700899019	101@215.5;201@90.5;301@593.2;603@0.05;1203@0.024;1602@0.034;2102@0.034	13700899	19	201@9.3	4104041;3000003	40;2560	1	
13700899020	101@215.5;201@90.5;301@661;603@0.05;1203@0.024;1602@0.034;2102@0.034	13700899	20	301@67.8	4104041;3000003	40;2640	1	
