ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
12700199001	101@90;201@51;301@342;903@0.033;1303@0.037;1602@0.017;2102@0.017	12700199	1	101@90;201@51;301@342;903@0.033;1303@0.037;1602@0.017;2102@0.017			1	
12700199002	101@108.9;201@51;301@342;903@0.033;1303@0.037;1602@0.017;2102@0.017	12700199	2	101@18.9	4104041;3000003	20;1200	1	
12700199003	101@108.9;201@61.7;301@342;903@0.033;1303@0.037;1602@0.017;2102@0.017	12700199	3	201@10.7	4104041;3000003	20;1280	1	
12700199004	101@108.9;201@61.7;301@414;903@0.033;1303@0.037;1602@0.017;2102@0.017	12700199	4	301@72	4104041;3000003	20;1360	1	
12700199005	101@108.9;201@61.7;301@414;903@0.066;1303@0.037;1602@0.017;2102@0.017	12700199	5	903@0.033	4104041;3000003	20;1440	1	
12700199006	101@127.8;201@61.7;301@414;903@0.066;1303@0.037;1602@0.017;2102@0.017	12700199	6	101@18.9	4104041;3000003	20;1520	1	
12700199007	101@127.8;201@72.4;301@414;903@0.066;1303@0.037;1602@0.017;2102@0.017	12700199	7	201@10.7	4104041;3000003	20;1600	1	
12700199008	101@127.8;201@72.4;301@486;903@0.066;1303@0.037;1602@0.017;2102@0.017	12700199	8	301@72	4104041;3000003	20;1680	1	
12700199009	101@127.8;201@72.4;301@486;903@0.066;1303@0.074;1602@0.017;2102@0.017	12700199	9	1303@0.037	4104041;3000003	20;1760	1	
12700199010	101@146.7;201@72.4;301@486;903@0.066;1303@0.074;1602@0.017;2102@0.017	12700199	10	101@18.9	4104041;3000003	20;1840	1	
12700199011	101@146.7;201@83.1;301@486;903@0.066;1303@0.074;1602@0.017;2102@0.017	12700199	11	201@10.7	4104041;3000003	40;1920	1	
12700199012	101@146.7;201@83.1;301@558;903@0.066;1303@0.074;1602@0.017;2102@0.017	12700199	12	301@72	4104041;3000003	40;2000	1	
12700199013	101@146.7;201@83.1;301@558;903@0.066;1303@0.074;1602@0.034;2102@0.017	12700199	13	1602@0.017	4104041;3000003	40;2080	1	
12700199014	101@165.6;201@83.1;301@558;903@0.066;1303@0.074;1602@0.034;2102@0.017	12700199	14	101@18.9	4104041;3000003	40;2160	1	
12700199015	101@165.6;201@93.8;301@558;903@0.066;1303@0.074;1602@0.034;2102@0.017	12700199	15	201@10.7	4104041;3000003	40;2240	1	
12700199016	101@165.6;201@93.8;301@630;903@0.066;1303@0.074;1602@0.034;2102@0.017	12700199	16	301@72	4104041;3000003	40;2320	1	
12700199017	101@165.6;201@93.8;301@630;903@0.066;1303@0.074;1602@0.034;2102@0.034	12700199	17	2102@0.017	4104041;3000003	40;2400	1	
12700199018	101@184.5;201@93.8;301@630;903@0.066;1303@0.074;1602@0.034;2102@0.034	12700199	18	101@18.9	4104041;3000003	40;2480	1	
12700199019	101@184.5;201@104.5;301@630;903@0.066;1303@0.074;1602@0.034;2102@0.034	12700199	19	201@10.7	4104041;3000003	40;2560	1	
12700199020	101@184.5;201@104.5;301@702;903@0.066;1303@0.074;1602@0.034;2102@0.034	12700199	20	301@72	4104041;3000003	40;2640	1	
12700199021	101@184.5;201@104.5;301@702;903@0.099;1303@0.074;1602@0.034;2102@0.034	12700199	21	903@0.033	4104041;4104042;3000003	55;55;2720	1	
12700199022	101@203.4;201@104.5;301@702;903@0.099;1303@0.074;1602@0.034;2102@0.034	12700199	22	101@18.9	4104041;4104042;3000003	55;55;2800	1	
12700199023	101@203.4;201@115.2;301@702;903@0.099;1303@0.074;1602@0.034;2102@0.034	12700199	23	201@10.7	4104041;4104042;3000003	55;55;2880	1	
12700199024	101@203.4;201@115.2;301@774;903@0.099;1303@0.074;1602@0.034;2102@0.034	12700199	24	301@72	4104041;4104042;3000003	55;55;2960	1	
12700199025	101@203.4;201@115.2;301@774;903@0.099;1303@0.111;1602@0.034;2102@0.034	12700199	25	1303@0.037	4104041;4104042;3000003	55;55;3040	1	
12700199026	101@222.3;201@115.2;301@774;903@0.099;1303@0.111;1602@0.034;2102@0.034	12700199	26	101@18.9	4104041;4104042;3000003	55;55;3120	1	
12700199027	101@222.3;201@125.9;301@774;903@0.099;1303@0.111;1602@0.034;2102@0.034	12700199	27	201@10.7	4104041;4104042;3000003	55;55;3200	1	
12700199028	101@222.3;201@125.9;301@846;903@0.099;1303@0.111;1602@0.034;2102@0.034	12700199	28	301@72	4104041;4104042;3000003	55;55;3280	1	
12700199029	101@222.3;201@125.9;301@846;903@0.099;1303@0.111;1602@0.051;2102@0.034	12700199	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1	
12700199030	101@241.2;201@125.9;301@846;903@0.099;1303@0.111;1602@0.051;2102@0.034	12700199	30	101@18.9	4104041;4104042;3000003	55;55;3440	1	
12700199031	101@241.2;201@136.6;301@846;903@0.099;1303@0.111;1602@0.051;2102@0.034	12700199	31	201@10.7	4104041;4104042;3000003	70;70;3520	1	
12700199032	101@241.2;201@136.6;301@918;903@0.099;1303@0.111;1602@0.051;2102@0.034	12700199	32	301@72	4104041;4104042;3000003	70;70;3600	1	
12700199033	101@241.2;201@136.6;301@918;903@0.099;1303@0.111;1602@0.051;2102@0.051	12700199	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1	
12700199034	101@260.1;201@136.6;301@918;903@0.099;1303@0.111;1602@0.051;2102@0.051	12700199	34	101@18.9	4104041;4104042;3000003	70;70;3760	1	
12700199035	101@260.1;201@147.3;301@918;903@0.099;1303@0.111;1602@0.051;2102@0.051	12700199	35	201@10.7	4104041;4104042;3000003	70;70;3840	1	
12700199036	101@260.1;201@147.3;301@990;903@0.099;1303@0.111;1602@0.051;2102@0.051	12700199	36	301@72	4104041;4104042;3000003	70;70;3920	1	
12700199037	101@260.1;201@147.3;301@990;903@0.132;1303@0.111;1602@0.051;2102@0.051	12700199	37	903@0.033	4104041;4104042;3000003	70;70;4000	1	
12700199038	101@279;201@147.3;301@990;903@0.132;1303@0.111;1602@0.051;2102@0.051	12700199	38	101@18.9	4104041;4104042;3000003	70;70;4080	1	
12700199039	101@279;201@158;301@990;903@0.132;1303@0.111;1602@0.051;2102@0.051	12700199	39	201@10.7	4104041;4104042;3000003	70;70;4160	1	
12700199040	101@279;201@158;301@1062;903@0.132;1303@0.111;1602@0.051;2102@0.051	12700199	40	301@72	4104041;4104042;3000003	70;70;4240	1	
12700199041	101@279;201@158;301@1062;903@0.132;1303@0.148;1602@0.051;2102@0.051	12700199	41	1303@0.037	4104041;4104042;4104043;3000003	70;70;70;4320	1	
12700199042	101@297.9;201@158;301@1062;903@0.132;1303@0.148;1602@0.051;2102@0.051	12700199	42	101@18.9	4104041;4104042;4104043;3000003	70;70;70;4400	1	
12700199043	101@297.9;201@168.7;301@1062;903@0.132;1303@0.148;1602@0.051;2102@0.051	12700199	43	201@10.7	4104041;4104042;4104043;3000003	70;70;70;4480	1	
12700199044	101@297.9;201@168.7;301@1134;903@0.132;1303@0.148;1602@0.051;2102@0.051	12700199	44	301@72	4104041;4104042;4104043;3000003	70;70;70;4560	1	
12700199045	101@297.9;201@168.7;301@1134;903@0.132;1303@0.148;1602@0.068;2102@0.051	12700199	45	1602@0.017	4104041;4104042;4104043;3000003	70;70;70;4640	1	
12700199046	101@316.8;201@168.7;301@1134;903@0.132;1303@0.148;1602@0.068;2102@0.051	12700199	46	101@18.9	4104041;4104042;4104043;3000003	70;70;70;4720	1	
12700199047	101@316.8;201@179.4;301@1134;903@0.132;1303@0.148;1602@0.068;2102@0.051	12700199	47	201@10.7	4104041;4104042;4104043;3000003	70;70;70;4800	1	
12700199048	101@316.8;201@179.4;301@1206;903@0.132;1303@0.148;1602@0.068;2102@0.051	12700199	48	301@72	4104041;4104042;4104043;3000003	70;70;70;4880	1	
12700199049	101@316.8;201@179.4;301@1206;903@0.132;1303@0.148;1602@0.068;2102@0.068	12700199	49	2102@0.017	4104041;4104042;4104043;3000003	70;70;70;4960	1	
12700199050	101@335.7;201@179.4;301@1206;903@0.132;1303@0.148;1602@0.068;2102@0.068	12700199	50	101@18.9	4104041;4104042;4104043;3000003	70;70;70;5040	1	
12700199051	101@335.7;201@190.1;301@1206;903@0.132;1303@0.148;1602@0.068;2102@0.068	12700199	51	201@10.7	4104041;4104042;4104043;3000003	90;90;90;5120	1	
12700199052	101@335.7;201@190.1;301@1278;903@0.132;1303@0.148;1602@0.068;2102@0.068	12700199	52	301@72	4104041;4104042;4104043;3000003	90;90;90;5200	1	
12700199053	101@335.7;201@190.1;301@1278;903@0.165;1303@0.148;1602@0.068;2102@0.068	12700199	53	903@0.033	4104041;4104042;4104043;3000003	90;90;90;5280	1	
12700199054	101@354.6;201@190.1;301@1278;903@0.165;1303@0.148;1602@0.068;2102@0.068	12700199	54	101@18.9	4104041;4104042;4104043;3000003	90;90;90;5360	1	
