ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
10400199001	101@88.2;201@57;301@348.8;1303@0.025;903@0.05;1602@0.017;2102@0.017	10400199	1	101@88.2;201@57;301@348.8;1303@0.025;903@0.05;1602@0.017;2102@0.017			1	
10400199002	101@106.8;201@57;301@348.8;1303@0.025;903@0.05;1602@0.017;2102@0.017	10400199	2	101@18.6	4104041;3000003	20;1200	1	
10400199003	101@106.8;201@69;301@348.8;1303@0.025;903@0.05;1602@0.017;2102@0.017	10400199	3	201@12	4104041;3000003	20;1280	1	
10400199004	101@106.8;201@69;301@422.2;1303@0.025;903@0.05;1602@0.017;2102@0.017	10400199	4	301@73.4	4104041;3000003	20;1360	1	
10400199005	101@106.8;201@69;301@422.2;1303@0.05;903@0.05;1602@0.017;2102@0.017	10400199	5	1303@0.025	4104041;3000003	20;1440	1	
10400199006	101@125.4;201@69;301@422.2;1303@0.05;903@0.05;1602@0.017;2102@0.017	10400199	6	101@18.6	4104041;3000003	20;1520	1	
10400199007	101@125.4;201@81;301@422.2;1303@0.05;903@0.05;1602@0.017;2102@0.017	10400199	7	201@12	4104041;3000003	20;1600	1	
10400199008	101@125.4;201@81;301@495.6;1303@0.05;903@0.05;1602@0.017;2102@0.017	10400199	8	301@73.4	4104041;3000003	20;1680	1	
10400199009	101@125.4;201@81;301@495.6;1303@0.05;903@0.1;1602@0.017;2102@0.017	10400199	9	903@0.05	4104041;3000003	20;1760	1	
10400199010	101@144;201@81;301@495.6;1303@0.05;903@0.1;1602@0.017;2102@0.017	10400199	10	101@18.6	4104041;3000003	20;1840	1	
10400199011	101@144;201@93;301@495.6;1303@0.05;903@0.1;1602@0.017;2102@0.017	10400199	11	201@12	4104041;3000003	40;1920	1	
10400199012	101@144;201@93;301@569;1303@0.05;903@0.1;1602@0.017;2102@0.017	10400199	12	301@73.4	4104041;3000003	40;2000	1	
10400199013	101@144;201@93;301@569;1303@0.05;903@0.1;1602@0.034;2102@0.017	10400199	13	1602@0.017	4104041;3000003	40;2080	1	
10400199014	101@162.6;201@93;301@569;1303@0.05;903@0.1;1602@0.034;2102@0.017	10400199	14	101@18.6	4104041;3000003	40;2160	1	
10400199015	101@162.6;201@105;301@569;1303@0.05;903@0.1;1602@0.034;2102@0.017	10400199	15	201@12	4104041;3000003	40;2240	1	
10400199016	101@162.6;201@105;301@642.4;1303@0.05;903@0.1;1602@0.034;2102@0.017	10400199	16	301@73.4	4104041;3000003	40;2320	1	
10400199017	101@162.6;201@105;301@642.4;1303@0.05;903@0.1;1602@0.034;2102@0.034	10400199	17	2102@0.017	4104041;3000003	40;2400	1	
10400199018	101@181.2;201@105;301@642.4;1303@0.05;903@0.1;1602@0.034;2102@0.034	10400199	18	101@18.6	4104041;3000003	40;2480	1	
10400199019	101@181.2;201@117;301@642.4;1303@0.05;903@0.1;1602@0.034;2102@0.034	10400199	19	201@12	4104041;3000003	40;2560	1	
10400199020	101@181.2;201@117;301@715.8;1303@0.05;903@0.1;1602@0.034;2102@0.034	10400199	20	301@73.4	4104041;3000003	40;2640	1	
10400199021	101@181.2;201@117;301@715.8;1303@0.075;903@0.1;1602@0.034;2102@0.034	10400199	21	1303@0.025	4104041;4104042;3000003	55;55;2720	1	
10400199022	101@199.8;201@117;301@715.8;1303@0.075;903@0.1;1602@0.034;2102@0.034	10400199	22	101@18.6	4104041;4104042;3000003	55;55;2800	1	
10400199023	101@199.8;201@129;301@715.8;1303@0.075;903@0.1;1602@0.034;2102@0.034	10400199	23	201@12	4104041;4104042;3000003	55;55;2880	1	
10400199024	101@199.8;201@129;301@789.2;1303@0.075;903@0.1;1602@0.034;2102@0.034	10400199	24	301@73.4	4104041;4104042;3000003	55;55;2960	1	
10400199025	101@199.8;201@129;301@789.2;1303@0.075;903@0.15;1602@0.034;2102@0.034	10400199	25	903@0.05	4104041;4104042;3000003	55;55;3040	1	
10400199026	101@218.4;201@129;301@789.2;1303@0.075;903@0.15;1602@0.034;2102@0.034	10400199	26	101@18.6	4104041;4104042;3000003	55;55;3120	1	
10400199027	101@218.4;201@141;301@789.2;1303@0.075;903@0.15;1602@0.034;2102@0.034	10400199	27	201@12	4104041;4104042;3000003	55;55;3200	1	
10400199028	101@218.4;201@141;301@862.6;1303@0.075;903@0.15;1602@0.034;2102@0.034	10400199	28	301@73.4	4104041;4104042;3000003	55;55;3280	1	
10400199029	101@218.4;201@141;301@862.6;1303@0.075;903@0.15;1602@0.051;2102@0.034	10400199	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1	
10400199030	101@237;201@141;301@862.6;1303@0.075;903@0.15;1602@0.051;2102@0.034	10400199	30	101@18.6	4104041;4104042;3000003	55;55;3440	1	
10400199031	101@237;201@153;301@862.6;1303@0.075;903@0.15;1602@0.051;2102@0.034	10400199	31	201@12	4104041;4104042;3000003	70;70;3520	1	
10400199032	101@237;201@153;301@936;1303@0.075;903@0.15;1602@0.051;2102@0.034	10400199	32	301@73.4	4104041;4104042;3000003	70;70;3600	1	
10400199033	101@237;201@153;301@936;1303@0.075;903@0.15;1602@0.051;2102@0.051	10400199	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1	
10400199034	101@255.6;201@153;301@936;1303@0.075;903@0.15;1602@0.051;2102@0.051	10400199	34	101@18.6	4104041;4104042;3000003	70;70;3760	1	
10400199035	101@255.6;201@165;301@936;1303@0.075;903@0.15;1602@0.051;2102@0.051	10400199	35	201@12	4104041;4104042;3000003	70;70;3840	1	
10400199036	101@255.6;201@165;301@1009.4;1303@0.075;903@0.15;1602@0.051;2102@0.051	10400199	36	301@73.4	4104041;4104042;3000003	70;70;3920	1	
10400199037	101@255.6;201@165;301@1009.4;1303@0.1;903@0.15;1602@0.051;2102@0.051	10400199	37	1303@0.025	4104041;4104042;3000003	70;70;4000	1	
10400199038	101@274.2;201@165;301@1009.4;1303@0.1;903@0.15;1602@0.051;2102@0.051	10400199	38	101@18.6	4104041;4104042;3000003	70;70;4080	1	
10400199039	101@274.2;201@177;301@1009.4;1303@0.1;903@0.15;1602@0.051;2102@0.051	10400199	39	201@12	4104041;4104042;3000003	70;70;4160	1	
10400199040	101@274.2;201@177;301@1082.8;1303@0.1;903@0.15;1602@0.051;2102@0.051	10400199	40	301@73.4	4104041;4104042;3000003	70;70;4240	1	
10400199041	101@274.2;201@177;301@1082.8;1303@0.1;903@0.2;1602@0.051;2102@0.051	10400199	41	903@0.05	4104041;4104042;4104043;3000003	70;70;70;4320	1	
10400199042	101@292.8;201@177;301@1082.8;1303@0.1;903@0.2;1602@0.051;2102@0.051	10400199	42	101@18.6	4104041;4104042;4104043;3000003	70;70;70;4400	1	
10400199043	101@292.8;201@189;301@1082.8;1303@0.1;903@0.2;1602@0.051;2102@0.051	10400199	43	201@12	4104041;4104042;4104043;3000003	70;70;70;4480	1	
10400199044	101@292.8;201@189;301@1156.2;1303@0.1;903@0.2;1602@0.051;2102@0.051	10400199	44	301@73.4	4104041;4104042;4104043;3000003	70;70;70;4560	1	
10400199045	101@292.8;201@189;301@1156.2;1303@0.1;903@0.2;1602@0.068;2102@0.051	10400199	45	1602@0.017	4104041;4104042;4104043;3000003	70;70;70;4640	1	
10400199046	101@311.4;201@189;301@1156.2;1303@0.1;903@0.2;1602@0.068;2102@0.051	10400199	46	101@18.6	4104041;4104042;4104043;3000003	70;70;70;4720	1	
10400199047	101@311.4;201@201;301@1156.2;1303@0.1;903@0.2;1602@0.068;2102@0.051	10400199	47	201@12	4104041;4104042;4104043;3000003	70;70;70;4800	1	
10400199048	101@311.4;201@201;301@1229.6;1303@0.1;903@0.2;1602@0.068;2102@0.051	10400199	48	301@73.4	4104041;4104042;4104043;3000003	70;70;70;4880	1	
10400199049	101@311.4;201@201;301@1229.6;1303@0.1;903@0.2;1602@0.068;2102@0.068	10400199	49	2102@0.017	4104041;4104042;4104043;3000003	70;70;70;4960	1	
10400199050	101@330;201@201;301@1229.6;1303@0.1;903@0.2;1602@0.068;2102@0.068	10400199	50	101@18.6	4104041;4104042;4104043;3000003	70;70;70;5040	1	
10400199051	101@330;201@213;301@1229.6;1303@0.1;903@0.2;1602@0.068;2102@0.068	10400199	51	201@12	4104041;4104042;4104043;3000003	90;90;90;5120	1	
10400199052	101@330;201@213;301@1303;1303@0.1;903@0.2;1602@0.068;2102@0.068	10400199	52	301@73.4	4104041;4104042;4104043;3000003	90;90;90;5200	1	
10400199053	101@330;201@213;301@1303;1303@0.125;903@0.2;1602@0.068;2102@0.068	10400199	53	1303@0.025	4104041;4104042;4104043;3000003	90;90;90;5280	1	
10400199054	101@348.6;201@213;301@1303;1303@0.125;903@0.2;1602@0.068;2102@0.068	10400199	54	101@18.6	4104041;4104042;4104043;3000003	90;90;90;5360	1	
10400199055	101@348.6;201@225;301@1303;1303@0.125;903@0.2;1602@0.068;2102@0.068	10400199	55	201@12	4104041;4104042;4104043;3000003	90;90;90;5440	1	
10400199056	101@348.6;201@225;301@1376.4;1303@0.125;903@0.2;1602@0.068;2102@0.068	10400199	56	301@73.4	4104041;4104042;4104043;3000003	90;90;90;5520	1	
10400199057	101@348.6;201@225;301@1376.4;1303@0.125;903@0.25;1602@0.068;2102@0.068	10400199	57	903@0.05	4104041;4104042;4104043;3000003	90;90;90;5600	1	
10400199058	101@367.2;201@225;301@1376.4;1303@0.125;903@0.25;1602@0.068;2102@0.068	10400199	58	101@18.6	4104041;4104042;4104043;3000003	90;90;90;5680	1	
10400199059	101@367.2;201@237;301@1376.4;1303@0.125;903@0.25;1602@0.068;2102@0.068	10400199	59	201@12	4104041;4104042;4104043;3000003	90;90;90;5760	1	
10400199060	101@367.2;201@237;301@1449.8;1303@0.125;903@0.25;1602@0.068;2102@0.068	10400199	60	301@73.4	4104041;4104042;4104043;3000003	90;90;90;5840	1	
