ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
10900801001	101@44.8;201@17.6;301@103.7;703@0.022;401@0.01;1602@0.011;2102@0.011	10900801	1	101@44.8;201@17.6;301@103.7;703@0.022;401@0.01;1602@0.011;2102@0.011			1	
10900801002	101@61.6;201@17.6;301@103.7;703@0.022;401@0.01;1602@0.011;2102@0.011	10900801	2	101@16.8	4104041;3000003	15;900	1	
10900801003	101@61.6;201@24.2;301@103.7;703@0.022;401@0.01;1602@0.011;2102@0.011	10900801	3	201@6.6	4104041;3000003	15;960	1	
10900801004	101@61.6;201@24.2;301@142.6;703@0.022;401@0.01;1602@0.011;2102@0.011	10900801	4	301@38.9	4104041;3000003	15;1020	1	
10900801005	101@61.6;201@24.2;301@142.6;703@0.044;401@0.01;1602@0.011;2102@0.011	10900801	5	703@0.022	4104041;3000003	15;1080	1	
10900801006	101@78.4;201@24.2;301@142.6;703@0.044;401@0.01;1602@0.011;2102@0.011	10900801	6	101@16.8	4104041;3000003	15;1140	1	
10900801007	101@78.4;201@30.8;301@142.6;703@0.044;401@0.01;1602@0.011;2102@0.011	10900801	7	201@6.6	4104041;3000003	15;1200	1	
10900801008	101@78.4;201@30.8;301@181.5;703@0.044;401@0.01;1602@0.011;2102@0.011	10900801	8	301@38.9	4104041;3000003	15;1260	1	
10900801009	101@78.4;201@30.8;301@181.5;703@0.044;401@0.02;1602@0.011;2102@0.011	10900801	9	401@0.01	4104041;3000003	15;1320	1	
10900801010	101@95.2;201@30.8;301@181.5;703@0.044;401@0.02;1602@0.011;2102@0.011	10900801	10	101@16.8	4104041;3000003	15;1380	1	
10900801011	101@95.2;201@37.4;301@181.5;703@0.044;401@0.02;1602@0.011;2102@0.011	10900801	11	201@6.6	4104041;3000003	30;1440	1	
10900801012	101@95.2;201@37.4;301@220.4;703@0.044;401@0.02;1602@0.011;2102@0.011	10900801	12	301@38.9	4104041;3000003	30;1500	1	
10900801013	101@95.2;201@37.4;301@220.4;703@0.044;401@0.02;1602@0.022;2102@0.011	10900801	13	1602@0.011	4104041;3000003	30;1560	1	
10900801014	101@112;201@37.4;301@220.4;703@0.044;401@0.02;1602@0.022;2102@0.011	10900801	14	101@16.8	4104041;3000003	30;1620	1	
10900801015	101@112;201@44;301@220.4;703@0.044;401@0.02;1602@0.022;2102@0.011	10900801	15	201@6.6	4104041;3000003	30;1680	1	
10900801016	101@112;201@44;301@259.3;703@0.044;401@0.02;1602@0.022;2102@0.011	10900801	16	301@38.9	4104041;3000003	30;1740	1	
10900801017	101@112;201@44;301@259.3;703@0.044;401@0.02;1602@0.022;2102@0.022	10900801	17	2102@0.011	4104041;3000003	30;1800	1	
10900801018	101@128.8;201@44;301@259.3;703@0.044;401@0.02;1602@0.022;2102@0.022	10900801	18	101@16.8	4104041;3000003	30;1860	1	
10900801019	101@128.8;201@50.6;301@259.3;703@0.044;401@0.02;1602@0.022;2102@0.022	10900801	19	201@6.6	4104041;3000003	30;1920	1	
10900801020	101@128.8;201@50.6;301@298.2;703@0.044;401@0.02;1602@0.022;2102@0.022	10900801	20	301@38.9	4104041;3000003	30;1980	1	
10900801021	101@128.8;201@50.6;301@298.2;703@0.066;401@0.02;1602@0.022;2102@0.022	10900801	21	703@0.022	4104041;4104042;3000003	40;40;2040	1	
10900801022	101@145.6;201@50.6;301@298.2;703@0.066;401@0.02;1602@0.022;2102@0.022	10900801	22	101@16.8	4104041;4104042;3000003	40;40;2100	1	
10900801023	101@145.6;201@57.2;301@298.2;703@0.066;401@0.02;1602@0.022;2102@0.022	10900801	23	201@6.6	4104041;4104042;3000003	40;40;2160	1	
10900801024	101@145.6;201@57.2;301@337.1;703@0.066;401@0.02;1602@0.022;2102@0.022	10900801	24	301@38.9	4104041;4104042;3000003	40;40;2220	1	
10900801025	101@145.6;201@57.2;301@337.1;703@0.066;401@0.03;1602@0.022;2102@0.022	10900801	25	401@0.01	4104041;4104042;3000003	40;40;2280	1	
10900801026	101@162.4;201@57.2;301@337.1;703@0.066;401@0.03;1602@0.022;2102@0.022	10900801	26	101@16.8	4104041;4104042;3000003	40;40;2340	1	
10900801027	101@162.4;201@63.8;301@337.1;703@0.066;401@0.03;1602@0.022;2102@0.022	10900801	27	201@6.6	4104041;4104042;3000003	40;40;2400	1	
10900801028	101@162.4;201@63.8;301@376;703@0.066;401@0.03;1602@0.022;2102@0.022	10900801	28	301@38.9	4104041;4104042;3000003	40;40;2460	1	
10900801029	101@162.4;201@63.8;301@376;703@0.066;401@0.03;1602@0.033;2102@0.022	10900801	29	1602@0.011	4104041;4104042;3000003	40;40;2520	1	
10900801030	101@179.2;201@63.8;301@376;703@0.066;401@0.03;1602@0.033;2102@0.022	10900801	30	101@16.8	4104041;4104042;3000003	40;40;2580	1	
10900801031	101@179.2;201@70.4;301@376;703@0.066;401@0.03;1602@0.033;2102@0.022	10900801	31	201@6.6	4104041;4104042;3000003	50;50;2640	1	
10900801032	101@179.2;201@70.4;301@414.9;703@0.066;401@0.03;1602@0.033;2102@0.022	10900801	32	301@38.9	4104041;4104042;3000003	50;50;2700	1	
10900801033	101@179.2;201@70.4;301@414.9;703@0.066;401@0.03;1602@0.033;2102@0.033	10900801	33	2102@0.011	4104041;4104042;3000003	50;50;2760	1	
10900801034	101@196;201@70.4;301@414.9;703@0.066;401@0.03;1602@0.033;2102@0.033	10900801	34	101@16.8	4104041;4104042;3000003	50;50;2820	1	
10900801035	101@196;201@77;301@414.9;703@0.066;401@0.03;1602@0.033;2102@0.033	10900801	35	201@6.6	4104041;4104042;3000003	50;50;2880	1	
10900801036	101@196;201@77;301@453.8;703@0.066;401@0.03;1602@0.033;2102@0.033	10900801	36	301@38.9	4104041;4104042;3000003	50;50;2940	1	
10900801037	101@196;201@77;301@453.8;703@0.088;401@0.03;1602@0.033;2102@0.033	10900801	37	703@0.022	4104041;4104042;3000003	50;50;3000	1	
10900801038	101@212.8;201@77;301@453.8;703@0.088;401@0.03;1602@0.033;2102@0.033	10900801	38	101@16.8	4104041;4104042;3000003	50;50;3060	1	
10900801039	101@212.8;201@83.6;301@453.8;703@0.088;401@0.03;1602@0.033;2102@0.033	10900801	39	201@6.6	4104041;4104042;3000003	50;50;3120	1	
10900801040	101@212.8;201@83.6;301@492.7;703@0.088;401@0.03;1602@0.033;2102@0.033	10900801	40	301@38.9	4104041;4104042;3000003	50;50;3180	1	
10900801041	101@212.8;201@83.6;301@492.7;703@0.088;401@0.04;1602@0.033;2102@0.033	10900801	41	401@0.01	4104041;4104042;3000003	50;50;50;3240	1	
10900801042	101@229.6;201@83.6;301@492.7;703@0.088;401@0.04;1602@0.033;2102@0.033	10900801	42	101@16.8	4104041;4104042;4104043;3000003	50;50;50;3300	1	
10900801043	101@229.6;201@90.2;301@492.7;703@0.088;401@0.04;1602@0.033;2102@0.033	10900801	43	201@6.6	4104041;4104042;4104043;3000003	50;50;50;3360	1	
