ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
11500899001	101@108;201@47;301@251;603@0.017;1203@0.019;1602@0.017;2102@0.017	11500899	1	101@108;201@47;301@251;603@0.017;1203@0.019;1602@0.017;2102@0.017			1	
11500899002	101@130.7;201@47;301@251;603@0.017;1203@0.019;1602@0.017;2102@0.017	11500899	2	101@22.7	4104041;3000003	20;1200	1	
11500899003	101@130.7;201@56.9;301@251;603@0.017;1203@0.019;1602@0.017;2102@0.017	11500899	3	201@9.9	4104041;3000003	20;1280	1	
11500899004	101@130.7;201@56.9;301@303.8;603@0.017;1203@0.019;1602@0.017;2102@0.017	11500899	4	301@52.8	4104041;3000003	20;1360	1	
11500899005	101@130.7;201@56.9;301@303.8;603@0.034;1203@0.019;1602@0.017;2102@0.017	11500899	5	603@0.017	4104041;3000003	20;1440	1	
11500899006	101@153.4;201@56.9;301@303.8;603@0.034;1203@0.019;1602@0.017;2102@0.017	11500899	6	101@22.7	4104041;3000003	20;1520	1	
11500899007	101@153.4;201@66.8;301@303.8;603@0.034;1203@0.019;1602@0.017;2102@0.017	11500899	7	201@9.9	4104041;3000003	20;1600	1	
11500899008	101@153.4;201@66.8;301@356.6;603@0.034;1203@0.019;1602@0.017;2102@0.017	11500899	8	301@52.8	4104041;3000003	20;1680	1	
11500899009	101@153.4;201@66.8;301@356.6;603@0.034;1203@0.038;1602@0.017;2102@0.017	11500899	9	1203@0.019	4104041;3000003	20;1760	1	
11500899010	101@176.1;201@66.8;301@356.6;603@0.034;1203@0.038;1602@0.017;2102@0.017	11500899	10	101@22.7	4104041;3000003	20;1840	1	
11500899011	101@176.1;201@76.7;301@356.6;603@0.034;1203@0.038;1602@0.017;2102@0.017	11500899	11	201@9.9	4104041;3000003	40;1920	1	
11500899012	101@176.1;201@76.7;301@409.4;603@0.034;1203@0.038;1602@0.017;2102@0.017	11500899	12	301@52.8	4104041;3000003	40;2000	1	
11500899013	101@176.1;201@76.7;301@409.4;603@0.034;1203@0.038;1602@0.034;2102@0.017	11500899	13	1602@0.017	4104041;3000003	40;2080	1	
11500899014	101@198.8;201@76.7;301@409.4;603@0.034;1203@0.038;1602@0.034;2102@0.017	11500899	14	101@22.7	4104041;3000003	40;2160	1	
11500899015	101@198.8;201@86.6;301@409.4;603@0.034;1203@0.038;1602@0.034;2102@0.017	11500899	15	201@9.9	4104041;3000003	40;2240	1	
11500899016	101@198.8;201@86.6;301@462.2;603@0.034;1203@0.038;1602@0.034;2102@0.017	11500899	16	301@52.8	4104041;3000003	40;2320	1	
11500899017	101@198.8;201@86.6;301@462.2;603@0.034;1203@0.038;1602@0.034;2102@0.034	11500899	17	2102@0.017	4104041;3000003	40;2400	1	
11500899018	101@221.5;201@86.6;301@462.2;603@0.034;1203@0.038;1602@0.034;2102@0.034	11500899	18	101@22.7	4104041;3000003	40;2480	1	
11500899019	101@221.5;201@96.5;301@462.2;603@0.034;1203@0.038;1602@0.034;2102@0.034	11500899	19	201@9.9	4104041;3000003	40;2560	1	
11500899020	101@221.5;201@96.5;301@515;603@0.034;1203@0.038;1602@0.034;2102@0.034	11500899	20	301@52.8	4104041;3000003	40;2640	1	
11500899021	101@221.5;201@96.5;301@515;603@0.051;1203@0.038;1602@0.034;2102@0.034	11500899	21	603@0.017	4104041;4104042;3000003	55;55;2720	1	
11500899022	101@244.2;201@96.5;301@515;603@0.051;1203@0.038;1602@0.034;2102@0.034	11500899	22	101@22.7	4104041;4104042;3000003	55;55;2800	1	
11500899023	101@244.2;201@106.4;301@515;603@0.051;1203@0.038;1602@0.034;2102@0.034	11500899	23	201@9.9	4104041;4104042;3000003	55;55;2880	1	
11500899024	101@244.2;201@106.4;301@567.8;603@0.051;1203@0.038;1602@0.034;2102@0.034	11500899	24	301@52.8	4104041;4104042;3000003	55;55;2960	1	
11500899025	101@244.2;201@106.4;301@567.8;603@0.051;1203@0.057;1602@0.034;2102@0.034	11500899	25	1203@0.019	4104041;4104042;3000003	55;55;3040	1	
11500899026	101@266.9;201@106.4;301@567.8;603@0.051;1203@0.057;1602@0.034;2102@0.034	11500899	26	101@22.7	4104041;4104042;3000003	55;55;3120	1	
11500899027	101@266.9;201@116.3;301@567.8;603@0.051;1203@0.057;1602@0.034;2102@0.034	11500899	27	201@9.9	4104041;4104042;3000003	55;55;3200	1	
11500899028	101@266.9;201@116.3;301@620.6;603@0.051;1203@0.057;1602@0.034;2102@0.034	11500899	28	301@52.8	4104041;4104042;3000003	55;55;3280	1	
11500899029	101@266.9;201@116.3;301@620.6;603@0.051;1203@0.057;1602@0.051;2102@0.034	11500899	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1	
11500899030	101@289.6;201@116.3;301@620.6;603@0.051;1203@0.057;1602@0.051;2102@0.034	11500899	30	101@22.7	4104041;4104042;3000003	55;55;3440	1	
11500899031	101@289.6;201@126.2;301@620.6;603@0.051;1203@0.057;1602@0.051;2102@0.034	11500899	31	201@9.9	4104041;4104042;3000003	70;70;3520	1	
11500899032	101@289.6;201@126.2;301@673.4;603@0.051;1203@0.057;1602@0.051;2102@0.034	11500899	32	301@52.8	4104041;4104042;3000003	70;70;3600	1	
11500899033	101@289.6;201@126.2;301@673.4;603@0.051;1203@0.057;1602@0.051;2102@0.051	11500899	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1	
11500899034	101@312.3;201@126.2;301@673.4;603@0.051;1203@0.057;1602@0.051;2102@0.051	11500899	34	101@22.7	4104041;4104042;3000003	70;70;3760	1	
11500899035	101@312.3;201@136.1;301@673.4;603@0.051;1203@0.057;1602@0.051;2102@0.051	11500899	35	201@9.9	4104041;4104042;3000003	70;70;3840	1	
11500899036	101@312.3;201@136.1;301@726.2;603@0.051;1203@0.057;1602@0.051;2102@0.051	11500899	36	301@52.8	4104041;4104042;3000003	70;70;3920	1	
11500899037	101@312.3;201@136.1;301@726.2;603@0.068;1203@0.057;1602@0.051;2102@0.051	11500899	37	603@0.017	4104041;4104042;3000003	70;70;4000	1	
11500899038	101@335;201@136.1;301@726.2;603@0.068;1203@0.057;1602@0.051;2102@0.051	11500899	38	101@22.7	4104041;4104042;3000003	70;70;4080	1	
11500899039	101@335;201@146;301@726.2;603@0.068;1203@0.057;1602@0.051;2102@0.051	11500899	39	201@9.9	4104041;4104042;3000003	70;70;4160	1	
11500899040	101@335;201@146;301@779;603@0.068;1203@0.057;1602@0.051;2102@0.051	11500899	40	301@52.8	4104041;4104042;3000003	70;70;4240	1	
11500899041	101@335;201@146;301@779;603@0.068;1203@0.076;1602@0.051;2102@0.051	11500899	41	1203@0.019	4104041;4104042;4104043;3000003	70;70;70;4320	1	
11500899042	101@357.7;201@146;301@779;603@0.068;1203@0.076;1602@0.051;2102@0.051	11500899	42	101@22.7	4104041;4104042;4104043;3000003	70;70;70;4400	1	
11500899043	101@357.7;201@155.9;301@779;603@0.068;1203@0.076;1602@0.051;2102@0.051	11500899	43	201@9.9	4104041;4104042;4104043;3000003	70;70;70;4480	1	
11500899044	101@357.7;201@155.9;301@831.8;603@0.068;1203@0.076;1602@0.051;2102@0.051	11500899	44	301@52.8	4104041;4104042;4104043;3000003	70;70;70;4560	1	
11500899045	101@357.7;201@155.9;301@831.8;603@0.068;1203@0.076;1602@0.068;2102@0.051	11500899	45	1602@0.017	4104041;4104042;4104043;3000003	70;70;70;4640	1	
11500899046	101@380.4;201@155.9;301@831.8;603@0.068;1203@0.076;1602@0.068;2102@0.051	11500899	46	101@22.7	4104041;4104042;4104043;3000003	70;70;70;4720	1	
11500899047	101@380.4;201@165.8;301@831.8;603@0.068;1203@0.076;1602@0.068;2102@0.051	11500899	47	201@9.9	4104041;4104042;4104043;3000003	70;70;70;4800	1	
11500899048	101@380.4;201@165.8;301@884.6;603@0.068;1203@0.076;1602@0.068;2102@0.051	11500899	48	301@52.8	4104041;4104042;4104043;3000003	70;70;70;4880	1	
11500899049	101@380.4;201@165.8;301@884.6;603@0.068;1203@0.076;1602@0.068;2102@0.068	11500899	49	2102@0.017	4104041;4104042;4104043;3000003	70;70;70;4960	1	
11500899050	101@403.1;201@165.8;301@884.6;603@0.068;1203@0.076;1602@0.068;2102@0.068	11500899	50	101@22.7	4104041;4104042;4104043;3000003	70;70;70;5040	1	
11500899051	101@403.1;201@175.7;301@884.6;603@0.068;1203@0.076;1602@0.068;2102@0.068	11500899	51	201@9.9	4104041;4104042;4104043;3000003	90;90;90;5120	1	
11500899052	101@403.1;201@175.7;301@937.4;603@0.068;1203@0.076;1602@0.068;2102@0.068	11500899	52	301@52.8	4104041;4104042;4104043;3000003	90;90;90;5200	1	
11500899053	101@403.1;201@175.7;301@937.4;603@0.085;1203@0.076;1602@0.068;2102@0.068	11500899	53	603@0.017	4104041;4104042;4104043;3000003	90;90;90;5280	1	
11500899054	101@425.8;201@175.7;301@937.4;603@0.085;1203@0.076;1602@0.068;2102@0.068	11500899	54	101@22.7	4104041;4104042;4104043;3000003	90;90;90;5360	1	
11500899055	101@425.8;201@185.6;301@937.4;603@0.085;1203@0.076;1602@0.068;2102@0.068	11500899	55	201@9.9	4104041;4104042;4104043;3000003	90;90;90;5440	1	
11500899056	101@425.8;201@185.6;301@990.2;603@0.085;1203@0.076;1602@0.068;2102@0.068	11500899	56	301@52.8	4104041;4104042;4104043;3000003	90;90;90;5520	1	
