ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
10300302001	101@88;201@50;301@348;903@0.05;1303@0.025;1602@0.017;2102@0.017	10300302	1	101@88;201@50;301@348;903@0.05;1303@0.025;1602@0.017;2102@0.017			1	
10300302002	101@106.5;201@50;301@348;903@0.05;1303@0.025;1602@0.017;2102@0.017	10300302	2	101@18.5	4104041;3000003	20;1200	1	
10300302003	101@106.5;201@60.5;301@348;903@0.05;1303@0.025;1602@0.017;2102@0.017	10300302	3	201@10.5	4104041;3000003	20;1280	1	
10300302004	101@106.5;201@60.5;301@421.3;903@0.05;1303@0.025;1602@0.017;2102@0.017	10300302	4	301@73.3	4104041;3000003	20;1360	1	
10300302005	101@106.5;201@60.5;301@421.3;903@0.05;1303@0.05;1602@0.017;2102@0.017	10300302	5	1303@0.025	4104041;3000003	20;1440	1	
10300302006	101@125;201@60.5;301@421.3;903@0.05;1303@0.05;1602@0.017;2102@0.017	10300302	6	101@18.5	4104041;3000003	20;1520	1	
10300302007	101@125;201@71;301@421.3;903@0.05;1303@0.05;1602@0.017;2102@0.017	10300302	7	201@10.5	4104041;3000003	20;1600	1	
10300302008	101@125;201@71;301@494.6;903@0.05;1303@0.05;1602@0.017;2102@0.017	10300302	8	301@73.3	4104041;3000003	20;1680	1	
10300302009	101@125;201@71;301@494.6;903@0.1;1303@0.05;1602@0.017;2102@0.017	10300302	9	903@0.05	4104041;3000003	20;1760	1	
10300302010	101@143.5;201@71;301@494.6;903@0.1;1303@0.05;1602@0.017;2102@0.017	10300302	10	101@18.5	4104041;3000003	20;1840	1	
10300302011	101@143.5;201@81.5;301@494.6;903@0.1;1303@0.05;1602@0.017;2102@0.017	10300302	11	201@10.5	4104041;3000003	40;1920	1	
10300302012	101@143.5;201@81.5;301@567.9;903@0.1;1303@0.05;1602@0.017;2102@0.017	10300302	12	301@73.3	4104041;3000003	40;2000	1	
10300302013	101@143.5;201@81.5;301@567.9;903@0.1;1303@0.05;1602@0.034;2102@0.017	10300302	13	1602@0.017	4104041;3000003	40;2080	1	
10300302014	101@162;201@81.5;301@567.9;903@0.1;1303@0.05;1602@0.034;2102@0.017	10300302	14	101@18.5	4104041;3000003	40;2160	1	
10300302015	101@162;201@92;301@567.9;903@0.1;1303@0.05;1602@0.034;2102@0.017	10300302	15	201@10.5	4104041;3000003	40;2240	1	
10300302016	101@162;201@92;301@641.2;903@0.1;1303@0.05;1602@0.034;2102@0.017	10300302	16	301@73.3	4104041;3000003	40;2320	1	
10300302017	101@162;201@92;301@641.2;903@0.1;1303@0.05;1602@0.034;2102@0.034	10300302	17	2102@0.017	4104041;3000003	40;2400	1	
10300302018	101@180.5;201@92;301@641.2;903@0.1;1303@0.05;1602@0.034;2102@0.034	10300302	18	101@18.5	4104041;3000003	40;2480	1	
10300302019	101@180.5;201@102.5;301@641.2;903@0.1;1303@0.05;1602@0.034;2102@0.034	10300302	19	201@10.5	4104041;3000003	40;2560	1	
10300302020	101@180.5;201@102.5;301@714.5;903@0.1;1303@0.05;1602@0.034;2102@0.034	10300302	20	301@73.3	4104041;3000003	40;2640	1	
10300302021	101@180.5;201@102.5;301@714.5;903@0.1;1303@0.075;1602@0.034;2102@0.034	10300302	21	1303@0.025	4104041;4104042;3000003	55;55;2720	1	
10300302022	101@199;201@102.5;301@714.5;903@0.1;1303@0.075;1602@0.034;2102@0.034	10300302	22	101@18.5	4104041;4104042;3000003	55;55;2800	1	
10300302023	101@199;201@113;301@714.5;903@0.1;1303@0.075;1602@0.034;2102@0.034	10300302	23	201@10.5	4104041;4104042;3000003	55;55;2880	1	
10300302024	101@199;201@113;301@787.8;903@0.1;1303@0.075;1602@0.034;2102@0.034	10300302	24	301@73.3	4104041;4104042;3000003	55;55;2960	1	
