ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
11300299001	101@109;201@40;301@259;603@0.017;1203@0.019;1602@0.017;2102@0.017	11300299	1	101@109;201@40;301@259;603@0.017;1203@0.019;1602@0.017;2102@0.017			1	
11300299002	101@131.9;201@40;301@259;603@0.017;1203@0.019;1602@0.017;2102@0.017	11300299	2	101@22.9	4104041;3000003	20;1200	1	
11300299003	101@131.9;201@48.4;301@259;603@0.017;1203@0.019;1602@0.017;2102@0.017	11300299	3	201@8.4	4104041;3000003	20;1280	1	
11300299004	101@131.9;201@48.4;301@313.5;603@0.017;1203@0.019;1602@0.017;2102@0.017	11300299	4	301@54.5	4104041;3000003	20;1360	1	
11300299005	101@131.9;201@48.4;301@313.5;603@0.034;1203@0.019;1602@0.017;2102@0.017	11300299	5	603@0.017	4104041;3000003	20;1440	1	
11300299006	101@154.8;201@48.4;301@313.5;603@0.034;1203@0.019;1602@0.017;2102@0.017	11300299	6	101@22.9	4104041;3000003	20;1520	1	
11300299007	101@154.8;201@56.8;301@313.5;603@0.034;1203@0.019;1602@0.017;2102@0.017	11300299	7	201@8.4	4104041;3000003	20;1600	1	
11300299008	101@154.8;201@56.8;301@368;603@0.034;1203@0.019;1602@0.017;2102@0.017	11300299	8	301@54.5	4104041;3000003	20;1680	1	
11300299009	101@154.8;201@56.8;301@368;603@0.034;1203@0.038;1602@0.017;2102@0.017	11300299	9	1203@0.019	4104041;3000003	20;1760	1	
11300299010	101@177.7;201@56.8;301@368;603@0.034;1203@0.038;1602@0.017;2102@0.017	11300299	10	101@22.9	4104041;3000003	20;1840	1	
11300299011	101@177.7;201@65.2;301@368;603@0.034;1203@0.038;1602@0.017;2102@0.017	11300299	11	201@8.4	4104041;3000003	40;1920	1	
11300299012	101@177.7;201@65.2;301@422.5;603@0.034;1203@0.038;1602@0.017;2102@0.017	11300299	12	301@54.5	4104041;3000003	40;2000	1	
11300299013	101@177.7;201@65.2;301@422.5;603@0.034;1203@0.038;1602@0.034;2102@0.017	11300299	13	1602@0.017	4104041;3000003	40;2080	1	
11300299014	101@200.6;201@65.2;301@422.5;603@0.034;1203@0.038;1602@0.034;2102@0.017	11300299	14	101@22.9	4104041;3000003	40;2160	1	
11300299015	101@200.6;201@73.6;301@422.5;603@0.034;1203@0.038;1602@0.034;2102@0.017	11300299	15	201@8.4	4104041;3000003	40;2240	1	
11300299016	101@200.6;201@73.6;301@477;603@0.034;1203@0.038;1602@0.034;2102@0.017	11300299	16	301@54.5	4104041;3000003	40;2320	1	
11300299017	101@200.6;201@73.6;301@477;603@0.034;1203@0.038;1602@0.034;2102@0.034	11300299	17	2102@0.017	4104041;3000003	40;2400	1	
11300299018	101@223.5;201@73.6;301@477;603@0.034;1203@0.038;1602@0.034;2102@0.034	11300299	18	101@22.9	4104041;3000003	40;2480	1	
11300299019	101@223.5;201@82;301@477;603@0.034;1203@0.038;1602@0.034;2102@0.034	11300299	19	201@8.4	4104041;3000003	40;2560	1	
11300299020	101@223.5;201@82;301@531.5;603@0.034;1203@0.038;1602@0.034;2102@0.034	11300299	20	301@54.5	4104041;3000003	40;2640	1	
11300299021	101@223.5;201@82;301@531.5;603@0.051;1203@0.038;1602@0.034;2102@0.034	11300299	21	603@0.017	4104041;4104042;3000003	55;55;2720	1	
