ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
10302199001	101@98.8;201@43.3;301@326.8;1303@0.015;1601@0.014;1602@0.027;2102@0.041	10302199	1	101@98.8;201@43.3;301@326.8;1303@0.015;1601@0.014;1602@0.027;2102@0.041			1	
10302199002	101@119.6;201@43.3;301@326.8;1303@0.015;1601@0.014;1602@0.027;2102@0.041	10302199	2	101@20.8	4104041;3000003	20;1200	1	
10302199003	101@119.6;201@52.4;301@326.8;1303@0.015;1601@0.014;1602@0.027;2102@0.041	10302199	3	201@9.1	4104041;3000003	20;1280	1	
10302199004	101@119.6;201@52.4;301@395.6;1303@0.015;1601@0.014;1602@0.027;2102@0.041	10302199	4	301@68.8	4104041;3000003	20;1360	1	
10302199005	101@119.6;201@52.4;301@395.6;1303@0.03;1601@0.014;1602@0.027;2102@0.041	10302199	5	1303@0.015	4104041;3000003	20;1440	1	
10302199006	101@140.4;201@52.4;301@395.6;1303@0.03;1601@0.014;1602@0.027;2102@0.041	10302199	6	101@20.8	4104041;3000003	20;1520	1	
10302199007	101@140.4;201@61.5;301@395.6;1303@0.03;1601@0.014;1602@0.027;2102@0.041	10302199	7	201@9.1	4104041;3000003	20;1600	1	
10302199008	101@140.4;201@61.5;301@464.4;1303@0.03;1601@0.014;1602@0.027;2102@0.041	10302199	8	301@68.8	4104041;3000003	20;1680	1	
10302199009	101@140.4;201@61.5;301@464.4;1303@0.03;1601@0.028;1602@0.027;2102@0.041	10302199	9	1601@0.014	4104041;3000003	20;1760	1	
10302199010	101@161.2;201@61.5;301@464.4;1303@0.03;1601@0.028;1602@0.027;2102@0.041	10302199	10	101@20.8	4104041;3000003	20;1840	1	
10302199011	101@161.2;201@70.6;301@464.4;1303@0.03;1601@0.028;1602@0.027;2102@0.041	10302199	11	201@9.1	4104041;3000003	40;1920	1	
10302199012	101@161.2;201@70.6;301@533.2;1303@0.03;1601@0.028;1602@0.027;2102@0.041	10302199	12	301@68.8	4104041;3000003	40;2000	1	
10302199013	101@161.2;201@70.6;301@533.2;1303@0.03;1601@0.028;1602@0.054;2102@0.041	10302199	13	1602@0.027	4104041;3000003	40;2080	1	
10302199014	101@182;201@70.6;301@533.2;1303@0.03;1601@0.028;1602@0.054;2102@0.041	10302199	14	101@20.8	4104041;3000003	40;2160	1	
10302199015	101@182;201@79.7;301@533.2;1303@0.03;1601@0.028;1602@0.054;2102@0.041	10302199	15	201@9.1	4104041;3000003	40;2240	1	
10302199016	101@182;201@79.7;301@602;1303@0.03;1601@0.028;1602@0.054;2102@0.041	10302199	16	301@68.8	4104041;3000003	40;2320	1	
10302199017	101@182;201@79.7;301@602;1303@0.03;1601@0.028;1602@0.054;2102@0.082	10302199	17	2102@0.041	4104041;3000003	40;2400	1	
10302199018	101@202.8;201@79.7;301@602;1303@0.03;1601@0.028;1602@0.054;2102@0.082	10302199	18	101@20.8	4104041;3000003	40;2480	1	
10302199019	101@202.8;201@88.8;301@602;1303@0.03;1601@0.028;1602@0.054;2102@0.082	10302199	19	201@9.1	4104041;3000003	40;2560	1	
10302199020	101@202.8;201@88.8;301@670.8;1303@0.03;1601@0.028;1602@0.054;2102@0.082	10302199	20	301@68.8	4104041;3000003	40;2640	1	
10302199021	101@202.8;201@88.8;301@670.8;1303@0.045;1601@0.028;1602@0.054;2102@0.082	10302199	21	1303@0.015	4104041;4104042;3000003	55;55;2720	1	
10302199022	101@223.6;201@88.8;301@670.8;1303@0.045;1601@0.028;1602@0.054;2102@0.082	10302199	22	101@20.8	4104041;4104042;3000003	55;55;2800	1	
10302199023	101@223.6;201@97.9;301@670.8;1303@0.045;1601@0.028;1602@0.054;2102@0.082	10302199	23	201@9.1	4104041;4104042;3000003	55;55;2880	1	
10302199024	101@223.6;201@97.9;301@739.6;1303@0.045;1601@0.028;1602@0.054;2102@0.082	10302199	24	301@68.8	4104041;4104042;3000003	55;55;2960	1	
10302199025	101@223.6;201@97.9;301@739.6;1303@0.045;1601@0.042;1602@0.054;2102@0.082	10302199	25	1601@0.014	4104041;4104042;3000003	55;55;3040	1	
10302199026	101@244.4;201@97.9;301@739.6;1303@0.045;1601@0.042;1602@0.054;2102@0.082	10302199	26	101@20.8	4104041;4104042;3000003	55;55;3120	1	
10302199027	101@244.4;201@107;301@739.6;1303@0.045;1601@0.042;1602@0.054;2102@0.082	10302199	27	201@9.1	4104041;4104042;3000003	55;55;3200	1	
10302199028	101@244.4;201@107;301@808.4;1303@0.045;1601@0.042;1602@0.054;2102@0.082	10302199	28	301@68.8	4104041;4104042;3000003	55;55;3280	1	
10302199029	101@244.4;201@107;301@808.4;1303@0.045;1601@0.042;1602@0.081;2102@0.082	10302199	29	1602@0.027	4104041;4104042;3000003	55;55;3360	1	
10302199030	101@265.2;201@107;301@808.4;1303@0.045;1601@0.042;1602@0.081;2102@0.082	10302199	30	101@20.8	4104041;4104042;3000003	55;55;3440	1	
10302199031	101@265.2;201@116.1;301@808.4;1303@0.045;1601@0.042;1602@0.081;2102@0.082	10302199	31	201@9.1	4104041;4104042;3000003	70;70;3520	1	
10302199032	101@265.2;201@116.1;301@877.2;1303@0.045;1601@0.042;1602@0.081;2102@0.082	10302199	32	301@68.8	4104041;4104042;3000003	70;70;3600	1	
10302199033	101@265.2;201@116.1;301@877.2;1303@0.045;1601@0.042;1602@0.081;2102@0.123	10302199	33	2102@0.041	4104041;4104042;3000003	70;70;3680	1	
10302199034	101@286;201@116.1;301@877.2;1303@0.045;1601@0.042;1602@0.081;2102@0.123	10302199	34	101@20.8	4104041;4104042;3000003	70;70;3760	1	
10302199035	101@286;201@125.2;301@877.2;1303@0.045;1601@0.042;1602@0.081;2102@0.123	10302199	35	201@9.1	4104041;4104042;3000003	70;70;3840	1	
10302199036	101@286;201@125.2;301@946;1303@0.045;1601@0.042;1602@0.081;2102@0.123	10302199	36	301@68.8	4104041;4104042;3000003	70;70;3920	1	
10302199037	101@286;201@125.2;301@946;1303@0.06;1601@0.042;1602@0.081;2102@0.123	10302199	37	1303@0.015	4104041;4104042;3000003	70;70;4000	1	
10302199038	101@306.8;201@125.2;301@946;1303@0.06;1601@0.042;1602@0.081;2102@0.123	10302199	38	101@20.8	4104041;4104042;3000003	70;70;4080	1	
10302199039	101@306.8;201@134.3;301@946;1303@0.06;1601@0.042;1602@0.081;2102@0.123	10302199	39	201@9.1	4104041;4104042;3000003	70;70;4160	1	
10302199040	101@306.8;201@134.3;301@1014.8;1303@0.06;1601@0.042;1602@0.081;2102@0.123	10302199	40	301@68.8	4104041;4104042;3000003	70;70;4240	1	
10302199041	101@306.8;201@134.3;301@1014.8;1303@0.06;1601@0.056;1602@0.081;2102@0.123	10302199	41	1601@0.014	4104041;4104042;4104043;3000003	70;70;70;4320	1	
10302199042	101@327.6;201@134.3;301@1014.8;1303@0.06;1601@0.056;1602@0.081;2102@0.123	10302199	42	101@20.8	4104041;4104042;4104043;3000003	70;70;70;4400	1	
10302199043	101@327.6;201@143.4;301@1014.8;1303@0.06;1601@0.056;1602@0.081;2102@0.123	10302199	43	201@9.1	4104041;4104042;4104043;3000003	70;70;70;4480	1	
10302199044	101@327.6;201@143.4;301@1083.6;1303@0.06;1601@0.056;1602@0.081;2102@0.123	10302199	44	301@68.8	4104041;4104042;4104043;3000003	70;70;70;4560	1	
10302199045	101@327.6;201@143.4;301@1083.6;1303@0.06;1601@0.056;1602@0.108;2102@0.123	10302199	45	1602@0.027	4104041;4104042;4104043;3000003	70;70;70;4640	1	
10302199046	101@348.4;201@143.4;301@1083.6;1303@0.06;1601@0.056;1602@0.108;2102@0.123	10302199	46	101@20.8	4104041;4104042;4104043;3000003	70;70;70;4720	1	
10302199047	101@348.4;201@152.5;301@1083.6;1303@0.06;1601@0.056;1602@0.108;2102@0.123	10302199	47	201@9.1	4104041;4104042;4104043;3000003	70;70;70;4800	1	
10302199048	101@348.4;201@152.5;301@1152.4;1303@0.06;1601@0.056;1602@0.108;2102@0.123	10302199	48	301@68.8	4104041;4104042;4104043;3000003	70;70;70;4880	1	
10302199049	101@348.4;201@152.5;301@1152.4;1303@0.06;1601@0.056;1602@0.108;2102@0.164	10302199	49	2102@0.041	4104041;4104042;4104043;3000003	70;70;70;4960	1	
10302199050	101@369.2;201@152.5;301@1152.4;1303@0.06;1601@0.056;1602@0.108;2102@0.164	10302199	50	101@20.8	4104041;4104042;4104043;3000003	70;70;70;5040	1	
10302199051	101@369.2;201@161.6;301@1152.4;1303@0.06;1601@0.056;1602@0.108;2102@0.164	10302199	51	201@9.1	4104041;4104042;4104043;3000003	90;90;90;5120	1	
10302199052	101@369.2;201@161.6;301@1221.2;1303@0.06;1601@0.056;1602@0.108;2102@0.164	10302199	52	301@68.8	4104041;4104042;4104043;3000003	90;90;90;5200	1	
10302199053	101@369.2;201@161.6;301@1221.2;1303@0.075;1601@0.056;1602@0.108;2102@0.164	10302199	53	1303@0.015	4104041;4104042;4104043;3000003	90;90;90;5280	1	
10302199054	101@390;201@161.6;301@1221.2;1303@0.075;1601@0.056;1602@0.108;2102@0.164	10302199	54	101@20.8	4104041;4104042;4104043;3000003	90;90;90;5360	1	
10302199055	101@390;201@170.7;301@1221.2;1303@0.075;1601@0.056;1602@0.108;2102@0.164	10302199	55	201@9.1	4104041;4104042;4104043;3000003	90;90;90;5440	1	
10302199056	101@390;201@170.7;301@1290;1303@0.075;1601@0.056;1602@0.108;2102@0.164	10302199	56	301@68.8	4104041;4104042;4104043;3000003	90;90;90;5520	1	
10302199057	101@390;201@170.7;301@1290;1303@0.075;1601@0.07;1602@0.108;2102@0.164	10302199	57	1601@0.014	4104041;4104042;4104043;3000003	90;90;90;5600	1	
10302199058	101@410.8;201@170.7;301@1290;1303@0.075;1601@0.07;1602@0.108;2102@0.164	10302199	58	101@20.8	4104041;4104042;4104043;3000003	90;90;90;5680	1	
10302199059	101@410.8;201@179.8;301@1290;1303@0.075;1601@0.07;1602@0.108;2102@0.164	10302199	59	201@9.1	4104041;4104042;4104043;3000003	90;90;90;5760	1	
10302199060	101@410.8;201@179.8;301@1358.8;1303@0.075;1601@0.07;1602@0.108;2102@0.164	10302199	60	301@68.8	4104041;4104042;4104043;3000003	90;90;90;5840	1	
