ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
10400201001	101@50;201@16;301@98;401@0.01;703@0.033;1602@0.011;2102@0.011	10400201	1	101@50;201@16;301@98;401@0.01;703@0.033;1602@0.011;2102@0.011			1	
10400201002	101@68.8;201@16;301@98;401@0.01;703@0.033;1602@0.011;2102@0.011	10400201	2	101@18.8	4104041;3000003	15;900	1	
10400201003	101@68.8;201@22;301@98;401@0.01;703@0.033;1602@0.011;2102@0.011	10400201	3	201@6	4104041;3000003	15;960	1	
10400201004	101@68.8;201@22;301@134.8;401@0.01;703@0.033;1602@0.011;2102@0.011	10400201	4	301@36.8	4104041;3000003	15;1020	1	
10400201005	101@68.8;201@22;301@134.8;401@0.01;703@0.066;1602@0.011;2102@0.011	10400201	5	703@0.033	4104041;3000003	15;1080	1	
10400201006	101@87.6;201@22;301@134.8;401@0.01;703@0.066;1602@0.011;2102@0.011	10400201	6	101@18.8	4104041;3000003	15;1140	1	
10400201007	101@87.6;201@28;301@134.8;401@0.01;703@0.066;1602@0.011;2102@0.011	10400201	7	201@6	4104041;3000003	15;1200	1	
10400201008	101@87.6;201@28;301@171.6;401@0.01;703@0.066;1602@0.011;2102@0.011	10400201	8	301@36.8	4104041;3000003	15;1260	1	
10400201009	101@87.6;201@28;301@171.6;401@0.02;703@0.066;1602@0.011;2102@0.011	10400201	9	401@0.01	4104041;3000003	15;1320	1	
10400201010	101@106.4;201@28;301@171.6;401@0.02;703@0.066;1602@0.011;2102@0.011	10400201	10	101@18.8	4104041;3000003	15;1380	1	
10400201011	101@106.4;201@34;301@171.6;401@0.02;703@0.066;1602@0.011;2102@0.011	10400201	11	201@6	4104041;3000003	30;1440	1	
10400201012	101@106.4;201@34;301@208.4;401@0.02;703@0.066;1602@0.011;2102@0.011	10400201	12	301@36.8	4104041;3000003	30;1500	1	
10400201013	101@106.4;201@34;301@208.4;401@0.02;703@0.066;1602@0.022;2102@0.011	10400201	13	1602@0.011	4104041;3000003	30;1560	1	
10400201014	101@125.2;201@34;301@208.4;401@0.02;703@0.066;1602@0.022;2102@0.011	10400201	14	101@18.8	4104041;3000003	30;1620	1	
10400201015	101@125.2;201@40;301@208.4;401@0.02;703@0.066;1602@0.022;2102@0.011	10400201	15	201@6	4104041;3000003	30;1680	1	
10400201016	101@125.2;201@40;301@245.2;401@0.02;703@0.066;1602@0.022;2102@0.011	10400201	16	301@36.8	4104041;3000003	30;1740	1	
10400201017	101@125.2;201@40;301@245.2;401@0.02;703@0.066;1602@0.022;2102@0.022	10400201	17	2102@0.011	4104041;3000003	30;1800	1	
10400201018	101@144;201@40;301@245.2;401@0.02;703@0.066;1602@0.022;2102@0.022	10400201	18	101@18.8	4104041;3000003	30;1860	1	
10400201019	101@144;201@46;301@245.2;401@0.02;703@0.066;1602@0.022;2102@0.022	10400201	19	201@6	4104041;3000003	30;1920	1	
10400201020	101@144;201@46;301@282;401@0.02;703@0.066;1602@0.022;2102@0.022	10400201	20	301@36.8	4104041;3000003	30;1980	1	
10400201021	101@144;201@46;301@282;401@0.02;703@0.099;1602@0.022;2102@0.022	10400201	21	703@0.033	4104041;4104042;3000003	40;40;2040	1	
10400201022	101@162.8;201@46;301@282;401@0.02;703@0.099;1602@0.022;2102@0.022	10400201	22	101@18.8	4104041;4104042;3000003	40;40;2100	1	
10400201023	101@162.8;201@52;301@282;401@0.02;703@0.099;1602@0.022;2102@0.022	10400201	23	201@6	4104041;4104042;3000003	40;40;2160	1	
10400201024	101@162.8;201@52;301@318.8;401@0.02;703@0.099;1602@0.022;2102@0.022	10400201	24	301@36.8	4104041;4104042;3000003	40;40;2220	1	
