ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
13800199001	101@80;201@59;301@355;903@0.033;1303@0.037;1602@0.017;2102@0.017	13800199	1	101@80;201@59;301@355;903@0.033;1303@0.037;1602@0.017;2102@0.017			1	
13800199002	101@96.8;201@59;301@355;903@0.033;1303@0.037;1602@0.017;2102@0.017	13800199	2	101@16.8	4104041;3000003	20;1200	1	
13800199003	101@96.8;201@71.4;301@355;903@0.033;1303@0.037;1602@0.017;2102@0.017	13800199	3	201@12.4	4104041;3000003	20;1280	1	
13800199004	101@96.8;201@71.4;301@429.7;903@0.033;1303@0.037;1602@0.017;2102@0.017	13800199	4	301@74.7	4104041;3000003	20;1360	1	
13800199005	101@96.8;201@71.4;301@429.7;903@0.066;1303@0.037;1602@0.017;2102@0.017	13800199	5	903@0.033	4104041;3000003	20;1440	1	
13800199006	101@113.6;201@71.4;301@429.7;903@0.066;1303@0.037;1602@0.017;2102@0.017	13800199	6	101@16.8	4104041;3000003	20;1520	1	
13800199007	101@113.6;201@83.8;301@429.7;903@0.066;1303@0.037;1602@0.017;2102@0.017	13800199	7	201@12.4	4104041;3000003	20;1600	1	
13800199008	101@113.6;201@83.8;301@504.4;903@0.066;1303@0.037;1602@0.017;2102@0.017	13800199	8	301@74.7	4104041;3000003	20;1680	1	
13800199009	101@113.6;201@83.8;301@504.4;903@0.066;1303@0.074;1602@0.017;2102@0.017	13800199	9	1303@0.037	4104041;3000003	20;1760	1	
13800199010	101@130.4;201@83.8;301@504.4;903@0.066;1303@0.074;1602@0.017;2102@0.017	13800199	10	101@16.8	4104041;3000003	20;1840	1	
13800199011	101@130.4;201@96.2;301@504.4;903@0.066;1303@0.074;1602@0.017;2102@0.017	13800199	11	201@12.4	4104041;3000003	40;1920	1	
13800199012	101@130.4;201@96.2;301@579.1;903@0.066;1303@0.074;1602@0.017;2102@0.017	13800199	12	301@74.7	4104041;3000003	40;2000	1	
13800199013	101@130.4;201@96.2;301@579.1;903@0.066;1303@0.074;1602@0.034;2102@0.017	13800199	13	1602@0.017	4104041;3000003	40;2080	1	
13800199014	101@147.2;201@96.2;301@579.1;903@0.066;1303@0.074;1602@0.034;2102@0.017	13800199	14	101@16.8	4104041;3000003	40;2160	1	
