ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
11000899001	101@105.6;201@41;301@248.5;603@0.025;1203@0.012;1602@0.017;2102@0.017	11000899	1	101@105.6;201@41;301@248.5;603@0.025;1203@0.012;1602@0.017;2102@0.017			1	
11000899002	101@127.8;201@41;301@248.5;603@0.025;1203@0.012;1602@0.017;2102@0.017	11000899	2	101@22.2	4104041;3000003	20;1200	1	
11000899003	101@127.8;201@49.6;301@248.5;603@0.025;1203@0.012;1602@0.017;2102@0.017	11000899	3	201@8.6	4104041;3000003	20;1280	1	
11000899004	101@127.8;201@49.6;301@300.8;603@0.025;1203@0.012;1602@0.017;2102@0.017	11000899	4	301@52.3	4104041;3000003	20;1360	1	
11000899005	101@127.8;201@49.6;301@300.8;603@0.05;1203@0.012;1602@0.017;2102@0.017	11000899	5	603@0.025	4104041;3000003	20;1440	1	
11000899006	101@150;201@49.6;301@300.8;603@0.05;1203@0.012;1602@0.017;2102@0.017	11000899	6	101@22.2	4104041;3000003	20;1520	1	
11000899007	101@150;201@58.2;301@300.8;603@0.05;1203@0.012;1602@0.017;2102@0.017	11000899	7	201@8.6	4104041;3000003	20;1600	1	
11000899008	101@150;201@58.2;301@353.1;603@0.05;1203@0.012;1602@0.017;2102@0.017	11000899	8	301@52.3	4104041;3000003	20;1680	1	
11000899009	101@150;201@58.2;301@353.1;603@0.05;1203@0.024;1602@0.017;2102@0.017	11000899	9	1203@0.012	4104041;3000003	20;1760	1	
11000899010	101@172.2;201@58.2;301@353.1;603@0.05;1203@0.024;1602@0.017;2102@0.017	11000899	10	101@22.2	4104041;3000003	20;1840	1	
11000899011	101@172.2;201@66.8;301@353.1;603@0.05;1203@0.024;1602@0.017;2102@0.017	11000899	11	201@8.6	4104041;3000003	40;1920	1	
11000899012	101@172.2;201@66.8;301@405.4;603@0.05;1203@0.024;1602@0.017;2102@0.017	11000899	12	301@52.3	4104041;3000003	40;2000	1	
11000899013	101@172.2;201@66.8;301@405.4;603@0.05;1203@0.024;1602@0.034;2102@0.017	11000899	13	1602@0.017	4104041;3000003	40;2080	1	
11000899014	101@194.4;201@66.8;301@405.4;603@0.05;1203@0.024;1602@0.034;2102@0.017	11000899	14	101@22.2	4104041;3000003	40;2160	1	
11000899015	101@194.4;201@75.4;301@405.4;603@0.05;1203@0.024;1602@0.034;2102@0.017	11000899	15	201@8.6	4104041;3000003	40;2240	1	
11000899016	101@194.4;201@75.4;301@457.7;603@0.05;1203@0.024;1602@0.034;2102@0.017	11000899	16	301@52.3	4104041;3000003	40;2320	1	
11000899017	101@194.4;201@75.4;301@457.7;603@0.05;1203@0.024;1602@0.034;2102@0.034	11000899	17	2102@0.017	4104041;3000003	40;2400	1	
11000899018	101@216.6;201@75.4;301@457.7;603@0.05;1203@0.024;1602@0.034;2102@0.034	11000899	18	101@22.2	4104041;3000003	40;2480	1	
11000899019	101@216.6;201@84;301@457.7;603@0.05;1203@0.024;1602@0.034;2102@0.034	11000899	19	201@8.6	4104041;3000003	40;2560	1	
11000899020	101@216.6;201@84;301@510;603@0.05;1203@0.024;1602@0.034;2102@0.034	11000899	20	301@52.3	4104041;3000003	40;2640	1	
11000899021	101@216.6;201@84;301@510;603@0.075;1203@0.024;1602@0.034;2102@0.034	11000899	21	603@0.025	4104041;4104042;3000003	55;55;2720	1	
11000899022	101@238.8;201@84;301@510;603@0.075;1203@0.024;1602@0.034;2102@0.034	11000899	22	101@22.2	4104041;4104042;3000003	55;55;2800	1	
