ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
15100899001	101@108;201@39;301@248;603@0.025;1203@0.012;1602@0.017;2102@0.017	15100899	1	101@108;201@39;301@248;603@0.025;1203@0.012;1602@0.017;2102@0.017			1	
15100899002	101@130.7;201@39;301@248;603@0.025;1203@0.012;1602@0.017;2102@0.017	15100899	2	101@22.7	4104041;3000003	20;1200	1	
15100899003	101@130.7;201@47.2;301@248;603@0.025;1203@0.012;1602@0.017;2102@0.017	15100899	3	201@8.2	4104041;3000003	20;1280	1	
15100899004	101@130.7;201@47.2;301@300.2;603@0.025;1203@0.012;1602@0.017;2102@0.017	15100899	4	301@52.2	4104041;3000003	20;1360	1	
15100899005	101@130.7;201@47.2;301@300.2;603@0.05;1203@0.012;1602@0.017;2102@0.017	15100899	5	603@0.025	4104041;3000003	20;1440	1	
15100899006	101@153.4;201@47.2;301@300.2;603@0.05;1203@0.012;1602@0.017;2102@0.017	15100899	6	101@22.7	4104041;3000003	20;1520	1	
15100899007	101@153.4;201@55.4;301@300.2;603@0.05;1203@0.012;1602@0.017;2102@0.017	15100899	7	201@8.2	4104041;3000003	20;1600	1	
15100899008	101@153.4;201@55.4;301@352.4;603@0.05;1203@0.012;1602@0.017;2102@0.017	15100899	8	301@52.2	4104041;3000003	20;1680	1	
15100899009	101@153.4;201@55.4;301@352.4;603@0.05;1203@0.024;1602@0.017;2102@0.017	15100899	9	1203@0.012	4104041;3000003	20;1760	1	
15100899010	101@176.1;201@55.4;301@352.4;603@0.05;1203@0.024;1602@0.017;2102@0.017	15100899	10	101@22.7	4104041;3000003	20;1840	1	
15100899011	101@176.1;201@63.6;301@352.4;603@0.05;1203@0.024;1602@0.017;2102@0.017	15100899	11	201@8.2	4104041;3000003	40;1920	1	
15100899012	101@176.1;201@63.6;301@404.6;603@0.05;1203@0.024;1602@0.017;2102@0.017	15100899	12	301@52.2	4104041;3000003	40;2000	1	
15100899013	101@176.1;201@63.6;301@404.6;603@0.05;1203@0.024;1602@0.034;2102@0.017	15100899	13	1602@0.017	4104041;3000003	40;2080	1	
15100899014	101@198.8;201@63.6;301@404.6;603@0.05;1203@0.024;1602@0.034;2102@0.017	15100899	14	101@22.7	4104041;3000003	40;2160	1	
15100899015	101@198.8;201@71.8;301@404.6;603@0.05;1203@0.024;1602@0.034;2102@0.017	15100899	15	201@8.2	4104041;3000003	40;2240	1	
15100899016	101@198.8;201@71.8;301@456.8;603@0.05;1203@0.024;1602@0.034;2102@0.017	15100899	16	301@52.2	4104041;3000003	40;2320	1	
15100899017	101@198.8;201@71.8;301@456.8;603@0.05;1203@0.024;1602@0.034;2102@0.034	15100899	17	2102@0.017	4104041;3000003	40;2400	1	
