ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
10800801001	101@27.2;201@9.9;301@66.9;703@0.033;401@0.01;1602@0.011;2102@0.011	10800801	1	101@27.2;201@9.9;301@66.9;703@0.033;401@0.01;1602@0.011;2102@0.011			1	
10800801002	101@37.4;201@9.9;301@66.9;703@0.033;401@0.01;1602@0.011;2102@0.011	10800801	2	101@10.2	4104041;3000003	15;900	1	
10800801003	101@37.4;201@13.6;301@66.9;703@0.033;401@0.01;1602@0.011;2102@0.011	10800801	3	201@3.7	4104041;3000003	15;960	1	
10800801004	101@37.4;201@13.6;301@92;703@0.033;401@0.01;1602@0.011;2102@0.011	10800801	4	301@25.1	4104041;3000003	15;1020	1	
10800801005	101@37.4;201@13.6;301@92;703@0.066;401@0.01;1602@0.011;2102@0.011	10800801	5	703@0.033	4104041;3000003	15;1080	1	
10800801006	101@47.6;201@13.6;301@92;703@0.066;401@0.01;1602@0.011;2102@0.011	10800801	6	101@10.2	4104041;3000003	15;1140	1	
10800801007	101@47.6;201@17.3;301@92;703@0.066;401@0.01;1602@0.011;2102@0.011	10800801	7	201@3.7	4104041;3000003	15;1200	1	
10800801008	101@47.6;201@17.3;301@117.1;703@0.066;401@0.01;1602@0.011;2102@0.011	10800801	8	301@25.1	4104041;3000003	15;1260	1	
10800801009	101@47.6;201@17.3;301@117.1;703@0.066;401@0.02;1602@0.011;2102@0.011	10800801	9	401@0.01	4104041;3000003	15;1320	1	
10800801010	101@57.8;201@17.3;301@117.1;703@0.066;401@0.02;1602@0.011;2102@0.011	10800801	10	101@10.2	4104041;3000003	15;1380	1	
10800801011	101@57.8;201@21;301@117.1;703@0.066;401@0.02;1602@0.011;2102@0.011	10800801	11	201@3.7	4104041;3000003	30;1440	1	
10800801012	101@57.8;201@21;301@142.2;703@0.066;401@0.02;1602@0.011;2102@0.011	10800801	12	301@25.1	4104041;3000003	30;1500	1	
10800801013	101@57.8;201@21;301@142.2;703@0.066;401@0.02;1602@0.022;2102@0.011	10800801	13	1602@0.011	4104041;3000003	30;1560	1	
10800801014	101@68;201@21;301@142.2;703@0.066;401@0.02;1602@0.022;2102@0.011	10800801	14	101@10.2	4104041;3000003	30;1620	1	
10800801015	101@68;201@24.7;301@142.2;703@0.066;401@0.02;1602@0.022;2102@0.011	10800801	15	201@3.7	4104041;3000003	30;1680	1	
10800801016	101@68;201@24.7;301@167.3;703@0.066;401@0.02;1602@0.022;2102@0.011	10800801	16	301@25.1	4104041;3000003	30;1740	1	
10800801017	101@68;201@24.7;301@167.3;703@0.066;401@0.02;1602@0.022;2102@0.022	10800801	17	2102@0.011	4104041;3000003	30;1800	1	
10800801018	101@78.2;201@24.7;301@167.3;703@0.066;401@0.02;1602@0.022;2102@0.022	10800801	18	101@10.2	4104041;3000003	30;1860	1	
10800801019	101@78.2;201@28.4;301@167.3;703@0.066;401@0.02;1602@0.022;2102@0.022	10800801	19	201@3.7	4104041;3000003	30;1920	1	
10800801020	101@78.2;201@28.4;301@192.4;703@0.066;401@0.02;1602@0.022;2102@0.022	10800801	20	301@25.1	4104041;3000003	30;1980	1	
10800801021	101@78.2;201@28.4;301@192.4;703@0.099;401@0.02;1602@0.022;2102@0.022	10800801	21	703@0.033	4104041;4104042;3000003	40;40;2040	1	
10800801022	101@88.4;201@28.4;301@192.4;703@0.099;401@0.02;1602@0.022;2102@0.022	10800801	22	101@10.2	4104041;4104042;3000003	40;40;2100	1	
10800801023	101@88.4;201@32.1;301@192.4;703@0.099;401@0.02;1602@0.022;2102@0.022	10800801	23	201@3.7	4104041;4104042;3000003	40;40;2160	1	
10800801024	101@88.4;201@32.1;301@217.5;703@0.099;401@0.02;1602@0.022;2102@0.022	10800801	24	301@25.1	4104041;4104042;3000003	40;40;2220	1	
10800801025	101@88.4;201@32.1;301@217.5;703@0.099;401@0.03;1602@0.022;2102@0.022	10800801	25	401@0.01	4104041;4104042;3000003	40;40;2280	1	
10800801026	101@98.6;201@32.1;301@217.5;703@0.099;401@0.03;1602@0.022;2102@0.022	10800801	26	101@10.2	4104041;4104042;3000003	40;40;2340	1	
10800801027	101@98.6;201@35.8;301@217.5;703@0.099;401@0.03;1602@0.022;2102@0.022	10800801	27	201@3.7	4104041;4104042;3000003	40;40;2400	1	
10800801028	101@98.6;201@35.8;301@242.6;703@0.099;401@0.03;1602@0.022;2102@0.022	10800801	28	301@25.1	4104041;4104042;3000003	40;40;2460	1	
10800801029	101@98.6;201@35.8;301@242.6;703@0.099;401@0.03;1602@0.033;2102@0.022	10800801	29	1602@0.011	4104041;4104042;3000003	40;40;2520	1	
10800801030	101@108.8;201@35.8;301@242.6;703@0.099;401@0.03;1602@0.033;2102@0.022	10800801	30	101@10.2	4104041;4104042;3000003	40;40;2580	1	
10800801031	101@108.8;201@39.5;301@242.6;703@0.099;401@0.03;1602@0.033;2102@0.022	10800801	31	201@3.7	4104041;4104042;3000003	50;50;2640	1	
10800801032	101@108.8;201@39.5;301@267.7;703@0.099;401@0.03;1602@0.033;2102@0.022	10800801	32	301@25.1	4104041;4104042;3000003	50;50;2700	1	
10800801033	101@108.8;201@39.5;301@267.7;703@0.099;401@0.03;1602@0.033;2102@0.033	10800801	33	2102@0.011	4104041;4104042;3000003	50;50;2760	1	
10800801034	101@119;201@39.5;301@267.7;703@0.099;401@0.03;1602@0.033;2102@0.033	10800801	34	101@10.2	4104041;4104042;3000003	50;50;2820	1	
10800801035	101@119;201@43.2;301@267.7;703@0.099;401@0.03;1602@0.033;2102@0.033	10800801	35	201@3.7	4104041;4104042;3000003	50;50;2880	1	
10800801036	101@119;201@43.2;301@292.8;703@0.099;401@0.03;1602@0.033;2102@0.033	10800801	36	301@25.1	4104041;4104042;3000003	50;50;2940	1	
10800801037	101@119;201@43.2;301@292.8;703@0.132;401@0.03;1602@0.033;2102@0.033	10800801	37	703@0.033	4104041;4104042;3000003	50;50;3000	1	
10800801038	101@129.2;201@43.2;301@292.8;703@0.132;401@0.03;1602@0.033;2102@0.033	10800801	38	101@10.2	4104041;4104042;3000003	50;50;3060	1	
10800801039	101@129.2;201@46.9;301@292.8;703@0.132;401@0.03;1602@0.033;2102@0.033	10800801	39	201@3.7	4104041;4104042;3000003	50;50;3120	1	
10800801040	101@129.2;201@46.9;301@317.9;703@0.132;401@0.03;1602@0.033;2102@0.033	10800801	40	301@25.1	4104041;4104042;3000003	50;50;3180	1	
10800801041	101@129.2;201@46.9;301@317.9;703@0.132;401@0.04;1602@0.033;2102@0.033	10800801	41	401@0.01	4104041;4104042;3000003	50;50;50;3240	1	
10800801042	101@139.4;201@46.9;301@317.9;703@0.132;401@0.04;1602@0.033;2102@0.033	10800801	42	101@10.2	4104041;4104042;4104043;3000003	50;50;50;3300	1	
10800801043	101@139.4;201@50.6;301@317.9;703@0.132;401@0.04;1602@0.033;2102@0.033	10800801	43	201@3.7	4104041;4104042;4104043;3000003	50;50;50;3360	1	
10800801044	101@139.4;201@50.6;301@343;703@0.132;401@0.04;1602@0.033;2102@0.033	10800801	44	301@25.1	4104041;4104042;4104043;3000003	50;50;50;3420	1	
10800801045	101@139.4;201@50.6;301@343;703@0.132;401@0.04;1602@0.044;2102@0.033	10800801	45	1602@0.011	4104041;4104042;4104043;3000003	50;50;50;3480	1	
10800801046	101@149.6;201@50.6;301@343;703@0.132;401@0.04;1602@0.044;2102@0.033	10800801	46	101@10.2	4104041;4104042;4104043;3000003	50;50;50;3540	1	
10800801047	101@149.6;201@54.3;301@343;703@0.132;401@0.04;1602@0.044;2102@0.033	10800801	47	201@3.7	4104041;4104042;4104043;3000003	50;50;50;3600	1	
10800801048	101@149.6;201@54.3;301@368.1;703@0.132;401@0.04;1602@0.044;2102@0.033	10800801	48	301@25.1	4104041;4104042;4104043;3000003	50;50;50;3660	1	
10800801049	101@149.6;201@54.3;301@368.1;703@0.132;401@0.04;1602@0.044;2102@0.044	10800801	49	2102@0.011	4104041;4104042;4104043;3000003	50;50;50;3720	1	
10800801050	101@159.8;201@54.3;301@368.1;703@0.132;401@0.04;1602@0.044;2102@0.044	10800801	50	101@10.2	4104041;4104042;4104043;3000003	50;50;50;3780	1	
10800801051	101@159.8;201@58;301@368.1;703@0.132;401@0.04;1602@0.044;2102@0.044	10800801	51	201@3.7	4104041;4104042;4104043;3000003	70;70;70;3840	1	
10800801052	101@159.8;201@58;301@393.2;703@0.132;401@0.04;1602@0.044;2102@0.044	10800801	52	301@25.1	4104041;4104042;4104043;3000003	70;70;70;3900	1	
10800801053	101@159.8;201@58;301@393.2;703@0.165;401@0.04;1602@0.044;2102@0.044	10800801	53	703@0.033	4104041;4104042;4104043;3000003	70;70;70;3960	1	
10800801054	101@170;201@58;301@393.2;703@0.165;401@0.04;1602@0.044;2102@0.044	10800801	54	101@10.2	4104041;4104042;4104043;3000003	70;70;70;4020	1	
10800801055	101@170;201@61.7;301@393.2;703@0.165;401@0.04;1602@0.044;2102@0.044	10800801	55	201@3.7	4104041;4104042;4104043;3000003	70;70;70;4080	1	
10800801056	101@170;201@61.7;301@418.3;703@0.165;401@0.04;1602@0.044;2102@0.044	10800801	56	301@25.1	4104041;4104042;4104043;3000003	70;70;70;4140	1	
10800801057	101@170;201@61.7;301@418.3;703@0.165;401@0.05;1602@0.044;2102@0.044	10800801	57	401@0.01	4104041;4104042;4104043;3000003	70;70;70;4200	1	
10800801058	101@180.2;201@61.7;301@418.3;703@0.165;401@0.05;1602@0.044;2102@0.044	10800801	58	101@10.2	4104041;4104042;4104043;3000003	70;70;70;4260	1	
