"Skill_C_001_01_B_AtkM","Skill_C_001_01_B_AtkM","Skill_C_001_01_B","1","1","AtkM","AtkM","Order","","","False","0","0","0","","","FALSE","None","None","TopDownTarget","1","True","","Rectangle","11.9","50","0.89,0.03","","","","","","","","","","","False","C001_S01B@{0}"
"Skill_C_001_01_B_LinkSkill_01","Skill_C_001_01_B_LinkSkill","Skill_C_001_01_B","1","1","LinkSkill","LinkSkill","Order","","","False","7","18","0","","","FALSE","Ally","HpLowR","TopDownTarget","1","True","","All","","","","","","","","","","Str_Skill_Name_C001_S01B_LinkSkill","Str_Skill_Desc_C001_S01B_LinkSkill_01","Str_Skill_GradeDesc_C001_S01B_LinkSkill_01","ICON_SKILL_C001S01B_LINK","False","C001_S01B@{0}"
"Skill_C_001_01_B_LinkSkill_02","Skill_C_001_01_B_LinkSkill","Skill_C_001_01_B","1","2","LinkSkill","LinkSkill","Order","","","False","7","14","0","","","FALSE","Ally","HpLowR","TopDownTarget","1","True","","All","","","","","","","","","","Str_Skill_Name_C001_S01B_LinkSkill","Str_Skill_Desc_C001_S01B_LinkSkill_01","Str_Skill_GradeDesc_C001_S01B_LinkSkill_02","ICON_SKILL_C001S01B_LINK","False","C001_S01B@{0}"
"Skill_C_001_01_B_LinkSkill_03","Skill_C_001_01_B_LinkSkill","Skill_C_001_01_B","1","3","LinkSkill","LinkSkill","Order","","","False","7","14","0","","","FALSE","Ally","HpLowR","TopDownTarget","1","True","","All","","","","","","","","","","Str_Skill_Name_C001_S01B_LinkSkill","Str_Skill_Desc_C001_S01B_LinkSkill_01","Str_Skill_GradeDesc_C001_S01B_LinkSkill_02","ICON_SKILL_C001S01B_LINK","False","C001_S01B@{0}"
"Skill_C_001_01_B_LinkSkill_04","Skill_C_001_01_B_LinkSkill","Skill_C_001_01_B","1","4","LinkSkill","LinkSkill","Order","","","False","7","14","0","","","FALSE","Ally","HpLowR","TopDownTarget","1","True","","All","","","","","","","","","","Str_Skill_Name_C001_S01B_LinkSkill","Str_Skill_Desc_C001_S01B_LinkSkill_01","Str_Skill_GradeDesc_C001_S01B_LinkSkill_02","ICON_SKILL_C001S01B_LINK","False","C001_S01B@{0}"
"Skill_C_001_01_B_AtkE_01","Skill_C_001_01_B_AtkE","Skill_C_001_01_B","2","1","AtkE","AtkE","Order","","","False","0","0","0","","","FALSE","Self","Closest","TopDownTarget","1","True","","All","","","","","WaveStartSecN","Self","0","","","Str_Skill_Name_C001_S01B_AtkE","Str_Skill_Desc_C001_S01B_AtkE_01","","ICON_SKILL_C001S01B_ATKE","False","C001_S01B@{0}"
"Skill_C_001_01_B_AtkE_02","Skill_C_001_01_B_AtkE","Skill_C_001_01_B","2","2","AtkE","AtkE","Order","","","False","0","0","0","","","FALSE","Self","Closest","TopDownTarget","1","True","","All","","","","","WaveStartSecN","Self","0","","","Str_Skill_Name_C001_S01B_AtkE","Str_Skill_Desc_C001_S01B_AtkE_01","","ICON_SKILL_C001S01B_ATKE","False","C001_S01B@{0}"
"Skill_C_001_01_B_AtkE_03","Skill_C_001_01_B_AtkE","Skill_C_001_01_B","2","3","AtkE","AtkE","Order","","","False","0","0","0","","","FALSE","Self","Closest","TopDownTarget","1","True","","All","","","","","WaveStartSecN","Self","0","","","Str_Skill_Name_C001_S01B_AtkE","Str_Skill_Desc_C001_S01B_AtkE_01","","ICON_SKILL_C001S01B_ATKE","False","C001_S01B@{0}"
"Skill_C_001_01_B_AtkE_04","Skill_C_001_01_B_AtkE","Skill_C_001_01_B","2","4","AtkE","AtkE","Order","","","False","0","0","0","","","FALSE","Self","Closest","TopDownTarget","1","True","","All","","","","","WaveStartSecN","Self","0","","","Str_Skill_Name_C001_S01B_AtkE","Str_Skill_Desc_C001_S01B_AtkE_01","","ICON_SKILL_C001S01B_ATKE","False","C001_S01B@{0}"
"Skill_C_001_01_B_ActiveSkill_01","Skill_C_001_01_B_ActiveSkill","Skill_C_001_01_B","1","1","ActiveSkill","ActiveSkill","Order","","","False","0","0","0","","","FALSE","Self","Closest","TopDownTarget","1","True","","All","","","","","","","","","","Str_Skill_Name_C001_S01B_ActiveSkill","Str_Skill_Desc_C001_S01B_ActiveSkill_01","Str_Skill_GradeDesc_C001_S01B_ActiveSkill_01","ICON_SKILL_C001S01B_ACTIVE","False","C001_S01B@{0}"
"Skill_C_001_01_B_ActiveSkill_02","Skill_C_001_01_B_ActiveSkill","Skill_C_001_01_B","1","2","ActiveSkill","ActiveSkill","Order","","","False","0","0","0","","","FALSE","Self","Closest","TopDownTarget","1","True","","All","","","","","","","","","","Str_Skill_Name_C001_S01B_ActiveSkill","Str_Skill_Desc_C001_S01B_ActiveSkill_02","Str_Skill_GradeDesc_C001_S01B_ActiveSkill_02","ICON_SKILL_C001S01B_ACTIVE","False","C001_S01B@{0}"
