"Skill_C_003_01_B_AtkM_1","Skill_C_003_01_B_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.6","","","True"
"Skill_C_003_01_B_AtkE_1","Skill_C_003_01_B_AtkE","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.6","","","True"
"Skill_C_004_01_G_AtkM_1","Skill_C_004_01_G_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.6","","","True"
"Skill_C_008_01_B_AtkM_1","Skill_C_008_01_B_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.6","","","True"
"Skill_C_008_01_B_AtkE_1","Skill_C_008_01_B_AtkE","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.6","","","True"
"Skill_C_009_01_G_AtkM_1","Skill_C_009_01_G_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.6","","","True"
"Skill_C_009_01_G_AtkE_1","Skill_C_009_01_G_AtkE","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.6","","","True"
"Skill_C_010_01_B_AtkM_1","Skill_C_010_01_B_AtkM","1","Parabola_Root","FindNewTarget","CAST_LARGE_RECTANGLE_B","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.6","","","True"
"Skill_C_012_01_R_AtkM_1","Skill_C_012_01_R_AtkM","1","Parabola_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0","1","0.1","True"
"Skill_C_012_01_R_LinkSkill_1","Skill_C_012_01_R_LinkSkill","1","Straight_Root","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.5","","","False"
"Skill_C_014_01_D_AtkM_1","Skill_C_014_01_D_AtkM","1","Parabola_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0","1","0.1","True"
"Skill_C_014_01_D_LinkSkill_1","Skill_C_014_01_D_LinkSkill","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","1","","","False"
"Skill_C_025_01_G_AtkM_1","Skill_C_025_01_G_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_025_01_G_LinkSkill_1","Skill_C_025_01_G_LinkSkill","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_025_01_R_AtkM_1","Skill_C_025_01_R_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_025_01_R_LinkSkill_1","Skill_C_025_01_R_LinkSkill","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_032_01_G_AtkM_1","Skill_C_032_01_G_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_032_01_R_AtkM_1","Skill_C_032_01_R_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_032_01_B_AtkM_1","Skill_C_032_01_B_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_032_01_L_AtkM_1","Skill_C_032_01_L_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_032_01_D_AtkM_1","Skill_C_032_01_D_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_033_01_G_AtkM_1","Skill_C_033_01_G_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_033_01_R_AtkM_1","Skill_C_033_01_R_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_033_01_B_AtkM_1","Skill_C_033_01_B_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_033_01_L_AtkM_1","Skill_C_033_01_L_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_033_01_D_AtkM_1","Skill_C_033_01_D_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_039_01_G_AtkM_1","Skill_C_039_01_G_AtkM","1","Parabola_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE_B","Enemy","None","1","Area","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0","1","0.1","True"
"Skill_C_039_01_G_LinkSkill_1","Skill_C_039_01_G_LinkSkill","1","Parabola_Root","FindNewTarget","CAST_MEDIUM_RECTANGLE_B","Enemy","None","1","Area","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0","1","0.1","False"
