"Skill_C_002_01_R_AtkM_1","Skill_C_002_01_R_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_002_01_R_AtkE_1","Skill_C_002_01_R_AtkE","1","ATK_SMALL_RECTANGLE"
"Skill_C_002_01_R_LinkSkill_1","Skill_C_002_01_R_LinkSkill","1","ATK_C002_LINK"
"Skill_C_002_01_R_ActiveSkill_1","Skill_C_002_01_R_ActiveSkill","1","ATK_C002_ACTIVE"
"Skill_C_003_01_B_LinkSkill_1","Skill_C_003_01_B_LinkSkill","1","ATK_C003_LINK"
"Skill_C_003_01_B_ActiveSkill_1","Skill_C_003_01_B_ActiveSkill","1","ATK_LARGE_RECTANGLE"
"Skill_C_004_01_G_ActiveSkill_1","Skill_C_004_01_G_ActiveSkill","1","ALL"
"Skill_C_005_01_D_AtkM_1","Skill_C_005_01_D_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_005_01_D_AtkE_1","Skill_C_005_01_D_AtkE","1","ATK_SMALL_RECTANGLE"
"Skill_C_005_01_D_LinkSkill_1","Skill_C_005_01_D_LinkSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_005_01_D_ActiveSkill_1","Skill_C_005_01_D_ActiveSkill","1","ATK_C005_ACTIVE"
"Skill_C_006_01_G_AtkM_1","Skill_C_006_01_G_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_006_01_G_AtkE_1","Skill_C_006_01_G_AtkE","1","ATK_SMALL_RECTANGLE"
"Skill_C_006_01_G_LinkSkill_1","Skill_C_006_01_G_LinkSkill","1","ALL"
"Skill_C_006_01_G_ActiveSkill_1","Skill_C_006_01_G_ActiveSkill","1","ALL"
"Skill_C_007_01_D_AtkM_1","Skill_C_007_01_D_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_007_01_D_AtkE_1","Skill_C_007_01_D_AtkE","1","ATK_SMALL_RECTANGLE"
"Skill_C_007_01_D_LinkSkill_1","Skill_C_007_01_D_LinkSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_007_01_D_ActiveSkill_1","Skill_C_007_01_D_ActiveSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_008_01_B_LinkSkill_1","Skill_C_008_01_B_LinkSkill","1","ATK_C008_LINK"
"Skill_C_009_01_G_LinkSkill_1","Skill_C_009_01_G_LinkSkill","1","ATK_BULLET_TARGET"
"Skill_C_010_01_B_AtkE_1","Skill_C_010_01_B_AtkE","1","ALL"
"Skill_C_010_01_B_LinkSkill_1","Skill_C_010_01_B_LinkSkill","1","ALL"
"Skill_C_010_01_B_ActiveSkill_1","Skill_C_010_01_B_ActiveSkill","1","ALL"
"Skill_C_012_01_R_ActiveSkill_1","Skill_C_012_01_R_ActiveSkill","1","ATK_MEDIUM_RECTANGLE"
"Skill_C_013_01_D_AtkM_1","Skill_C_013_01_D_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_013_01_D_LinkSkill_1","Skill_C_013_01_D_LinkSkill","1","ALL"
"Skill_C_013_01_D_ActiveSkill_1","Skill_C_013_01_D_ActiveSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_015_01_B_AtkM_1","Skill_C_015_01_B_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_015_01_B_AtkE_1","Skill_C_015_01_B_AtkE","1","ATK_SMALL_RECTANGLE"
"Skill_C_015_01_B_LinkSkill_1","Skill_C_015_01_B_LinkSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_015_01_B_ActiveSkill_1","Skill_C_015_01_B_ActiveSkill","1","ATK_C015_ACTIVE"
"Skill_C_017_01_G_AtkM_1","Skill_C_017_01_G_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_017_01_G_LinkSkill_1","Skill_C_017_01_G_LinkSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_018_01_L_AtkM_1","Skill_C_018_01_L_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_018_01_L_AtkE_1","Skill_C_018_01_L_AtkE","1","ALL"
"Skill_C_018_01_L_LinkSkill_1","Skill_C_018_01_L_LinkSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_018_01_L_ActiveSkill_1","Skill_C_018_01_L_ActiveSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_020_01_G_AtkM_1","Skill_C_020_01_G_AtkM","1","ATK_SMALL_HALFCIRCLE"
"Skill_C_020_01_G_LinkSkill_1","Skill_C_020_01_G_LinkSkill","1","ATK_SMALL_HALFCIRCLE"
"Skill_C_021_01_R_AtkM_1","Skill_C_021_01_R_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_021_01_R_LinkSkill_1","Skill_C_021_01_R_LinkSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_021_01_R_ActiveSkill_1","Skill_C_021_01_R_ActiveSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_022_01_B_AtkM_1","Skill_C_022_01_B_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_022_01_B_LinkSkill_1","Skill_C_022_01_B_LinkSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_022_01_B_ActiveSkill_1","Skill_C_022_01_B_ActiveSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_023_01_R_AtkM_1","Skill_C_023_01_R_AtkM","1","ATK_SMALL_HALFCIRCLE"
"Skill_C_023_01_R_AtkE_1","Skill_C_023_01_R_AtkE","1","ATK_C023_ATK_E"
"Skill_C_023_01_R_LinkSkill_1","Skill_C_023_01_R_LinkSkill","1","ATK_SMALL_HALFCIRCLE"
"Skill_C_023_01_R_ActiveSkill_1","Skill_C_023_01_R_ActiveSkill","1","ATK_C023_ACTIVE_1"
"Skill_C_023_01_R_ActiveSkill_2","Skill_C_023_01_R_ActiveSkill","2","ATK_C023_ACTIVE_2"
"Skill_C_024_01_G_AtkM_1","Skill_C_024_01_G_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_024_01_G_LinkSkill_1","Skill_C_024_01_G_LinkSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_024_01_R_AtkM_1","Skill_C_024_01_R_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_024_01_R_LinkSkill_1","Skill_C_024_01_R_LinkSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_026_01_G_LinkSkill_1","Skill_C_026_01_G_LinkSkill","1","ATK_BULLET_TARGET"
"Skill_C_027_01_G_AtkM_1","Skill_C_027_01_G_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_027_01_R_AtkM_1","Skill_C_027_01_R_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_027_01_B_AtkM_1","Skill_C_027_01_B_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_027_01_L_AtkM_1","Skill_C_027_01_L_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_027_01_D_AtkM_1","Skill_C_027_01_D_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_028_01_G_AtkM_1","Skill_C_028_01_G_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_028_01_R_AtkM_1","Skill_C_028_01_R_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_028_01_B_AtkM_1","Skill_C_028_01_B_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_028_01_L_AtkM_1","Skill_C_028_01_L_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_028_01_D_AtkM_1","Skill_C_028_01_D_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_029_01_D_AtkM_1","Skill_C_029_01_D_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_029_01_D_LinkSkill_1","Skill_C_029_01_D_LinkSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_030_01_R_AtkM_1","Skill_C_030_01_R_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_030_01_R_LinkSkill_1","Skill_C_030_01_R_LinkSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_030_01_B_AtkM_1","Skill_C_030_01_B_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_030_01_B_LinkSkill_1","Skill_C_030_01_B_LinkSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_031_01_G_AtkM_1","Skill_C_031_01_G_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_031_01_R_AtkM_1","Skill_C_031_01_R_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_031_01_B_AtkM_1","Skill_C_031_01_B_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_031_01_L_AtkM_1","Skill_C_031_01_L_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_031_01_D_AtkM_1","Skill_C_031_01_D_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_037_01_L_AtkM_1","Skill_C_037_01_L_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_037_01_L_LinkSkill_1","Skill_C_037_01_L_LinkSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_039_01_G_AtkE_1","Skill_C_039_01_G_AtkE","1","ALL"
"Skill_C_041_01_R_LinkSkill_1","Skill_C_041_01_R_LinkSkill","1","ALL"
"Skill_C_045_01_R_AtkM_1","Skill_C_045_01_R_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_045_01_R_LinkSkill_1","Skill_C_045_01_R_LinkSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_045_01_B_AtkM_1","Skill_C_045_01_B_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_045_01_B_LinkSkill_1","Skill_C_045_01_B_LinkSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_047_01_B_LinkSkill_1","Skill_C_047_01_B_LinkSkill","1","ALL"
