"MessedUpMagicAcademy_Normal_001","MessedUpMagicAcademy_Normal","EventStageGroup","1","Normal","10","Stage_MissionGroup_0001","30","MessedUpMagicAcademy_FirstClearReward_01","400","800","MessedUpMagicAcademy_FixedReward_01","MessedUpMagicAcademy_RandomReward_01","Point_AP","10","None","","EventAdventureModeParty","EventAdventure001_N_001","0","True","Assets/Data/Content/Adventure/Sprite/stage_MagicAcademy_Normal01.png","","Item_Coin_EventAdventure_Flask"
"MessedUpMagicAcademy_Normal_002","MessedUpMagicAcademy_Normal","EventStageGroup","2","Normal","10","Stage_MissionGroup_0001","30","MessedUpMagicAcademy_FirstClearReward_02","400","800","MessedUpMagicAcademy_FixedReward_02","MessedUpMagicAcademy_RandomReward_02","Point_AP","10","StageClear","MessedUpMagicAcademy_Normal_001","EventAdventureModeParty","EventAdventure001_N_002","0","True","Assets/Data/Content/Adventure/Sprite/stage_MagicAcademy_Normal01.png","","Item_Coin_EventAdventure_Flask"
"MessedUpMagicAcademy_Normal_003","MessedUpMagicAcademy_Normal","EventStageGroup","3","Normal","10","Stage_MissionGroup_0001","30","MessedUpMagicAcademy_FirstClearReward_03","400","800","MessedUpMagicAcademy_FixedReward_03","MessedUpMagicAcademy_RandomReward_03","Point_AP","10","StageClear","MessedUpMagicAcademy_Normal_002","EventAdventureModeParty","EventAdventure001_N_003","0","True","Assets/Data/Content/Adventure/Sprite/stage_MagicAcademy_Normal01.png","","Item_Coin_EventAdventure_VotePaper"
"MessedUpMagicAcademy_Normal_004","MessedUpMagicAcademy_Normal","EventStageGroup","4","Normal","10","Stage_MissionGroup_0001","30","MessedUpMagicAcademy_FirstClearReward_04","400","800","MessedUpMagicAcademy_FixedReward_04","MessedUpMagicAcademy_RandomReward_04","Point_AP","10","StageClear","MessedUpMagicAcademy_Normal_003","EventAdventureModeParty","EventAdventure001_N_004","0","True","Assets/Data/Content/Adventure/Sprite/stage_MagicAcademy_Normal01.png","","Item_Coin_EventAdventure_VotePaper"
"MessedUpMagicAcademy_Normal_005","MessedUpMagicAcademy_Normal","EventStageGroup","5","Normal","10","Stage_MissionGroup_0001","30","MessedUpMagicAcademy_FirstClearReward_05","400","800","MessedUpMagicAcademy_FixedReward_05","MessedUpMagicAcademy_RandomReward_05","Point_AP","10","StageClear","MessedUpMagicAcademy_Normal_004","EventAdventureModeParty","EventAdventure001_N_005","0","True","Assets/Data/Content/Adventure/Sprite/stage_MagicAcademy_Normal01.png","","Item_Coin_EventAdventure_VotePaper"
"MessedUpMagicAcademy_Normal_006","MessedUpMagicAcademy_Normal","EventStageGroup","6","Normal","20","Stage_MissionGroup_0001","30","MessedUpMagicAcademy_FirstClearReward_06","400","800","MessedUpMagicAcademy_FixedReward_06","MessedUpMagicAcademy_RandomReward_06","Point_AP","15","StageClear","MessedUpMagicAcademy_Normal_005","EventAdventureModeParty","EventAdventure001_N_006","0","True","Assets/Data/Content/Adventure/Sprite/stage_MagicAcademy_Normal01.png","","Item_Coin_EventAdventure_Flask"
"MessedUpMagicAcademy_Normal_007","MessedUpMagicAcademy_Normal","EventStageGroup","7","Normal","20","Stage_MissionGroup_0001","30","MessedUpMagicAcademy_FirstClearReward_07","400","800","MessedUpMagicAcademy_FixedReward_07","MessedUpMagicAcademy_RandomReward_07","Point_AP","15","StageClear","MessedUpMagicAcademy_Normal_006","EventAdventureModeParty","EventAdventure001_N_007","0","True","Assets/Data/Content/Adventure/Sprite/stage_MagicAcademy_Normal01.png","","Item_Coin_EventAdventure_Flask"
"MessedUpMagicAcademy_Normal_008","MessedUpMagicAcademy_Normal","EventStageGroup","8","Normal","20","Stage_MissionGroup_0001","30","MessedUpMagicAcademy_FirstClearReward_08","400","800","MessedUpMagicAcademy_FixedReward_08","MessedUpMagicAcademy_RandomReward_08","Point_AP","15","StageClear","MessedUpMagicAcademy_Normal_007","EventAdventureModeParty","EventAdventure001_N_008","0","True","Assets/Data/Content/Adventure/Sprite/stage_MagicAcademy_Normal01.png","","Item_Coin_EventAdventure_VotePaper"
"MessedUpMagicAcademy_Normal_009","MessedUpMagicAcademy_Normal","EventStageGroup","9","Normal","20","Stage_MissionGroup_0001","30","MessedUpMagicAcademy_FirstClearReward_09","400","800","MessedUpMagicAcademy_FixedReward_09","MessedUpMagicAcademy_RandomReward_09","Point_AP","15","StageClear","MessedUpMagicAcademy_Normal_008","EventAdventureModeParty","EventAdventure001_N_009","0","True","Assets/Data/Content/Adventure/Sprite/stage_MagicAcademy_Normal01.png","","Item_Coin_EventAdventure_VotePaper"
"MessedUpMagicAcademy_Normal_010","MessedUpMagicAcademy_Normal","EventStageGroup","10","Normal","20","Stage_MissionGroup_0001","30","MessedUpMagicAcademy_FirstClearReward_10","400","800","MessedUpMagicAcademy_FixedReward_10","MessedUpMagicAcademy_RandomReward_10","Point_AP","15","StageClear","MessedUpMagicAcademy_Normal_009","EventAdventureModeParty","EventAdventure001_N_010","0","True","Assets/Data/Content/Adventure/Sprite/stage_MagicAcademy_Normal02.png","","Item_Coin_EventAdventure_VotePaper"
"MessedUpMagicAcademy_Normal_011","MessedUpMagicAcademy_Normal","EventStageGroup","11","Normal","30","Stage_MissionGroup_0001","30","MessedUpMagicAcademy_FirstClearReward_11","400","800","MessedUpMagicAcademy_FixedReward_11","MessedUpMagicAcademy_RandomReward_11","Point_AP","20","StageClear","MessedUpMagicAcademy_Normal_010","EventAdventureModeParty","EventAdventure001_N_011","0","True","Assets/Data/Content/Adventure/Sprite/stage_MagicAcademy_Normal02.png","","Item_Coin_EventAdventure_Flask"
