"Shop_Coin_Gold_01","Shop_Coin_Gold","1","Item","Item_Material_HeroExp_01","5","1","Point_Gold","12500","HeroExp"
"Shop_Coin_Gold_02","Shop_Coin_Gold","2","Item","Item_Material_HeroExp_02","5","1","Point_Gold","75000","HeroExp"
"Shop_Coin_Gold_03","Shop_Coin_Gold","3","Item","Item_Material_HeroExp_03","3","1","Point_Gold","135000","HeroExp"
"Shop_Coin_Gold_04","Shop_Coin_Gold","4","Item","Item_Material_HeroExp_04","2","1","Point_Gold","270000","HeroExp"
"Shop_Coin_Gold_05","Shop_Coin_Gold","5","Item","Item_Material_EquipExp_01","5","1","Point_Gold","10000","EquipExp"
"Shop_Coin_Gold_06","Shop_Coin_Gold","6","Item","Item_Material_EquipExp_02","5","1","Point_Gold","30000","EquipExp"
"Shop_Coin_Gold_07","Shop_Coin_Gold","7","Item","Item_Material_EquipExp_03","3","1","Point_Gold","54000","EquipExp"
"Shop_Coin_Gold_08","Shop_Coin_Gold","8","Item","Item_Material_EquipExp_04","2","1","Point_Gold","108000","EquipExp"
"Shop_Coin_Gold_09","Shop_Coin_Gold","9","Item","Item_Material_EquipExp_01","10","1","Point_Gold","20000","EquipExp"
"Shop_Coin_Gold_10","Shop_Coin_Gold","10","Item","Item_Material_EquipExp_02","10","1","Point_Gold","60000","EquipExp"
"Shop_Coin_Gold_11","Shop_Coin_Gold","11","Item","Item_Material_EquipExp_03","6","1","Point_Gold","108000","EquipExp"
"Shop_Coin_Gold_12","Shop_Coin_Gold","12","Item","Item_Material_EquipExp_04","3","1","Point_Gold","162000","EquipExp"
"Shop_Coin_Gold_13","Shop_Coin_Gold","13","Item","Item_Material_SkillLvUp_Common","10","1","Point_Gold","12500","SkillLvUp"
"Shop_Coin_Gold_14","Shop_Coin_Gold","14","Item","Item_Material_SkillLvUp_Common","20","1","Point_Gold","25000","SkillLvUp"
"Shop_Coin_Gold_15","Shop_Coin_Gold","15","Item","Item_WSkill_LvUp","5","1","Point_Gold","12500","Wskill"
"Shop_Coin_Gold_16","Shop_Coin_Gold","16","Item","Item_WSkill_LvUp","10","1","Point_Gold","25000","Wskill"
"Shop_Coin_Memory_01","Shop_Coin_Memory","1","Item","","1","","Item_Coin_MemoryCoin","1",""
"Shop_Coin_Dungeon_01","Shop_Coin_Dungeon","1","Item","Point_AP","30","1","Item_Coin_ExpeditionCoin","20",""
"Shop_Coin_Dungeon_02","Shop_Coin_Dungeon","2","Item","Point_AP","60","1","Item_Coin_ExpeditionCoin","40",""
"Shop_Coin_Dungeon_03","Shop_Coin_Dungeon","3","Item","Item_Material_SkillLvUp_Common","10","20","Item_Coin_ExpeditionCoin","10","SkillLvUp"
"Shop_Coin_Dungeon_04","Shop_Coin_Dungeon","4","Item","Item_Material_SkillLvUp_Common","20","10","Item_Coin_ExpeditionCoin","20","SkillLvUp"
"Shop_Coin_Dungeon_05","Shop_Coin_Dungeon","5","Item","Item_Material_SkillLvUp_AttributeRed_01","1","30","Item_Coin_ExpeditionCoin","20","SkillLvUpAttribute"
"Shop_Coin_Dungeon_06","Shop_Coin_Dungeon","6","Item","Item_Material_SkillLvUp_AttributeRed_02","1","20","Item_Coin_ExpeditionCoin","40","SkillLvUpAttribute"
"Shop_Coin_Dungeon_07","Shop_Coin_Dungeon","7","Item","Item_Material_SkillLvUp_AttributeRed_03","1","15","Item_Coin_ExpeditionCoin","100","SkillLvUpAttribute"
"Shop_Coin_Dungeon_08","Shop_Coin_Dungeon","8","Item","Item_Material_SkillLvUp_AttributeRed_04","1","4","Item_Coin_ExpeditionCoin","200","SkillLvUpAttribute"
"Shop_Coin_Dungeon_09","Shop_Coin_Dungeon","9","Item","Item_Material_SkillLvUp_AttributeBlue_01","1","30","Item_Coin_ExpeditionCoin","20","SkillLvUpAttribute"
"Shop_Coin_Dungeon_10","Shop_Coin_Dungeon","10","Item","Item_Material_SkillLvUp_AttributeBlue_02","1","20","Item_Coin_ExpeditionCoin","40","SkillLvUpAttribute"
"Shop_Coin_Dungeon_11","Shop_Coin_Dungeon","11","Item","Item_Material_SkillLvUp_AttributeBlue_03","1","15","Item_Coin_ExpeditionCoin","100","SkillLvUpAttribute"
"Shop_Coin_Dungeon_12","Shop_Coin_Dungeon","12","Item","Item_Material_SkillLvUp_AttributeBlue_04","1","4","Item_Coin_ExpeditionCoin","200","SkillLvUpAttribute"
"Shop_Coin_Dungeon_13","Shop_Coin_Dungeon","13","Item","Item_Material_SkillLvUp_AttributeGreen_01","1","30","Item_Coin_ExpeditionCoin","20","SkillLvUpAttribute"
"Shop_Coin_Dungeon_14","Shop_Coin_Dungeon","14","Item","Item_Material_SkillLvUp_AttributeGreen_02","1","20","Item_Coin_ExpeditionCoin","40","SkillLvUpAttribute"
"Shop_Coin_Dungeon_15","Shop_Coin_Dungeon","15","Item","Item_Material_SkillLvUp_AttributeGreen_03","1","15","Item_Coin_ExpeditionCoin","100","SkillLvUpAttribute"
"Shop_Coin_Dungeon_16","Shop_Coin_Dungeon","16","Item","Item_Material_SkillLvUp_AttributeGreen_04","1","4","Item_Coin_ExpeditionCoin","200","SkillLvUpAttribute"
"Shop_Coin_Dungeon_17","Shop_Coin_Dungeon","17","Item","Item_Material_SkillLvUp_ClassGuardian_01","1","40","Item_Coin_ExpeditionCoin","6","SkillLvUpClass"
"Shop_Coin_Dungeon_18","Shop_Coin_Dungeon","18","Item","Item_Material_SkillLvUp_ClassGuardian_02","1","30","Item_Coin_ExpeditionCoin","10","SkillLvUpClass"
"Shop_Coin_Dungeon_19","Shop_Coin_Dungeon","19","Item","Item_Material_SkillLvUp_ClassGuardian_03","1","20","Item_Coin_ExpeditionCoin","20","SkillLvUpClass"
"Shop_Coin_Dungeon_20","Shop_Coin_Dungeon","20","Item","Item_Material_SkillLvUp_ClassGuardian_04","1","10","Item_Coin_ExpeditionCoin","50","SkillLvUpClass"
"Shop_Coin_Dungeon_21","Shop_Coin_Dungeon","21","Item","Item_Material_SkillLvUp_ClassKnight_01","1","40","Item_Coin_ExpeditionCoin","6","SkillLvUpClass"
"Shop_Coin_Dungeon_22","Shop_Coin_Dungeon","22","Item","Item_Material_SkillLvUp_ClassKnight_02","1","30","Item_Coin_ExpeditionCoin","10","SkillLvUpClass"
"Shop_Coin_Dungeon_23","Shop_Coin_Dungeon","23","Item","Item_Material_SkillLvUp_ClassKnight_03","1","20","Item_Coin_ExpeditionCoin","20","SkillLvUpClass"
"Shop_Coin_Dungeon_24","Shop_Coin_Dungeon","24","Item","Item_Material_SkillLvUp_ClassKnight_04","1","10","Item_Coin_ExpeditionCoin","50","SkillLvUpClass"
"Shop_Coin_Dungeon_25","Shop_Coin_Dungeon","25","Item","Item_Material_SkillLvUp_ClassFighter_01","1","40","Item_Coin_ExpeditionCoin","6","SkillLvUpClass"
"Shop_Coin_Dungeon_26","Shop_Coin_Dungeon","26","Item","Item_Material_SkillLvUp_ClassFighter_02","1","30","Item_Coin_ExpeditionCoin","10","SkillLvUpClass"
"Shop_Coin_Dungeon_27","Shop_Coin_Dungeon","27","Item","Item_Material_SkillLvUp_ClassFighter_03","1","20","Item_Coin_ExpeditionCoin","20","SkillLvUpClass"
"Shop_Coin_Dungeon_28","Shop_Coin_Dungeon","28","Item","Item_Material_SkillLvUp_ClassFighter_04","1","10","Item_Coin_ExpeditionCoin","50","SkillLvUpClass"
"Shop_Coin_Dungeon_29","Shop_Coin_Dungeon","29","Item","Item_Material_SkillLvUp_ClassRanger_01","1","40","Item_Coin_ExpeditionCoin","6","SkillLvUpClass"
"Shop_Coin_Dungeon_30","Shop_Coin_Dungeon","30","Item","Item_Material_SkillLvUp_ClassRanger_02","1","30","Item_Coin_ExpeditionCoin","10","SkillLvUpClass"
"Shop_Coin_Dungeon_31","Shop_Coin_Dungeon","31","Item","Item_Material_SkillLvUp_ClassRanger_03","1","20","Item_Coin_ExpeditionCoin","20","SkillLvUpClass"
"Shop_Coin_Dungeon_32","Shop_Coin_Dungeon","32","Item","Item_Material_SkillLvUp_ClassRanger_04","1","10","Item_Coin_ExpeditionCoin","50","SkillLvUpClass"
"Shop_Coin_Dungeon_33","Shop_Coin_Dungeon","33","Item","Item_Material_SkillLvUp_ClassSorcerer_01","1","40","Item_Coin_ExpeditionCoin","6","SkillLvUpClass"
"Shop_Coin_Dungeon_34","Shop_Coin_Dungeon","34","Item","Item_Material_SkillLvUp_ClassSorcerer_02","1","30","Item_Coin_ExpeditionCoin","10","SkillLvUpClass"
"Shop_Coin_Dungeon_35","Shop_Coin_Dungeon","35","Item","Item_Material_SkillLvUp_ClassSorcerer_03","1","20","Item_Coin_ExpeditionCoin","20","SkillLvUpClass"
"Shop_Coin_Dungeon_36","Shop_Coin_Dungeon","36","Item","Item_Material_SkillLvUp_ClassSorcerer_04","1","10","Item_Coin_ExpeditionCoin","50","SkillLvUpClass"
"Shop_Coin_Dungeon_37","Shop_Coin_Dungeon","37","Item","Item_Material_SkillLvUp_ClassShooter_01","1","40","Item_Coin_ExpeditionCoin","6","SkillLvUpClass"
"Shop_Coin_Dungeon_38","Shop_Coin_Dungeon","38","Item","Item_Material_SkillLvUp_ClassShooter_02","1","30","Item_Coin_ExpeditionCoin","10","SkillLvUpClass"
"Shop_Coin_Dungeon_39","Shop_Coin_Dungeon","39","Item","Item_Material_SkillLvUp_ClassShooter_03","1","20","Item_Coin_ExpeditionCoin","20","SkillLvUpClass"
"Shop_Coin_Dungeon_40","Shop_Coin_Dungeon","40","Item","Item_Material_SkillLvUp_ClassShooter_04","1","10","Item_Coin_ExpeditionCoin","50","SkillLvUpClass"
"Shop_Coin_Dungeon_41","Shop_Coin_Dungeon","41","Item","Item_Material_SkillLvUp_ClassMage_01","1","40","Item_Coin_ExpeditionCoin","6","SkillLvUpClass"
"Shop_Coin_Dungeon_42","Shop_Coin_Dungeon","42","Item","Item_Material_SkillLvUp_ClassMage_02","1","30","Item_Coin_ExpeditionCoin","10","SkillLvUpClass"
"Shop_Coin_Dungeon_43","Shop_Coin_Dungeon","43","Item","Item_Material_SkillLvUp_ClassMage_03","1","20","Item_Coin_ExpeditionCoin","20","SkillLvUpClass"
"Shop_Coin_Dungeon_44","Shop_Coin_Dungeon","44","Item","Item_Material_SkillLvUp_ClassMage_04","1","10","Item_Coin_ExpeditionCoin","50","SkillLvUpClass"
"Shop_Coin_Dungeon_45","Shop_Coin_Dungeon","45","Item","Item_Material_SkillLvUp_ClassCleric_01","1","40","Item_Coin_ExpeditionCoin","6","SkillLvUpClass"
"Shop_Coin_Dungeon_46","Shop_Coin_Dungeon","46","Item","Item_Material_SkillLvUp_ClassCleric_02","1","30","Item_Coin_ExpeditionCoin","10","SkillLvUpClass"
"Shop_Coin_Dungeon_47","Shop_Coin_Dungeon","47","Item","Item_Material_SkillLvUp_ClassCleric_03","1","20","Item_Coin_ExpeditionCoin","20","SkillLvUpClass"
"Shop_Coin_Dungeon_48","Shop_Coin_Dungeon","48","Item","Item_Material_SkillLvUp_ClassCleric_04","1","10","Item_Coin_ExpeditionCoin","50","SkillLvUpClass"
"Shop_Coin_Dungeon_49","Shop_Coin_Dungeon","49","Item","Item_WSkill_LvUp","5","20","Item_Coin_ExpeditionCoin","10","Wskill"
"Shop_Coin_Dungeon_50","Shop_Coin_Dungeon","50","Item","Item_WSkill_LvUp","10","10","Item_Coin_ExpeditionCoin","20","Wskill"
"Shop_Coin_Dungeon_51","Shop_Coin_Dungeon","51","Item","Item_Material_SkillLvUp_Cellarn_Emblem","1","3","Item_Coin_ExpeditionCoin","1000","Emblem"
"Shop_Coin_Dungeon_52","Shop_Coin_Dungeon","52","Item","Item_Material_SkillLvUp_Elvinzia_Emblem","1","3","Item_Coin_ExpeditionCoin","1000","Emblem"
"Shop_Coin_Dungeon_53","Shop_Coin_Dungeon","53","Item","Item_Material_SkillLvUp_Paulhill_Emblem","1","3","Item_Coin_ExpeditionCoin","1000","Emblem"
"Shop_Coin_Dungeon_54","Shop_Coin_Dungeon","54","Item","Item_Material_SkillLvUp_Cyberia_Emblem","1","3","Item_Coin_ExpeditionCoin","1000","Emblem"
"Shop_Coin_Dungeon_55","Shop_Coin_Dungeon","55","Item","Item_Material_SkillLvUp_DelMar_Emblem","1","3","Item_Coin_ExpeditionCoin","1000","Emblem"
"Shop_Coin_Dungeon_56","Shop_Coin_Dungeon","56","Item","Item_Material_SkillLvUp_Kainan_Emblem","1","3","Item_Coin_ExpeditionCoin","1000","Emblem"
"Shop_Coin_Dungeon_57","Shop_Coin_Dungeon","57","Item","Item_Material_SkillLvUp_Maru_Emblem","1","3","Item_Coin_ExpeditionCoin","1000","Emblem"
"Shop_Coin_Arena_01","Shop_Coin_Arena","1","Item","Item_Material_HeroGradeUp_Char_089_S01_D","5","5","Item_Coin_ArenaCoin","100","HeroGradeUp"
"Shop_Coin_Arena_02","Shop_Coin_Arena","2","Item","Item_Material_HeroGradeUp_Char_111_S01_B","5","5","Item_Coin_ArenaCoin","100","HeroGradeUp"
"Shop_Coin_Arena_03","Shop_Coin_Arena","3","Item","Item_Material_HeroGradeUp_Char_062_S01_G","5","5","Item_Coin_ArenaCoin","100","HeroGradeUp"
"Shop_Coin_Arena_04","Shop_Coin_Arena","4","Item","Item_Material_HeroGradeUp_Char_016_S01_B","5","5","Item_Coin_ArenaCoin","100","HeroGradeUp"
"Shop_Coin_Arena_05","Shop_Coin_Arena","5","Point","Point_AP","30","1","Item_Coin_ArenaCoin","20",""
"Shop_Coin_Arena_06","Shop_Coin_Arena","6","Point","Point_AP","60","1","Item_Coin_ArenaCoin","40",""
"Shop_Coin_Arena_07","Shop_Coin_Arena","7","Item","Item_Material_HeroExp_01","10","1","Item_Coin_ArenaCoin","10","HeroExp"
"Shop_Coin_Arena_08","Shop_Coin_Arena","8","Item","Item_Material_HeroExp_02","5","1","Item_Coin_ArenaCoin","30","HeroExp"
"Shop_Coin_Arena_09","Shop_Coin_Arena","9","Item","Item_Material_HeroExp_03","3","1","Item_Coin_ArenaCoin","50","HeroExp"
"Shop_Coin_Arena_10","Shop_Coin_Arena","10","Item","Item_Material_HeroExp_04","2","1","Item_Coin_ArenaCoin","100","HeroExp"
"Shop_Coin_Arena_11","Shop_Coin_Arena","11","Point","Point_Gold","5000","1","Item_Coin_ArenaCoin","4","Coin"
"Shop_Coin_Arena_12","Shop_Coin_Arena","12","Point","Point_Gold","25000","1","Item_Coin_ArenaCoin","20","Coin"
"Shop_Coin_Arena_13","Shop_Coin_Arena","13","Point","Point_Gold","75000","1","Item_Coin_ArenaCoin","60","Coin"
"Shop_Coin_Arena_14","Shop_Coin_Arena","14","Point","Point_Gold","125000","1","Item_Coin_ArenaCoin","100","Coin"
"Shop_Coin_TotalWar_01","Shop_Coin_TotalWar","1","Item","Item_Material_HeroGradeUp_Char_088_S01_R","5","10","Item_Coin_TotalWar_01","50","HeroGradeUp"
