"RollingMenu_Summon_Pickup_Bell","HeroGacha","JPL0_Summon_Pickup_Bell","Summon_Banner_Bell","","Schedule_HeroGacha","False"
"RollingMenu_Summon_Pickup_Laura","HeroGacha","JPL2_Summon_Pickup_Laura","Summon_Banner_Laura","","Schedule_HeroGacha","False"
"RollingMenu_Summon_Pickup_Capeline","HeroGacha","JPL2_Summon_Pickup_Capeline","Summon_Banner_Capeline","","Schedule_HeroGacha","False"
"RollingMenu_Summon_Pickup_Ingrid","HeroGacha","JPL4_Summon_Pickup_Ingrid","Summon_Banner_Ingrid","","Schedule_HeroGacha","False"
"RollingMenu_Summon_Pickup_Eleonora","HeroGacha","JPL4_Summon_Pickup_Eleonora","Summon_Banner_Eleonora","","Schedule_HeroGacha","False"
"RollingMenu_Summon_Pickup_Rin","HeroGacha","JPL7_Summon_Pickup_Rin","Summon_Banner_Rin","","Schedule_HeroGacha","False"
"RollingMenu_Summon_Pickup_Scheherazade","HeroGacha","JPL7_Summon_Pickup_Scheherazade","Summon_Banner_Scheherazade","","Schedule_HeroGacha","False"
"RollingMenu_Summon_Pickup_Snow","HeroGacha","JPL9_Summon_Pickup_Snow","Summon_Banner_Snow","","Schedule_HeroGacha","False"
"RollingMenu_Summon_Pickup_Marie","HeroGacha","JPL9_Summon_Pickup_Marie","Summon_Banner_Marie","","Schedule_HeroGacha","False"
"RollingMenu_Summon_Pickup_Astia","HeroGacha","JPL11_Summon_Pickup_Astia","Summon_Banner_Astia","","Schedule_HeroGacha","False"
"RollingMenu_Summon_Pickup_Aria","HeroGacha","JPL11_Summon_Pickup_Aria","Summon_Banner_Aria","","Schedule_HeroGacha","False"
"RollingMenu_Summon_Pickup__Enoxia","HeroGacha","JPL13_Summon_Pickup_Enoxia","Summon_Banner_Enoxia","","Schedule_HeroGacha","False"
"RollingMenu_Summon_Pickup_Esmeralda","HeroGacha","JPL13_Summon_Pickup_Esmeralda","Summon_Banner_Esmeralda","","Schedule_HeroGacha","False"
"RollingMenu_Summon_Pickup_Emma","HeroGacha","JPL15_Summon_Pickup_Emma","Summon_Banner_Emma","","Schedule_HeroGacha","False"
"RollingMenu_Summon_Pickup_JamieHook","HeroGacha","JPL15_Summon_Pickup_JamieHook","Summon_Banner_JamieHook","","Schedule_HeroGacha","False"
"RollingMenu_Summon_Pickup_Hilde_Christmas","HeroGacha","JPL17_Summon_Pickup_Hilde_Christmas","Summon_Banner_Hilde_Christmas","","Schedule_HeroGacha","False"
"RollingMenu_Summon_Pickup_Sharon_Christmas","HeroGacha","JPL17_Summon_Pickup_Sharon_Christmas","Summon_Banner_Sharon_Christmas","","Schedule_HeroGacha","False"
"RollingMenu_Summon_RedFix_TenRoll","HeroGacha","Event_RedFix_TenRoll","Summon_Banner_RedFix_TenRoll","","Schedule_HeroGacha","False"
"RollingMenu_Summon_BlueFix_TenRoll","HeroGacha","Event_BlueFix_TenRoll","Summon_Banner_BlueFix_TenRoll","","Schedule_HeroGacha","False"
"RollingMenu_Summon_GuardianKnightFix","HeroGacha","Event_GuardianKnightFix_TenRoll","Summon_Banner_GuardianKnightFix_TenRoll","","Schedule_HeroGacha","False"
"RollingMenu_Summon_MageShooterFix","HeroGacha","Event_MageShooterFix_TenRoll","Summon_Banner_MageShooterFix_TenRoll","","Schedule_HeroGacha","False"
"RollingMenu_TotalWar_100001","TotalWar","TotalWar_Season001_Resh","TotalWar_Banner_Leshy","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100002","TotalWar","TotalWar_Season002_Zephyus","TotalWar_Banner_Zephyrus","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100003","TotalWar","TotalWar_Season003_Resh","TotalWar_Banner_Leshy","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100004","TotalWar","TotalWar_Season004_Zephyus","TotalWar_Banner_Zephyrus","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100005","TotalWar","TotalWar_Season005_Resh","TotalWar_Banner_Leshy","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100006","TotalWar","TotalWar_Season006_Zephyus","TotalWar_Banner_Zephyrus","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100007","TotalWar","TotalWar_Season007_Resh","TotalWar_Banner_Leshy","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100008","TotalWar","TotalWar_Season008_Zephyus","TotalWar_Banner_Zephyrus","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100009","TotalWar","TotalWar_Season009_Resh","TotalWar_Banner_Leshy","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100010","TotalWar","TotalWar_Season010_Zephyus","TotalWar_Banner_Zephyrus","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100011","TotalWar","TotalWar_Season011_Resh","TotalWar_Banner_Leshy","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100012","TotalWar","TotalWar_Season012_Zephyus","TotalWar_Banner_Zephyrus","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100013","TotalWar","TotalWar_Season013_Resh","TotalWar_Banner_Leshy","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100014","TotalWar","TotalWar_Season014_Zephyus","TotalWar_Banner_Zephyrus","","Schedule_TotalWar","False"
