"TW_Stage_Resh_01","TW_Resh","TotalWar_Leshy_001","1","15","Item_Coin_TotalWar_01","20","","","None","","TotalWar_PopupBg.png","ICON_CHAR_ELEMENTTYPE_RED","Str_Skill_Desc_TWC001_01G_Bonus01_01","","","TotalWarReshModeParty","0","True","Point_TotalWar_Ticket","1"
"TW_Stage_Resh_02","TW_Resh","TotalWar_Leshy_002","2","30","Item_Coin_TotalWar_01","40","","","StageClear","TW_Stage_Resh_01","TotalWar_PopupBg.png","ICON_CHAR_ELEMENTTYPE_RED","Str_Skill_Desc_TWC001_01G_Bonus01_02","","","TotalWarReshModeParty","0","True","Point_TotalWar_Ticket","1"
"TW_Stage_Resh_03","TW_Resh","TotalWar_Leshy_003","3","45","Item_Coin_TotalWar_01","60","","","StageClear","TW_Stage_Resh_02","TotalWar_PopupBg.png","ICON_CHAR_ELEMENTTYPE_RED","Str_Skill_Desc_TWC001_01G_Bonus01_03","","","TotalWarReshModeParty","0","True","Point_TotalWar_Ticket","1"
"TW_Stage_Resh_04","TW_Resh","TotalWar_Leshy_004","4","55","Item_Coin_TotalWar_01","80","","","StageClear","TW_Stage_Resh_03","TotalWar_PopupBg.png","ICON_CHAR_ELEMENTTYPE_RED","Str_Skill_Desc_TWC001_01G_Bonus01_04","","","TotalWarReshModeParty","0","True","Point_TotalWar_Ticket","1"
"TW_Stage_Resh_05","TW_Resh","TotalWar_Leshy_005","5","65","Item_Coin_TotalWar_01","100","","","StageClear","TW_Stage_Resh_04","TotalWar_PopupBg.png","ICON_CHAR_ELEMENTTYPE_RED","Str_Skill_Desc_TWC001_01G_Bonus01_05","","","TotalWarReshModeParty","0","True","Point_TotalWar_Ticket","1"
"TW_Stage_Resh_06","TW_Resh","TotalWar_Leshy_006","6","75","Item_Coin_TotalWar_01","120","","","StageClear","TW_Stage_Resh_05","TotalWar_PopupBg.png","ICON_CHAR_ELEMENTTYPE_RED","Str_Skill_Desc_TWC001_01G_Bonus01_06","","","TotalWarReshModeParty","0","False","Point_TotalWar_Ticket","1"
"TW_Stage_Zephyrus_01","TW_Zephyrus","TotalWar_Zephyrus_001","1","15","Item_Coin_TotalWar_01","20","","","None","","TotalWar_PopupBg.png","ICON_CHAR_ELEMENTTYPE_GREEN","Str_Skill_Desc_TWC002_01B_Bonus01_01","ICON_CHAR_ELEMENTTYPE_GREEN","Str_Skill_Desc_TWC002_01B_Bonus02_01","TotalWarZephyrusModeParty","0","True","Point_TotalWar_Ticket","1"
"TW_Stage_Zephyrus_02","TW_Zephyrus","TotalWar_Zephyrus_002","2","30","Item_Coin_TotalWar_01","40","","","StageClear","TW_Stage_Zephyrus_01","TotalWar_PopupBg.png","ICON_CHAR_ELEMENTTYPE_GREEN","Str_Skill_Desc_TWC002_01B_Bonus01_02","ICON_CHAR_ELEMENTTYPE_GREEN","Str_Skill_Desc_TWC002_01B_Bonus02_02","TotalWarZephyrusModeParty","0","True","Point_TotalWar_Ticket","1"
"TW_Stage_Zephyrus_03","TW_Zephyrus","TotalWar_Zephyrus_003","3","45","Item_Coin_TotalWar_01","60","","","StageClear","TW_Stage_Zephyrus_02","TotalWar_PopupBg.png","ICON_CHAR_ELEMENTTYPE_GREEN","Str_Skill_Desc_TWC002_01B_Bonus01_03","ICON_CHAR_ELEMENTTYPE_GREEN","Str_Skill_Desc_TWC002_01B_Bonus02_03","TotalWarZephyrusModeParty","0","True","Point_TotalWar_Ticket","1"
"TW_Stage_Zephyrus_04","TW_Zephyrus","TotalWar_Zephyrus_004","4","55","Item_Coin_TotalWar_01","80","","","StageClear","TW_Stage_Zephyrus_03","TotalWar_PopupBg.png","ICON_CHAR_ELEMENTTYPE_GREEN","Str_Skill_Desc_TWC002_01B_Bonus01_04","ICON_CHAR_ELEMENTTYPE_GREEN","Str_Skill_Desc_TWC002_01B_Bonus02_04","TotalWarZephyrusModeParty","0","True","Point_TotalWar_Ticket","1"
"TW_Stage_Zephyrus_05","TW_Zephyrus","TotalWar_Zephyrus_005","5","65","Item_Coin_TotalWar_01","100","","","StageClear","TW_Stage_Zephyrus_04","TotalWar_PopupBg.png","ICON_CHAR_ELEMENTTYPE_GREEN","Str_Skill_Desc_TWC002_01B_Bonus01_05","ICON_CHAR_ELEMENTTYPE_GREEN","Str_Skill_Desc_TWC002_01B_Bonus02_05","TotalWarZephyrusModeParty","0","True","Point_TotalWar_Ticket","1"
"TW_Stage_Zephyrus_06","TW_Zephyrus","TotalWar_Zephyrus_006","6","75","Item_Coin_TotalWar_01","120","","","StageClear","TW_Stage_Zephyrus_05","TotalWar_PopupBg.png","ICON_CHAR_ELEMENTTYPE_GREEN","Str_Skill_Desc_TWC002_01B_Bonus01_06","ICON_CHAR_ELEMENTTYPE_GREEN","Str_Skill_Desc_TWC002_01B_Bonus02_06","TotalWarZephyrusModeParty","0","False","Point_TotalWar_Ticket","1"
