"Test_RewardFixed_Id","Stackable","Point_Freecash","100"
"Test_RewardFixed_Id_1","Stackable","Point_Freecash","1"
"RewardFixed_Equip_Disassemble_1","Stackable","Point_Gold","10"
"RewardFixed_Equip_Disassemble_2","Stackable","Item_Equip_Enhance_Dummy","10"
"RewardFixed_Equip_Disassemble_3","Stackable","Point_Gold","20"
"RewardFixed_Equip_Disassemble_4","Stackable","Item_Equip_Enhance_Dummy","20"
"RewardFixed_Equip_Disassemble_5","Stackable","Point_Gold","30"
"RewardFixed_Equip_Disassemble_6","Stackable","Item_Equip_Enhance_Dummy","30"
"RewardFixed_Equip_Disassemble_7","Stackable","Point_Gold","40"
"RewardFixed_Equip_Disassemble_8","Stackable","Item_Equip_Enhance_Dummy","40"
"RewardFixed_Equip_Disassemble_9","Stackable","Point_Gold","50"
"RewardFixed_Equip_Disassemble_10","Stackable","Item_Equip_Enhance_Dummy","50"
"RewardFixed_Equip_Disassemble_11","Stackable","Point_Gold","60"
"RewardFixed_Equip_Disassemble_12","Stackable","Item_Equip_Enhance_Dummy","60"
"RewardFixed_Equip_Disassemble_13","Stackable","Point_Gold","70"
"RewardFixed_Equip_Disassemble_14","Stackable","Item_Equip_Enhance_Dummy","70"
"RewardFixed_Equip_Disassemble_15","Stackable","Point_Gold","80"
"RewardFixed_Equip_Disassemble_16","Stackable","Item_Equip_Enhance_Dummy","80"
"RewardFixed_Equip_Disassemble_17","Stackable","Point_Gold","90"
"RewardFixed_Equip_Disassemble_18","Stackable","Item_Equip_Enhance_Dummy","90"
"RewardFixed_Equip_Disassemble_19","Stackable","Point_Gold","100"
"RewardFixed_Equip_Disassemble_20","Stackable","Item_Equip_Enhance_Dummy","100"
"RewardFixed_Equip_Disassemble_21","Stackable","Point_Gold","110"
"RewardFixed_Equip_Disassemble_22","Stackable","Item_Equip_Enhance_Dummy","110"
"RewardFixed_Equip_Disassemble_23","Stackable","Point_Gold","120"
"RewardFixed_Equip_Disassemble_24","Stackable","Item_Equip_Enhance_Dummy","120"
"RewardFixed_Equip_Disassemble_25","Stackable","Point_Gold","130"
"RewardFixed_Equip_Disassemble_26","Stackable","Item_Equip_Enhance_Dummy","130"
"RewardFixed_Equip_Disassemble_27","Stackable","Point_Gold","140"
"RewardFixed_Equip_Disassemble_28","Stackable","Item_Equip_Enhance_Dummy","140"
"RewardFixed_Equip_Disassemble_29","Stackable","Point_Gold","150"
"RewardFixed_Equip_Disassemble_30","Stackable","Item_Equip_Enhance_Dummy","150"
"RewardFixed_Equip_Enh_Disassemble_1","Stackable","Point_Gold","10"
"RewardFixed_Equip_Enh_Disassemble_2","Stackable","Item_Equip_Enhance_Dummy","10"
"RewardFixed_Equip_Enh_Disassemble_3","Stackable","Point_Gold","20"
"RewardFixed_Equip_Enh_Disassemble_4","Stackable","Item_Equip_Enhance_Dummy","20"
"RewardFixed_Equip_Enh_Disassemble_5","Stackable","Point_Gold","30"
"RewardFixed_Equip_Enh_Disassemble_6","Stackable","Item_Equip_Enhance_Dummy","30"
"RewardFixed_Equip_Enh_Disassemble_7","Stackable","Point_Gold","40"
"RewardFixed_Equip_Enh_Disassemble_8","Stackable","Item_Equip_Enhance_Dummy","40"
"RewardFixed_Equip_Enh_Disassemble_9","Stackable","Point_Gold","50"
"RewardFixed_Equip_Enh_Disassemble_10","Stackable","Item_Equip_Enhance_Dummy","50"
"RewardFixed_Equip_Enh_Disassemble_11","Stackable","Point_Gold","60"
"RewardFixed_Equip_Enh_Disassemble_12","Stackable","Item_Equip_Enhance_Dummy","60"
"RewardFixed_Equip_Enh_Disassemble_13","Stackable","Point_Gold","70"
"RewardFixed_Equip_Enh_Disassemble_14","Stackable","Item_Equip_Enhance_Dummy","70"
"RewardFixed_Equip_Enh_Disassemble_15","Stackable","Point_Gold","80"
"RewardFixed_Equip_Enh_Disassemble_16","Stackable","Item_Equip_Enhance_Dummy","80"
"RewardFixed_Equip_Enh_Disassemble_17","Stackable","Point_Gold","90"
"RewardFixed_Equip_Enh_Disassemble_18","Stackable","Item_Equip_Enhance_Dummy","90"
"RewardFixed_Equip_Enh_Disassemble_19","Stackable","Point_Gold","100"
"RewardFixed_Equip_Enh_Disassemble_20","Stackable","Item_Equip_Enhance_Dummy","100"
"RewardFixed_Equip_Enh_Disassemble_21","Stackable","Point_Gold","10"
"RewardFixed_Equip_Enh_Disassemble_22","Stackable","Item_Equip_Tier_Up_Dummy","10"
"RewardFixed_Equip_Enh_Disassemble_23","Stackable","Point_Gold","20"
"RewardFixed_Equip_Enh_Disassemble_24","Stackable","Item_Equip_Tier_Up_Dummy","20"
