"RewardRandom_Summon_Ur_1","RewardRandom_Summon_Group_Ur","Character","Item_Hero_Char_005_S01_D","1","1250"
"RewardRandom_Summon_Ur_2","RewardRandom_Summon_Group_Ur","Character","Item_Hero_Char_007_S01_D","1","1250"
"RewardRandom_Summon_Ur_3","RewardRandom_Summon_Group_Ur","Character","Item_Hero_Char_010_S01_B","1","1250"
"RewardRandom_Summon_Ur_4","RewardRandom_Summon_Group_Ur","Character","Item_Hero_Char_014_S01_D","1","1250"
"RewardRandom_Summon_Ur_5","RewardRandom_Summon_Group_Ur","Character","Item_Hero_Char_023_S01_R","1","1250"
"RewardRandom_Summon_Ur_6","RewardRandom_Summon_Group_Ur","Character","Item_Hero_Char_039_S01_G","1","1250"
"RewardRandom_Summon_Ur_7","RewardRandom_Summon_Group_Ur","Character","Item_Hero_Char_085_S01_B","1","1250"
"RewardRandom_Summon_Ur_8","RewardRandom_Summon_Group_Ur","Character","Item_Hero_Char_101_S01_B","1","1250"
"RewardRandom_Summon_Ssr_1","RewardRandom_Summon_Group_Ssr","Character","Item_Hero_Char_003_S01_B","1","910"
"RewardRandom_Summon_Ssr_2","RewardRandom_Summon_Group_Ssr","Character","Item_Hero_Char_004_S01_G","1","909"
"RewardRandom_Summon_Ssr_3","RewardRandom_Summon_Group_Ssr","Character","Item_Hero_Char_006_S01_G","1","909"
"RewardRandom_Summon_Ssr_4","RewardRandom_Summon_Group_Ssr","Character","Item_Hero_Char_008_S01_B","1","909"
"RewardRandom_Summon_Ssr_5","RewardRandom_Summon_Group_Ssr","Character","Item_Hero_Char_015_S01_B","1","909"
"RewardRandom_Summon_Ssr_6","RewardRandom_Summon_Group_Ssr","Character","Item_Hero_Char_017_S01_G","1","909"
"RewardRandom_Summon_Ssr_7","RewardRandom_Summon_Group_Ssr","Character","Item_Hero_Char_021_S01_R","1","909"
"RewardRandom_Summon_Ssr_8","RewardRandom_Summon_Group_Ssr","Character","Item_Hero_Char_022_S01_B","1","909"
"RewardRandom_Summon_Ssr_9","RewardRandom_Summon_Group_Ssr","Character","Item_Hero_Char_100_S01_G","1","909"
"RewardRandom_Summon_Ssr_10","RewardRandom_Summon_Group_Ssr","Character","Item_Hero_Char_037_S01_L","1","909"
"RewardRandom_Summon_Ssr_11","RewardRandom_Summon_Group_Ssr","Character","Item_Hero_Char_040_S01_R","1","909"
"RewardRandom_Summon_Sr_1","RewardRandom_Summon_Group_Sr","Character","Item_Hero_Char_012_S01_R","1","1112"
"RewardRandom_Summon_Sr_2","RewardRandom_Summon_Group_Sr","Character","Item_Hero_Char_041_S01_R","1","1111"
"RewardRandom_Summon_Sr_3","RewardRandom_Summon_Group_Sr","Character","Item_Hero_Char_050_S01_B","1","1111"
"RewardRandom_Summon_Sr_4","RewardRandom_Summon_Group_Sr","Character","Item_Hero_Char_051_S01_B","1","1111"
"RewardRandom_Summon_Sr_5","RewardRandom_Summon_Group_Sr","Character","Item_Hero_Char_073_S01_G","1","1111"
"RewardRandom_Summon_Sr_6","RewardRandom_Summon_Group_Sr","Character","Item_Hero_Char_074_S01_R","1","1111"
"RewardRandom_Summon_Sr_7","RewardRandom_Summon_Group_Sr","Character","Item_Hero_Char_088_S01_R","1","1111"
"RewardRandom_Summon_Sr_9","RewardRandom_Summon_Group_Sr","Character","Item_Hero_Char_099_S01_G","1","1111"
"RewardRandom_Summon_Sr_10","RewardRandom_Summon_Group_Sr","Character","Item_Hero_Char_098_S01_R","1","1111"
