"w1_p1_m1","N_ST_008_004","1","1","C8_S4_03","1","22.714","-1.959041","0","w1_p1_m1","None","0","None",
"w1_p1_m2","N_ST_008_004","1","1","C8_S4_03","1","21.17439","-0.5093331","0","w1_p1_m2","None","0","None",
"w1_p1_m3","N_ST_008_004","1","1","C8_S4_03","1","21.17439","-3.476177","0","w1_p1_m3","None","0","None",
"w1_p1_m4","N_ST_008_004","1","1","C8_S4_03","1","19.69097","-1.576948","0","w1_p1_m4","None","0","None",
"w1_p2_m1","N_ST_008_004","1","2","C8_S4_01","1","27.57304","-3.88665","0","w1_p2_m1","RightToLeft","3","None",
"w1_p2_m2","N_ST_008_004","1","2","C8_S4_01","1","26.17953","-0.7624735","0","w1_p2_m2","RightToLeft","3","None",
"w1_p3_m1","N_ST_008_004","1","3","C8_S4_02","1","25.44485","-2.08266","0","w1_p3_m1","RightToLeft","5.1","None",
"w1_p3_m2","N_ST_008_004","1","3","C8_S4_02","1","24.09628","-0.9251409","0","w1_p3_m2","RightToLeft","5.2","None",
"w1_p3_m3","N_ST_008_004","1","3","C8_S4_02","1","23.93895","-3.082846","0","w1_p3_m3","RightToLeft","5.3","None",
"w1_p4_m1","N_ST_008_004","1","4","C8_S4_01","1","26.37057","-3.425891","0","w1_p4_m1","RightToLeft","3","None",
"w1_p4_m2","N_ST_008_004","1","4","C8_S4_01","1","27.43819","-0.3241897","0","w1_p4_m2","RightToLeft","3","None",
"w2_p1_m1","N_ST_008_004","2","1","C8_S4_03","1","40.74269","-2.170355","0","w2_p1_m1","None","0","None",
"w2_p1_m2","N_ST_008_004","2","1","C8_S4_03","1","42.63754","-3.195539","0","w2_p1_m2","None","0","None",
"w2_p1_m3","N_ST_008_004","2","1","C8_S4_03","1","43.69358","-1.404028","0","w2_p1_m3","None","0","None",
"w2_p1_m4","N_ST_008_004","2","1","C8_S4_03","1","41.64788","-0.3411268","0","w2_p1_m4","None","0","None",
"w2_p2_m1","N_ST_008_004","2","2","C8_S4_02","1","36.31078","-3.01554","0","w2_p2_m1","RightToLeft","15","None",
"w2_p2_m2","N_ST_008_004","2","2","C8_S4_02","1","39.72436","-1.717762","0","w2_p2_m2","RightToLeft","15","None",
"w2_p3_m1","N_ST_008_004","2","3","C8_S4_01","1","46.59772","-2.856095","0","w2_p3_m1","RightToLeft","5","None",
"w2_p3_m2","N_ST_008_004","2","3","C8_S4_01","1","46.9183","-0.7439966","0","w2_p3_m2","RightToLeft","5.2","None",
"w3_p1_m1","N_ST_008_004","3","1","C8_S4_02","1","66.95574","-0.744028","0","w3_p1_m1","None","0","None",
"w3_p1_m2","N_ST_008_004","3","1","C8_S4_02","1","65.72997","-2.026373","0","w3_p1_m2","None","0","None",
"w3_p1_m3","N_ST_008_004","3","1","C8_S4_02","1","68.72839","-1.460633","0","w3_p1_m3","None","0","None",
"w3_p1_m4","N_ST_008_004","3","1","C8_S4_02","1","67.42719","-3.082422","0","w3_p1_m4","None","0","None",
"w3_p2_m1","N_ST_008_004","3","2","C8_S4_01","1","71.3308","-2.592114","0","w3_p2_m1","RightToLeft","5","None",
"w3_p2_m2","N_ST_008_004","3","2","C8_S4_01","1","71.38737","-1.064614","0","w3_p2_m2","RightToLeft","5.1","None",
"w3_p2_m3","N_ST_008_004","3","2","C8_S4_01","1","69.76559","-0.2348612","0","w3_p2_m3","RightToLeft","5.2","None",
"w3_p3_m1","N_ST_008_004","3","3","C8_S4_01","1","70.04845","-3.214428","0","w3_p3_m1","RightToLeft","10","None",
"w3_p4_m1","N_ST_008_004","3","4","C8_S4_01","1","61.37376","-3.10128","0","w3_p4_m1","RightToLeft","10","None",
"w3_p4_m2","N_ST_008_004","3","4","C8_S4_01","1","65.48482","-1.083472","0","w3_p4_m2","RightToLeft","10","None",
