"w1_p1_m1","E_St_001_013","1","1","E_C1_S11_14_F1_L","1","22.43755","-3.34807","0","w1_p1_m1","None","0","None",
"w1_p1_m2","E_St_001_013","1","1","E_C1_S11_14_F1_L","1","22.23286","-1.362533","0","w1_p1_m2","None","0","None",
"w1_p1_m3","E_St_001_013","1","1","E_C1_S11_04_F2_L","1","23.72713","-4.269195","0","w1_p1_m3","None","0","None",
"w1_p1_m4","E_St_001_013","1","1","E_C1_S11_04_F2_L","1","23.76806","-2.283658","0","w1_p1_m4","None","0","None",
"w1_p1_m5","E_St_001_013","1","1","E_C1_S11_04_F2_L","1","23.66572","-0.3595302","0","w1_p1_m5","None","0","None",
"w1_p2_m1","E_St_001_013","1","2","E_C1_S11_04_F2_L","1","25.93783","-2.263189","0","w1_p2_m1","RightToLeft","5","None",
"w1_p2_m2","E_St_001_013","1","2","E_C1_S11_04_F2_L","1","25.79473","-3.411497","0","w1_p2_m2","RightToLeft","5","None",
"w1_p2_m3","E_St_001_013","1","2","E_C1_S11_04_F2_L","1","25.71266","-1.075961","0","w1_p2_m3","RightToLeft","5","None",
"w1_p2_m4","E_St_001_013","1","2","E_C1_S11_24_M_L","1","28.78327","-3.30915","0","w1_p2_m4","RightToLeft","5","None",
"w1_p2_m5","E_St_001_013","1","2","E_C1_S11_24_M_L","1","28.57858","-1.610186","0","w1_p2_m5","RightToLeft","5","None",
"w2_p1_m1","E_St_001_013","2","1","E_C1_S11_14_F1_L","1","41.65896","-3.133986","0","w2_p1_m1","None","0","None",
"w2_p1_m2","E_St_001_013","2","1","E_C1_S11_14_F1_L","1","41.32192","-1.597839","0","w2_p1_m2","None","0","None",
"w2_p1_m3","E_St_001_013","2","1","E_C1_S11_24_M_L","1","44.72938","-3.318211","0","w2_p1_m3","None","0","None",
"w2_p1_m4","E_St_001_013","2","1","E_C1_S11_24_M_L","1","44.38139","-1.762533","0","w2_p1_m4","None","0","None",
"w2_p2_m1","E_St_001_013","2","2","E_C1_S11_14_F1_L","1","47.05267","-3.894828","0","w2_p2_m1","RightToLeft","5","None",
"w2_p2_m2","E_St_001_013","2","2","E_C1_S11_14_F1_L","1","47.11408","-0.8653498","0","w2_p2_m2","RightToLeft","5","None",
"w2_p2_m3","E_St_001_013","2","2","E_C1_S11_14_F1_L","1","48.71069","-1.786475","0","w2_p2_m3","RightToLeft","5","None",
"w2_p2_m4","E_St_001_013","2","2","E_C1_S11_14_F1_L","1","48.54694","-3.116989","0","w2_p2_m4","RightToLeft","5","None",
"w2_p3_m1","E_St_001_013","2","3","E_C1_S11_04_F2_L","1","39.28981","-4.14295","0","w2_p3_m1","RightToLeft","15","None",
"w2_p3_m2","E_St_001_013","2","3","E_C1_S11_04_F2_L","1","39.4331","-0.1104691","0","w2_p3_m2","RightToLeft","15","None",
"w3_p1_m1","E_St_001_013","3","1","E_C1_S11_04_F2_L","1","63.19529","-3.5145","0","w3_p1_m1","None","0","None",
"w3_p1_m2","E_St_001_013","3","1","E_C1_S11_04_F2_L","1","62.29464","-2.613845","0","w3_p1_m2","None","0","None",
"w3_p1_m3","E_St_001_013","3","1","E_C1_S11_04_F2_L","1","63.07248","-1.569903","0","w3_p1_m3","None","0","None",
"w3_p1_m4","E_St_001_013","3","1","E_C1_S11_34_B_L","1","70","-3.49403","0","w3_p1_m4","None","0","None",
"w3_p1_m5","E_St_001_013","3","1","E_C1_S11_34_B_L","1","69.92974","-1.569903","0","w3_p1_m5","None","0","None",
"w3_p2_m1","E_St_001_013","3","2","E_C1_S11_14_F1_L","1","66.9412","-3.923889","0","w3_p2_m1","RightToLeft","5","None",
"w3_p2_m2","E_St_001_013","3","2","E_C1_S11_14_F1_L","1","66.90026","-2.204455","0","w3_p2_m2","RightToLeft","5","None",
"w3_p2_m3","E_St_001_013","3","2","E_C1_S11_14_F1_L","1","66.92073","-1.017228","0","w3_p2_m3","RightToLeft","5","None",
"w3_p3_m1","E_St_001_013","3","3","E_C1_S11_04_F2_L","1","57.9664","-3.866077","0","w3_p3_m1","RightToLeft","15","None",
"w3_p3_m2","E_St_001_013","3","3","E_C1_S11_04_F2_L","1","58.01923","-0.4845068","0","w3_p3_m2","RightToLeft","15","None",
